prot_id,prot_subset,trial_id,no_targets,line_orientation,trajectory_id,noise_present
3,5,401,1,horizontal,917,noise
3,5,402,2,vertical,439,noise
3,5,403,1,vertical,90,no_noise
3,5,404,2,vertical,376,no_noise
3,5,405,2,horizontal,620,no_noise
3,5,406,2,vertical,176,no_noise
3,5,407,1,horizontal,578,no_noise
3,5,408,1,horizontal,590,no_noise
3,5,409,1,vertical,78,no_noise
3,5,410,2,vertical,111,noise
3,5,411,1,vertical,21,noise
3,5,412,1,horizontal,710,no_noise
3,5,413,1,vertical,169,noise
3,5,414,2,vertical,211,noise
3,5,415,2,horizontal,672,no_noise
3,5,416,1,vertical,433,noise
3,5,417,1,horizontal,881,noise
3,5,418,1,vertical,153,noise
3,5,419,2,vertical,168,no_noise
3,5,420,1,vertical,386,no_noise
3,5,421,1,vertical,70,no_noise
3,5,422,2,horizontal,532,no_noise
3,5,423,2,horizontal,720,no_noise
3,5,424,2,vertical,71,noise
3,5,425,2,horizontal,544,no_noise
3,5,426,1,horizontal,601,noise
3,5,427,2,vertical,415,noise
3,5,428,2,vertical,44,no_noise
3,5,429,1,vertical,181,noise
3,5,430,1,vertical,89,noise
3,5,431,1,vertical,194,no_noise
3,5,432,1,vertical,154,no_noise
3,5,433,2,horizontal,911,noise
3,5,434,1,vertical,105,noise
3,5,435,2,horizontal,556,no_noise
3,5,436,1,horizontal,906,no_noise
3,5,437,2,vertical,447,noise
3,5,438,2,vertical,436,no_noise
3,5,439,1,horizontal,862,no_noise
3,5,440,2,horizontal,896,no_noise
3,5,441,1,vertical,238,no_noise
3,5,442,2,vertical,380,no_noise
3,5,443,2,vertical,411,noise
3,5,444,1,horizontal,626,no_noise
3,5,445,1,vertical,253,noise
3,5,446,1,horizontal,510,no_noise
3,5,447,1,vertical,457,noise
3,5,448,1,horizontal,713,noise
3,5,449,2,vertical,236,no_noise
3,5,450,2,horizontal,731,noise
3,5,451,2,vertical,432,no_noise
3,5,452,1,horizontal,877,noise
3,5,453,2,vertical,319,noise
3,5,454,1,horizontal,989,noise
3,5,455,1,horizontal,934,no_noise
3,5,456,2,vertical,152,no_noise
3,5,457,1,horizontal,538,no_noise
3,5,458,2,vertical,504,no_noise
3,5,459,1,vertical,42,no_noise
3,5,460,1,horizontal,922,no_noise
3,5,461,2,horizontal,679,noise
3,5,462,1,vertical,294,no_noise
3,5,463,2,horizontal,691,noise
3,5,464,2,horizontal,572,no_noise
3,5,465,2,vertical,479,noise
3,5,466,2,vertical,80,no_noise
3,5,467,1,vertical,337,noise
3,5,468,2,vertical,32,no_noise
3,5,469,2,horizontal,832,no_noise
3,5,470,2,horizontal,939,noise
3,5,471,1,horizontal,549,noise
3,5,472,2,vertical,464,no_noise
3,5,473,1,horizontal,642,no_noise
3,5,474,1,horizontal,770,no_noise
3,5,475,2,vertical,99,noise
3,5,476,1,horizontal,806,no_noise
3,5,477,2,horizontal,552,no_noise
3,5,478,2,vertical,348,no_noise
3,5,479,1,horizontal,970,no_noise
3,5,480,2,horizontal,755,noise
3,5,481,2,vertical,264,no_noise
3,5,482,2,horizontal,547,noise
3,5,483,1,horizontal,982,no_noise
3,5,484,1,vertical,325,noise
3,5,485,2,horizontal,924,no_noise
3,5,486,2,horizontal,663,noise
3,5,487,2,vertical,431,noise
3,5,488,2,vertical,424,no_noise
3,5,489,2,vertical,232,no_noise
3,5,490,2,horizontal,872,no_noise
3,5,491,2,horizontal,760,no_noise
3,5,492,1,horizontal,513,noise
3,5,493,2,vertical,64,no_noise
3,5,494,2,horizontal,916,no_noise
3,5,495,1,horizontal,526,no_noise
3,5,496,2,vertical,499,noise
3,5,497,2,horizontal,891,noise
3,5,498,1,vertical,242,no_noise
3,5,499,2,horizontal,791,noise
3,5,500,2,horizontal,900,no_noise
