prot_id,prot_subset,trial_id,no_targets,line_orientation,trajectory_id,noise_present
3,6,501,2,horizontal,748,no_noise
3,6,502,1,vertical,158,no_noise
3,6,503,1,vertical,85,noise
3,6,504,1,vertical,245,noise
3,6,505,2,horizontal,559,noise
3,6,506,1,vertical,222,no_noise
3,6,507,2,vertical,331,noise
3,6,508,2,horizontal,680,no_noise
3,6,509,1,vertical,117,noise
3,6,510,1,vertical,161,noise
3,6,511,2,horizontal,531,noise
3,6,512,2,vertical,388,no_noise
3,6,513,1,horizontal,893,noise
3,6,514,2,vertical,52,no_noise
3,6,515,2,horizontal,940,no_noise
3,6,516,1,horizontal,738,no_noise
3,6,517,2,vertical,399,noise
3,6,518,2,horizontal,976,no_noise
3,6,519,1,vertical,190,no_noise
3,6,520,2,vertical,484,no_noise
3,6,521,2,horizontal,652,no_noise
3,6,522,1,horizontal,657,noise
3,6,523,1,horizontal,709,noise
3,6,524,1,horizontal,961,noise
3,6,525,1,horizontal,742,no_noise
3,6,526,1,vertical,277,noise
3,6,527,2,vertical,339,noise
3,6,528,2,horizontal,847,noise
3,6,529,1,horizontal,609,noise
3,6,530,2,horizontal,859,noise
3,6,531,1,horizontal,629,noise
3,6,532,1,horizontal,686,no_noise
3,6,533,1,vertical,250,no_noise
3,6,534,1,vertical,122,no_noise
3,6,535,2,horizontal,723,noise
3,6,536,1,vertical,381,noise
3,6,537,2,horizontal,991,noise
3,6,538,1,vertical,301,noise
3,6,539,1,horizontal,810,no_noise
3,6,540,2,vertical,276,no_noise
3,6,541,1,horizontal,658,no_noise
3,6,542,2,horizontal,692,no_noise
3,6,543,2,vertical,412,no_noise
3,6,544,1,horizontal,669,noise
3,6,545,1,horizontal,786,no_noise
3,6,546,1,horizontal,741,noise
3,6,547,2,horizontal,799,noise
3,6,548,2,horizontal,967,noise
3,6,549,2,vertical,204,no_noise
3,6,550,2,horizontal,608,no_noise
3,6,551,1,vertical,398,no_noise
3,6,552,2,vertical,387,noise
3,6,553,1,horizontal,750,no_noise
3,6,554,1,vertical,278,no_noise
3,6,555,1,vertical,82,no_noise
3,6,556,2,horizontal,879,noise
3,6,557,1,horizontal,981,noise
3,6,558,1,vertical,481,noise
3,6,559,2,horizontal,919,noise
3,6,560,2,vertical,407,noise
3,6,561,2,vertical,259,noise
3,6,562,2,vertical,124,no_noise
3,6,563,2,vertical,215,noise
3,6,564,1,vertical,438,no_noise
3,6,565,1,vertical,298,no_noise
3,6,566,2,vertical,172,no_noise
3,6,567,2,vertical,139,noise
3,6,568,2,vertical,355,noise
3,6,569,2,vertical,240,no_noise
3,6,570,2,vertical,40,no_noise
3,6,571,2,vertical,272,no_noise
3,6,572,2,vertical,496,no_noise
3,6,573,1,horizontal,822,no_noise
3,6,574,2,horizontal,560,no_noise
3,6,575,2,vertical,192,no_noise
3,6,576,1,horizontal,558,no_noise
3,6,577,1,horizontal,618,no_noise
3,6,578,1,vertical,97,noise
3,6,579,2,vertical,468,no_noise
3,6,580,1,vertical,246,no_noise
3,6,581,2,horizontal,775,noise
3,6,582,1,horizontal,678,no_noise
3,6,583,1,horizontal,769,noise
3,6,584,1,vertical,58,no_noise
3,6,585,2,horizontal,812,no_noise
3,6,586,1,vertical,165,noise
3,6,587,2,horizontal,687,noise
3,6,588,1,horizontal,533,noise
3,6,589,1,vertical,49,noise
3,6,590,2,horizontal,648,no_noise
3,6,591,2,vertical,199,noise
3,6,592,1,vertical,94,no_noise
3,6,593,1,vertical,469,noise
3,6,594,2,horizontal,583,noise
3,6,595,1,horizontal,666,no_noise
3,6,596,2,vertical,327,noise
3,6,597,1,horizontal,562,no_noise
3,6,598,1,horizontal,942,no_noise
3,6,599,2,vertical,83,noise
3,6,600,2,vertical,472,no_noise
