prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,1,1,1,noise,498
2,1,2,1,no_noise,988
2,1,3,1,noise,443
2,1,4,1,no_noise,274
2,1,5,4,no_noise,910
2,1,6,4,noise,742
2,1,7,1,no_noise,373
2,1,8,1,no_noise,986
2,1,9,4,no_noise,102
2,1,10,1,no_noise,688
2,1,11,4,noise,811
2,1,12,4,noise,817
2,1,13,4,no_noise,680
2,1,14,4,no_noise,797
2,1,15,1,no_noise,663
2,1,16,4,noise,761
2,1,17,1,no_noise,327
2,1,18,4,noise,388
2,1,19,1,noise,972
2,1,20,4,noise,444
2,1,21,1,noise,210
2,1,22,1,noise,666
2,1,23,1,no_noise,401
2,1,24,1,noise,956
2,1,25,1,noise,670
2,1,26,1,no_noise,673
2,1,27,4,no_noise,678
2,1,28,1,noise,162
2,1,29,4,noise,938
2,1,30,4,no_noise,634
2,1,31,1,no_noise,818
2,1,32,1,no_noise,609
2,1,33,4,noise,370
2,1,34,1,no_noise,472
2,1,35,1,noise,760
2,1,36,4,noise,502
2,1,37,4,noise,973
2,1,38,1,noise,469
2,1,39,4,noise,982
2,1,40,4,no_noise,843
2,1,41,1,noise,414
2,1,42,4,noise,904
2,1,43,4,no_noise,477
2,1,44,4,no_noise,738
2,1,45,1,noise,981
2,1,46,1,noise,695
2,1,47,4,no_noise,885
2,1,48,1,noise,334
2,1,49,1,noise,132
2,1,50,1,noise,985
2,1,51,4,noise,26
2,1,52,1,noise,946
2,1,53,4,no_noise,108
2,1,54,4,noise,676
2,1,55,4,no_noise,125
2,1,56,4,no_noise,337
2,1,57,1,noise,10
2,1,58,4,no_noise,435
2,1,59,1,noise,971
2,1,60,1,no_noise,253
2,1,61,4,no_noise,314
2,1,62,4,noise,65
2,1,63,4,noise,996
2,1,64,1,noise,709
2,1,65,4,no_noise,333
2,1,66,4,no_noise,591
2,1,67,1,noise,230
2,1,68,4,noise,852
2,1,69,1,no_noise,873
2,1,70,4,no_noise,660
2,1,71,1,noise,199
2,1,72,4,noise,954
2,1,73,4,no_noise,288
2,1,74,1,no_noise,684
2,1,75,4,noise,21
2,1,76,1,no_noise,184
2,1,77,4,no_noise,416
2,1,78,1,noise,970
2,1,79,1,noise,364
2,1,80,1,noise,423
2,1,81,1,noise,36
2,1,82,1,noise,299
2,1,83,1,no_noise,546
2,1,84,1,noise,355
2,1,85,4,noise,99
2,1,86,4,noise,517
2,1,87,4,no_noise,805
2,1,88,1,no_noise,815
2,1,89,4,noise,4
2,1,90,4,no_noise,957
2,1,91,1,noise,18
2,1,92,4,noise,166
2,1,93,1,no_noise,291
2,1,94,1,noise,374
2,1,95,4,noise,221
2,1,96,4,no_noise,599
2,1,97,4,noise,458
2,1,98,1,noise,618
2,1,99,1,no_noise,834
2,1,100,1,noise,567
