prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
9,2,101,4,no_noise,353
9,2,102,4,noise,545
9,2,103,4,noise,223
9,2,104,1,no_noise,289
9,2,105,4,no_noise,376
9,2,106,1,noise,451
9,2,107,4,no_noise,948
9,2,108,1,no_noise,910
9,2,109,4,no_noise,130
9,2,110,4,noise,43
9,2,111,4,no_noise,822
9,2,112,1,no_noise,585
9,2,113,1,no_noise,791
9,2,114,4,no_noise,218
9,2,115,4,no_noise,183
9,2,116,1,noise,452
9,2,117,1,noise,703
9,2,118,1,noise,195
9,2,119,1,no_noise,970
9,2,120,1,noise,431
9,2,121,4,no_noise,153
9,2,122,4,no_noise,168
9,2,123,4,no_noise,174
9,2,124,4,no_noise,205
9,2,125,1,no_noise,371
9,2,126,4,noise,268
9,2,127,4,no_noise,561
9,2,128,4,no_noise,292
9,2,129,4,noise,678
9,2,130,4,no_noise,10
9,2,131,1,no_noise,588
9,2,132,4,no_noise,350
9,2,133,1,no_noise,633
9,2,134,1,noise,640
9,2,135,4,no_noise,65
9,2,136,1,no_noise,935
9,2,137,4,noise,1000
9,2,138,1,noise,64
9,2,139,1,noise,333
9,2,140,4,noise,706
9,2,141,4,no_noise,799
9,2,142,4,noise,364
9,2,143,1,no_noise,106
9,2,144,1,no_noise,62
9,2,145,4,noise,606
9,2,146,4,no_noise,755
9,2,147,1,no_noise,831
9,2,148,1,noise,833
9,2,149,4,noise,152
9,2,150,4,noise,780
9,2,151,1,noise,924
9,2,152,4,noise,352
9,2,153,1,noise,628
9,2,154,1,noise,820
9,2,155,1,no_noise,701
9,2,156,1,no_noise,394
9,2,157,1,noise,515
9,2,158,1,no_noise,712
9,2,159,4,no_noise,729
9,2,160,4,no_noise,280
9,2,161,1,noise,759
9,2,162,1,no_noise,386
9,2,163,1,no_noise,177
9,2,164,1,noise,532
9,2,165,4,noise,947
9,2,166,1,noise,601
9,2,167,4,noise,741
9,2,168,1,noise,90
9,2,169,1,noise,124
9,2,170,4,noise,876
9,2,171,1,no_noise,460
9,2,172,1,noise,473
9,2,173,4,no_noise,571
9,2,174,1,no_noise,508
9,2,175,1,no_noise,389
9,2,176,1,noise,382
9,2,177,1,noise,836
9,2,178,4,no_noise,879
9,2,179,4,no_noise,416
9,2,180,1,noise,59
9,2,181,4,noise,803
9,2,182,1,noise,137
9,2,183,1,noise,26
9,2,184,4,no_noise,932
9,2,185,4,no_noise,155
9,2,186,4,noise,304
9,2,187,1,no_noise,779
9,2,188,4,no_noise,255
9,2,189,4,no_noise,7
9,2,190,4,no_noise,869
9,2,191,4,no_noise,984
9,2,192,1,noise,115
9,2,193,4,no_noise,181
9,2,194,4,noise,139
9,2,195,4,noise,391
9,2,196,1,no_noise,34
9,2,197,4,no_noise,557
9,2,198,1,no_noise,629
9,2,199,1,noise,335
9,2,200,1,no_noise,283
