prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,8,701,4,noise,246
2,8,702,1,noise,633
2,8,703,1,no_noise,500
2,8,704,1,no_noise,997
2,8,705,1,no_noise,535
2,8,706,4,noise,771
2,8,707,1,no_noise,114
2,8,708,4,noise,990
2,8,709,4,noise,460
2,8,710,4,noise,365
2,8,711,1,noise,903
2,8,712,1,noise,566
2,8,713,1,no_noise,540
2,8,714,1,no_noise,480
2,8,715,4,noise,283
2,8,716,1,noise,447
2,8,717,4,no_noise,449
2,8,718,4,no_noise,336
2,8,719,1,no_noise,577
2,8,720,4,noise,173
2,8,721,1,noise,610
2,8,722,4,noise,826
2,8,723,4,noise,128
2,8,724,1,no_noise,7
2,8,725,1,noise,354
2,8,726,4,noise,56
2,8,727,1,noise,812
2,8,728,1,noise,980
2,8,729,1,no_noise,343
2,8,730,1,no_noise,381
2,8,731,1,no_noise,911
2,8,732,4,noise,791
2,8,733,1,no_noise,404
2,8,734,4,no_noise,624
2,8,735,4,no_noise,284
2,8,736,4,noise,582
2,8,737,1,no_noise,516
2,8,738,4,noise,597
2,8,739,1,noise,185
2,8,740,1,no_noise,779
2,8,741,1,noise,171
2,8,742,1,no_noise,39
2,8,743,4,noise,727
2,8,744,1,noise,384
2,8,745,4,no_noise,923
2,8,746,1,no_noise,227
2,8,747,1,noise,81
2,8,748,1,no_noise,70
2,8,749,1,noise,271
2,8,750,1,noise,603
2,8,751,1,no_noise,806
2,8,752,1,no_noise,175
2,8,753,1,noise,455
2,8,754,1,noise,136
2,8,755,4,no_noise,35
2,8,756,4,noise,662
2,8,757,1,no_noise,883
2,8,758,1,no_noise,72
2,8,759,4,no_noise,483
2,8,760,1,no_noise,292
2,8,761,1,noise,592
2,8,762,4,noise,260
2,8,763,1,no_noise,494
2,8,764,4,noise,11
2,8,765,1,noise,121
2,8,766,1,noise,789
2,8,767,4,no_noise,289
2,8,768,4,noise,767
2,8,769,1,no_noise,122
2,8,770,4,noise,851
2,8,771,4,no_noise,452
2,8,772,4,noise,675
2,8,773,4,no_noise,754
2,8,774,1,no_noise,810
2,8,775,4,noise,739
2,8,776,4,noise,576
2,8,777,1,noise,383
2,8,778,4,noise,606
2,8,779,1,noise,237
2,8,780,1,no_noise,784
2,8,781,1,no_noise,461
2,8,782,4,noise,598
2,8,783,1,noise,717
2,8,784,4,noise,419
2,8,785,1,no_noise,667
2,8,786,1,no_noise,892
2,8,787,4,noise,300
2,8,788,4,no_noise,417
2,8,789,1,noise,323
2,8,790,1,no_noise,977
2,8,791,1,no_noise,233
2,8,792,4,no_noise,130
2,8,793,4,no_noise,839
2,8,794,4,no_noise,182
2,8,795,1,no_noise,858
2,8,796,1,no_noise,440
2,8,797,1,no_noise,509
2,8,798,1,no_noise,454
2,8,799,4,no_noise,385
2,8,800,4,noise,743
