prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,2,101,1,noise,226
2,2,102,1,noise,969
2,2,103,1,no_noise,200
2,2,104,4,no_noise,86
2,2,105,1,noise,594
2,2,106,1,no_noise,505
2,2,107,1,noise,612
2,2,108,1,no_noise,518
2,2,109,4,no_noise,694
2,2,110,4,noise,169
2,2,111,4,noise,639
2,2,112,4,no_noise,589
2,2,113,1,noise,759
2,2,114,1,noise,398
2,2,115,1,no_noise,217
2,2,116,1,noise,966
2,2,117,1,no_noise,936
2,2,118,1,noise,740
2,2,119,1,no_noise,265
2,2,120,4,no_noise,726
2,2,121,4,no_noise,617
2,2,122,4,noise,588
2,2,123,4,noise,809
2,2,124,1,noise,137
2,2,125,1,noise,82
2,2,126,1,no_noise,415
2,2,127,4,noise,104
2,2,128,4,no_noise,250
2,2,129,1,noise,729
2,2,130,1,noise,124
2,2,131,1,no_noise,490
2,2,132,1,noise,482
2,2,133,1,noise,442
2,2,134,1,noise,165
2,2,135,1,noise,362
2,2,136,1,no_noise,706
2,2,137,1,noise,276
2,2,138,4,noise,614
2,2,139,4,noise,831
2,2,140,4,no_noise,356
2,2,141,1,no_noise,212
2,2,142,4,noise,746
2,2,143,4,noise,808
2,2,144,1,no_noise,117
2,2,145,4,no_noise,242
2,2,146,1,no_noise,272
2,2,147,1,noise,191
2,2,148,1,noise,258
2,2,149,4,noise,528
2,2,150,4,no_noise,788
2,2,151,1,no_noise,238
2,2,152,1,no_noise,939
2,2,153,4,no_noise,978
2,2,154,4,no_noise,968
2,2,155,4,noise,777
2,2,156,4,noise,744
2,2,157,4,noise,232
2,2,158,1,no_noise,601
2,2,159,1,noise,202
2,2,160,1,no_noise,90
2,2,161,4,noise,432
2,2,162,4,noise,510
2,2,163,1,no_noise,800
2,2,164,1,noise,19
2,2,165,4,no_noise,488
2,2,166,4,noise,715
2,2,167,4,no_noise,79
2,2,168,1,noise,348
2,2,169,4,no_noise,387
2,2,170,4,noise,338
2,2,171,1,no_noise,819
2,2,172,4,noise,637
2,2,173,1,noise,658
2,2,174,4,noise,537
2,2,175,1,no_noise,962
2,2,176,4,noise,371
2,2,177,4,no_noise,890
2,2,178,4,no_noise,478
2,2,179,4,no_noise,644
2,2,180,4,noise,275
2,2,181,4,no_noise,512
2,2,182,1,no_noise,149
2,2,183,4,no_noise,164
2,2,184,4,noise,898
2,2,185,4,noise,628
2,2,186,1,noise,583
2,2,187,4,no_noise,33
2,2,188,1,no_noise,752
2,2,189,4,no_noise,964
2,2,190,4,no_noise,269
2,2,191,4,noise,916
2,2,192,1,noise,112
2,2,193,1,noise,621
2,2,194,4,no_noise,32
2,2,195,4,noise,268
2,2,196,1,no_noise,772
2,2,197,4,no_noise,872
2,2,198,1,noise,240
2,2,199,4,noise,307
2,2,200,1,no_noise,332
