prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
9,4,301,1,no_noise,245
9,4,302,4,noise,39
9,4,303,4,no_noise,300
9,4,304,4,noise,978
9,4,305,4,noise,425
9,4,306,4,noise,349
9,4,307,1,no_noise,698
9,4,308,1,no_noise,28
9,4,309,4,noise,945
9,4,310,1,noise,868
9,4,311,1,no_noise,613
9,4,312,4,noise,992
9,4,313,4,no_noise,736
9,4,314,4,no_noise,614
9,4,315,4,no_noise,378
9,4,316,4,noise,281
9,4,317,4,noise,319
9,4,318,4,noise,925
9,4,319,1,noise,697
9,4,320,4,no_noise,200
9,4,321,1,noise,299
9,4,322,1,noise,421
9,4,323,4,no_noise,16
9,4,324,4,noise,97
9,4,325,4,no_noise,522
9,4,326,1,noise,955
9,4,327,1,noise,24
9,4,328,4,no_noise,626
9,4,329,1,no_noise,824
9,4,330,4,noise,804
9,4,331,4,noise,611
9,4,332,1,no_noise,276
9,4,333,1,noise,560
9,4,334,4,no_noise,600
9,4,335,1,no_noise,138
9,4,336,1,no_noise,131
9,4,337,4,noise,906
9,4,338,4,no_noise,998
9,4,339,1,no_noise,891
9,4,340,4,noise,918
9,4,341,4,noise,677
9,4,342,1,noise,578
9,4,343,1,noise,813
9,4,344,1,noise,314
9,4,345,1,noise,920
9,4,346,1,noise,815
9,4,347,4,noise,203
9,4,348,1,noise,494
9,4,349,4,no_noise,514
9,4,350,1,noise,825
9,4,351,1,noise,653
9,4,352,1,noise,54
9,4,353,4,noise,870
9,4,354,1,no_noise,186
9,4,355,4,no_noise,620
9,4,356,1,noise,551
9,4,357,1,no_noise,357
9,4,358,4,noise,411
9,4,359,1,no_noise,33
9,4,360,4,noise,491
9,4,361,4,noise,326
9,4,362,1,no_noise,274
9,4,363,4,no_noise,428
9,4,364,1,no_noise,660
9,4,365,1,noise,565
9,4,366,1,noise,724
9,4,367,1,no_noise,405
9,4,368,1,noise,459
9,4,369,1,no_noise,402
9,4,370,4,no_noise,760
9,4,371,4,no_noise,676
9,4,372,1,no_noise,25
9,4,373,1,noise,387
9,4,374,1,noise,693
9,4,375,4,no_noise,338
9,4,376,4,noise,996
9,4,377,4,no_noise,453
9,4,378,4,no_noise,586
9,4,379,1,no_noise,936
9,4,380,1,no_noise,709
9,4,381,4,noise,699
9,4,382,1,no_noise,488
9,4,383,4,no_noise,684
9,4,384,1,no_noise,92
9,4,385,1,noise,744
9,4,386,1,noise,591
9,4,387,4,no_noise,4
9,4,388,4,noise,89
9,4,389,1,noise,642
9,4,390,4,no_noise,269
9,4,391,1,noise,536
9,4,392,1,no_noise,603
9,4,393,1,noise,537
9,4,394,1,no_noise,393
9,4,395,1,no_noise,133
9,4,396,1,no_noise,368
9,4,397,1,no_noise,111
9,4,398,4,noise,573
9,4,399,4,no_noise,919
9,4,400,1,noise,172
