prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
7,9,801,1,noise,420
7,9,802,4,no_noise,339
7,9,803,4,noise,600
7,9,804,1,noise,468
7,9,805,1,noise,936
7,9,806,4,noise,884
7,9,807,1,noise,355
7,9,808,4,noise,544
7,9,809,1,noise,727
7,9,810,1,no_noise,617
7,9,811,4,no_noise,572
7,9,812,1,noise,214
7,9,813,4,no_noise,2
7,9,814,1,no_noise,154
7,9,815,4,no_noise,899
7,9,816,1,no_noise,285
7,9,817,4,no_noise,870
7,9,818,1,no_noise,574
7,9,819,4,noise,561
7,9,820,1,noise,377
7,9,821,1,no_noise,644
7,9,822,1,no_noise,402
7,9,823,1,noise,231
7,9,824,1,noise,118
7,9,825,1,no_noise,581
7,9,826,4,noise,383
7,9,827,4,noise,163
7,9,828,4,no_noise,621
7,9,829,4,no_noise,678
7,9,830,1,noise,289
7,9,831,1,no_noise,775
7,9,832,4,no_noise,103
7,9,833,4,noise,854
7,9,834,1,no_noise,859
7,9,835,1,noise,13
7,9,836,4,noise,982
7,9,837,4,noise,667
7,9,838,4,no_noise,114
7,9,839,4,no_noise,40
7,9,840,4,no_noise,275
7,9,841,1,no_noise,174
7,9,842,4,noise,944
7,9,843,1,noise,265
7,9,844,4,no_noise,869
7,9,845,1,noise,308
7,9,846,1,noise,523
7,9,847,4,no_noise,161
7,9,848,1,no_noise,683
7,9,849,4,noise,17
7,9,850,4,noise,349
7,9,851,1,noise,456
7,9,852,4,noise,707
7,9,853,4,no_noise,513
7,9,854,4,noise,425
7,9,855,1,noise,267
7,9,856,1,no_noise,795
7,9,857,1,noise,594
7,9,858,4,no_noise,109
7,9,859,4,noise,705
7,9,860,4,noise,199
7,9,861,1,noise,564
7,9,862,1,no_noise,927
7,9,863,4,no_noise,915
7,9,864,4,noise,427
7,9,865,4,no_noise,763
7,9,866,1,no_noise,554
7,9,867,4,no_noise,949
7,9,868,4,noise,512
7,9,869,1,no_noise,416
7,9,870,4,noise,244
7,9,871,1,noise,655
7,9,872,1,noise,463
7,9,873,1,no_noise,714
7,9,874,4,noise,839
7,9,875,4,noise,465
7,9,876,1,no_noise,750
7,9,877,4,no_noise,498
7,9,878,1,no_noise,511
7,9,879,1,noise,503
7,9,880,1,no_noise,804
7,9,881,4,noise,580
7,9,882,4,no_noise,840
7,9,883,4,noise,904
7,9,884,1,no_noise,686
7,9,885,4,noise,24
7,9,886,4,noise,255
7,9,887,4,noise,54
7,9,888,1,noise,16
7,9,889,4,noise,350
7,9,890,1,noise,332
7,9,891,1,noise,762
7,9,892,1,no_noise,662
7,9,893,4,no_noise,201
7,9,894,4,noise,981
7,9,895,4,no_noise,736
7,9,896,4,no_noise,676
7,9,897,4,noise,375
7,9,898,1,no_noise,326
7,9,899,4,noise,965
7,9,900,1,no_noise,101
