prot_id,prot_subset,trial_id,noise_present,no_targets,trajectory_id
5,5,401,noise,4,301
5,5,402,no_noise,1,864
5,5,403,noise,4,872
5,5,404,noise,1,753
5,5,405,no_noise,4,43
5,5,406,noise,4,647
5,5,407,no_noise,4,953
5,5,408,no_noise,4,728
5,5,409,no_noise,4,93
5,5,410,no_noise,1,560
5,5,411,noise,4,802
5,5,412,noise,1,500
5,5,413,noise,4,208
5,5,414,noise,1,777
5,5,415,no_noise,4,954
5,5,416,noise,4,833
5,5,417,no_noise,1,689
5,5,418,noise,4,5
5,5,419,no_noise,4,961
5,5,420,noise,4,926
5,5,421,noise,1,788
5,5,422,noise,1,916
5,5,423,noise,1,518
5,5,424,noise,1,596
5,5,425,noise,1,849
5,5,426,noise,1,920
5,5,427,no_noise,4,785
5,5,428,noise,1,238
5,5,429,noise,1,672
5,5,430,no_noise,1,818
5,5,431,noise,1,259
5,5,432,noise,1,876
5,5,433,no_noise,1,397
5,5,434,noise,4,180
5,5,435,no_noise,4,345
5,5,436,no_noise,1,996
5,5,437,no_noise,4,585
5,5,438,noise,4,151
5,5,439,noise,4,277
5,5,440,no_noise,1,533
5,5,441,noise,1,571
5,5,442,noise,1,859
5,5,443,noise,4,615
5,5,444,no_noise,1,313
5,5,445,no_noise,1,853
5,5,446,no_noise,4,30
5,5,447,noise,4,328
5,5,448,no_noise,4,166
5,5,449,noise,1,446
5,5,450,no_noise,1,734
5,5,451,no_noise,1,319
5,5,452,noise,1,190
5,5,453,no_noise,1,564
5,5,454,no_noise,1,286
5,5,455,noise,1,80
5,5,456,no_noise,4,692
5,5,457,noise,4,642
5,5,458,noise,1,262
5,5,459,noise,4,49
5,5,460,noise,1,396
5,5,461,no_noise,1,776
5,5,462,no_noise,4,69
5,5,463,noise,1,651
5,5,464,noise,1,816
5,5,465,noise,4,992
5,5,466,noise,4,18
5,5,467,noise,1,383
5,5,468,noise,1,749
5,5,469,noise,1,712
5,5,470,no_noise,4,985
5,5,471,no_noise,1,41
5,5,472,noise,1,215
5,5,473,no_noise,4,170
5,5,474,noise,1,545
5,5,475,no_noise,4,544
5,5,476,noise,1,160
5,5,477,noise,1,775
5,5,478,no_noise,1,105
5,5,479,noise,4,971
5,5,480,noise,1,631
5,5,481,no_noise,1,106
5,5,482,no_noise,1,95
5,5,483,no_noise,1,661
5,5,484,no_noise,4,27
5,5,485,noise,4,210
5,5,486,noise,1,698
5,5,487,no_noise,4,543
5,5,488,no_noise,4,965
5,5,489,noise,4,660
5,5,490,no_noise,4,679
5,5,491,noise,4,400
5,5,492,no_noise,4,909
5,5,493,noise,1,251
5,5,494,noise,4,755
5,5,495,noise,1,933
5,5,496,noise,1,645
5,5,497,noise,4,298
5,5,498,no_noise,1,65
5,5,499,no_noise,4,549
5,5,500,noise,1,575
