prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
7,6,501,4,no_noise,815
7,6,502,1,no_noise,250
7,6,503,4,no_noise,558
7,6,504,1,noise,449
7,6,505,4,noise,805
7,6,506,1,no_noise,149
7,6,507,1,no_noise,400
7,6,508,1,noise,878
7,6,509,1,noise,598
7,6,510,4,noise,307
7,6,511,1,no_noise,424
7,6,512,4,noise,33
7,6,513,4,no_noise,618
7,6,514,1,no_noise,179
7,6,515,1,noise,583
7,6,516,4,no_noise,813
7,6,517,4,noise,338
7,6,518,4,noise,528
7,6,519,1,noise,429
7,6,520,4,no_noise,893
7,6,521,4,no_noise,514
7,6,522,4,noise,764
7,6,523,1,noise,765
7,6,524,4,noise,515
7,6,525,1,noise,304
7,6,526,4,noise,530
7,6,527,1,no_noise,634
7,6,528,1,no_noise,186
7,6,529,1,noise,155
7,6,530,1,noise,470
7,6,531,4,noise,102
7,6,532,1,noise,376
7,6,533,1,no_noise,959
7,6,534,1,noise,356
7,6,535,4,no_noise,975
7,6,536,1,noise,990
7,6,537,1,no_noise,90
7,6,538,4,noise,827
7,6,539,1,noise,193
7,6,540,1,noise,160
7,6,541,4,noise,721
7,6,542,1,no_noise,989
7,6,543,1,no_noise,916
7,6,544,1,noise,541
7,6,545,4,no_noise,828
7,6,546,1,noise,575
7,6,547,1,no_noise,39
7,6,548,1,no_noise,278
7,6,549,1,no_noise,814
7,6,550,4,noise,834
7,6,551,1,noise,521
7,6,552,1,no_noise,176
7,6,553,4,noise,570
7,6,554,1,no_noise,879
7,6,555,4,noise,314
7,6,556,4,no_noise,430
7,6,557,4,noise,4
7,6,558,4,no_noise,236
7,6,559,1,noise,543
7,6,560,1,no_noise,661
7,6,561,4,noise,846
7,6,562,4,noise,509
7,6,563,1,no_noise,191
7,6,564,1,noise,816
7,6,565,4,no_noise,928
7,6,566,1,no_noise,443
7,6,567,1,no_noise,274
7,6,568,4,noise,947
7,6,569,4,no_noise,912
7,6,570,1,no_noise,858
7,6,571,4,noise,165
7,6,572,4,no_noise,756
7,6,573,4,noise,170
7,6,574,4,no_noise,496
7,6,575,1,noise,256
7,6,576,4,no_noise,98
7,6,577,1,no_noise,458
7,6,578,4,no_noise,380
7,6,579,1,noise,980
7,6,580,4,noise,868
7,6,581,4,noise,624
7,6,582,4,no_noise,628
7,6,583,1,no_noise,630
7,6,584,1,noise,810
7,6,585,1,no_noise,903
7,6,586,1,no_noise,1000
7,6,587,1,no_noise,399
7,6,588,1,no_noise,389
7,6,589,1,noise,873
7,6,590,4,no_noise,999
7,6,591,1,no_noise,291
7,6,592,1,no_noise,586
7,6,593,4,noise,522
7,6,594,1,noise,37
7,6,595,4,noise,832
7,6,596,1,noise,393
7,6,597,1,no_noise,36
7,6,598,4,no_noise,666
7,6,599,1,noise,264
7,6,600,1,noise,669
