prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,3,201,1,noise,73
1,3,202,4,no_noise,278
1,3,203,1,noise,20
1,3,204,1,noise,175
1,3,205,1,no_noise,114
1,3,206,1,no_noise,815
1,3,207,1,noise,398
1,3,208,4,no_noise,541
1,3,209,1,no_noise,779
1,3,210,4,no_noise,864
1,3,211,1,no_noise,465
1,3,212,1,no_noise,236
1,3,213,4,noise,179
1,3,214,1,noise,269
1,3,215,1,noise,76
1,3,216,1,noise,92
1,3,217,1,noise,428
1,3,218,4,noise,492
1,3,219,1,noise,267
1,3,220,4,noise,19
1,3,221,1,no_noise,11
1,3,222,1,noise,63
1,3,223,1,no_noise,356
1,3,224,4,no_noise,406
1,3,225,1,noise,155
1,3,226,1,no_noise,888
1,3,227,4,noise,252
1,3,228,1,no_noise,390
1,3,229,1,no_noise,743
1,3,230,4,no_noise,228
1,3,231,1,noise,506
1,3,232,1,noise,995
1,3,233,1,noise,922
1,3,234,1,noise,767
1,3,235,1,noise,668
1,3,236,4,noise,196
1,3,237,1,no_noise,795
1,3,238,1,no_noise,389
1,3,239,4,noise,624
1,3,240,1,noise,899
1,3,241,1,no_noise,251
1,3,242,1,no_noise,619
1,3,243,1,no_noise,137
1,3,244,1,noise,997
1,3,245,4,noise,156
1,3,246,4,noise,572
1,3,247,1,no_noise,715
1,3,248,1,noise,838
1,3,249,1,noise,17
1,3,250,4,no_noise,445
1,3,251,1,no_noise,553
1,3,252,1,no_noise,975
1,3,253,1,no_noise,949
1,3,254,1,noise,841
1,3,255,1,noise,510
1,3,256,1,noise,853
1,3,257,4,no_noise,711
1,3,258,4,no_noise,948
1,3,259,4,noise,655
1,3,260,4,noise,201
1,3,261,1,noise,770
1,3,262,1,no_noise,344
1,3,263,4,no_noise,757
1,3,264,1,no_noise,651
1,3,265,1,noise,545
1,3,266,1,noise,617
1,3,267,1,noise,248
1,3,268,1,no_noise,752
1,3,269,1,noise,650
1,3,270,4,noise,456
1,3,271,1,noise,813
1,3,272,4,noise,102
1,3,273,1,noise,833
1,3,274,1,no_noise,359
1,3,275,1,no_noise,396
1,3,276,4,noise,489
1,3,277,1,no_noise,80
1,3,278,4,no_noise,643
1,3,279,4,no_noise,227
1,3,280,4,noise,533
1,3,281,4,no_noise,912
1,3,282,4,noise,28
1,3,283,4,noise,420
1,3,284,1,no_noise,154
1,3,285,1,noise,641
1,3,286,1,noise,90
1,3,287,1,no_noise,277
1,3,288,1,no_noise,376
1,3,289,1,no_noise,633
1,3,290,4,noise,675
1,3,291,4,no_noise,606
1,3,292,1,no_noise,12
1,3,293,1,no_noise,812
1,3,294,1,no_noise,141
1,3,295,4,noise,736
1,3,296,1,noise,987
1,3,297,1,noise,969
1,3,298,1,no_noise,671
1,3,299,1,noise,352
1,3,300,1,no_noise,384
