prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,9,801,1,noise,678
3,9,802,4,no_noise,385
3,9,803,4,noise,168
3,9,804,4,noise,174
3,9,805,4,noise,648
3,9,806,1,no_noise,254
3,9,807,1,no_noise,325
3,9,808,1,noise,85
3,9,809,1,no_noise,933
3,9,810,4,no_noise,914
3,9,811,1,no_noise,861
3,9,812,4,noise,99
3,9,813,4,no_noise,90
3,9,814,4,noise,717
3,9,815,1,noise,875
3,9,816,1,noise,217
3,9,817,1,no_noise,371
3,9,818,4,noise,112
3,9,819,1,no_noise,245
3,9,820,1,noise,733
3,9,821,1,noise,783
3,9,822,1,noise,964
3,9,823,1,noise,233
3,9,824,4,noise,289
3,9,825,4,noise,540
3,9,826,4,noise,25
3,9,827,1,noise,328
3,9,828,1,noise,688
3,9,829,4,no_noise,652
3,9,830,4,noise,631
3,9,831,1,noise,78
3,9,832,1,no_noise,33
3,9,833,4,no_noise,223
3,9,834,4,noise,595
3,9,835,1,noise,3
3,9,836,4,no_noise,989
3,9,837,4,noise,724
3,9,838,4,no_noise,896
3,9,839,1,noise,715
3,9,840,4,no_noise,871
3,9,841,1,no_noise,59
3,9,842,4,no_noise,127
3,9,843,1,no_noise,518
3,9,844,1,no_noise,384
3,9,845,1,noise,179
3,9,846,1,no_noise,643
3,9,847,4,noise,5
3,9,848,1,no_noise,941
3,9,849,4,noise,188
3,9,850,4,no_noise,930
3,9,851,1,no_noise,106
3,9,852,1,no_noise,524
3,9,853,4,no_noise,464
3,9,854,1,noise,536
3,9,855,1,noise,868
3,9,856,1,no_noise,569
3,9,857,1,no_noise,787
3,9,858,4,no_noise,226
3,9,859,1,no_noise,763
3,9,860,4,no_noise,98
3,9,861,1,no_noise,649
3,9,862,4,noise,234
3,9,863,4,no_noise,11
3,9,864,4,noise,841
3,9,865,1,no_noise,502
3,9,866,4,noise,141
3,9,867,1,noise,15
3,9,868,1,no_noise,324
3,9,869,1,no_noise,288
3,9,870,1,no_noise,137
3,9,871,1,no_noise,447
3,9,872,1,noise,437
3,9,873,1,noise,373
3,9,874,1,no_noise,403
3,9,875,4,noise,12
3,9,876,4,no_noise,738
3,9,877,4,no_noise,651
3,9,878,1,noise,453
3,9,879,4,no_noise,659
3,9,880,1,no_noise,22
3,9,881,4,no_noise,842
3,9,882,4,noise,939
3,9,883,4,noise,840
3,9,884,1,no_noise,780
3,9,885,1,noise,176
3,9,886,1,noise,13
3,9,887,4,no_noise,538
3,9,888,4,noise,789
3,9,889,4,noise,792
3,9,890,1,no_noise,401
3,9,891,4,noise,969
3,9,892,4,noise,76
3,9,893,1,noise,551
3,9,894,4,noise,784
3,9,895,4,noise,921
3,9,896,4,noise,495
3,9,897,1,noise,31
3,9,898,4,noise,349
3,9,899,4,no_noise,221
3,9,900,4,noise,364
