prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
8,6,501,4,noise,693
8,6,502,1,noise,587
8,6,503,4,noise,962
8,6,504,1,no_noise,28
8,6,505,4,no_noise,846
8,6,506,1,noise,806
8,6,507,1,no_noise,173
8,6,508,4,noise,236
8,6,509,1,noise,50
8,6,510,4,no_noise,402
8,6,511,4,noise,273
8,6,512,4,no_noise,655
8,6,513,1,no_noise,297
8,6,514,4,noise,247
8,6,515,4,no_noise,79
8,6,516,1,noise,175
8,6,517,4,no_noise,603
8,6,518,4,noise,256
8,6,519,4,no_noise,795
8,6,520,4,noise,38
8,6,521,4,noise,620
8,6,522,4,no_noise,773
8,6,523,4,noise,641
8,6,524,4,noise,498
8,6,525,1,noise,370
8,6,526,4,noise,964
8,6,527,1,no_noise,774
8,6,528,4,no_noise,552
8,6,529,1,noise,170
8,6,530,1,noise,144
8,6,531,1,no_noise,427
8,6,532,4,noise,534
8,6,533,1,noise,242
8,6,534,4,noise,425
8,6,535,1,no_noise,699
8,6,536,1,noise,34
8,6,537,4,no_noise,46
8,6,538,4,noise,192
8,6,539,4,noise,520
8,6,540,1,noise,357
8,6,541,4,noise,346
8,6,542,1,noise,818
8,6,543,1,noise,819
8,6,544,4,no_noise,972
8,6,545,1,no_noise,320
8,6,546,1,no_noise,831
8,6,547,4,no_noise,432
8,6,548,4,noise,833
8,6,549,4,no_noise,105
8,6,550,4,noise,947
8,6,551,1,no_noise,328
8,6,552,4,no_noise,326
8,6,553,4,no_noise,111
8,6,554,1,no_noise,17
8,6,555,4,noise,368
8,6,556,1,noise,769
8,6,557,4,noise,808
8,6,558,1,noise,721
8,6,559,1,noise,331
8,6,560,1,noise,924
8,6,561,4,noise,10
8,6,562,1,noise,118
8,6,563,1,no_noise,188
8,6,564,4,no_noise,117
8,6,565,1,no_noise,26
8,6,566,1,noise,885
8,6,567,1,noise,474
8,6,568,4,no_noise,237
8,6,569,4,no_noise,748
8,6,570,1,no_noise,128
8,6,571,4,noise,279
8,6,572,1,no_noise,204
8,6,573,4,no_noise,408
8,6,574,1,no_noise,559
8,6,575,1,no_noise,181
8,6,576,1,noise,928
8,6,577,1,no_noise,919
8,6,578,1,noise,268
8,6,579,1,no_noise,719
8,6,580,1,no_noise,753
8,6,581,1,noise,275
8,6,582,1,noise,960
8,6,583,1,noise,13
8,6,584,1,noise,714
8,6,585,4,noise,39
8,6,586,4,no_noise,793
8,6,587,1,noise,16
8,6,588,4,noise,558
8,6,589,1,no_noise,908
8,6,590,4,noise,206
8,6,591,1,noise,829
8,6,592,4,noise,176
8,6,593,1,no_noise,404
8,6,594,1,noise,449
8,6,595,4,no_noise,98
8,6,596,1,noise,31
8,6,597,4,no_noise,56
8,6,598,1,no_noise,306
8,6,599,1,no_noise,92
8,6,600,1,noise,376
