prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,6,501,1,noise,541
3,6,502,4,noise,523
3,6,503,4,no_noise,656
3,6,504,4,no_noise,819
3,6,505,4,noise,222
3,6,506,1,no_noise,39
3,6,507,1,noise,816
3,6,508,4,noise,632
3,6,509,1,no_noise,54
3,6,510,1,no_noise,735
3,6,511,1,no_noise,571
3,6,512,4,noise,860
3,6,513,4,no_noise,981
3,6,514,4,noise,976
3,6,515,1,noise,420
3,6,516,1,noise,702
3,6,517,1,noise,460
3,6,518,4,noise,66
3,6,519,1,no_noise,985
3,6,520,1,no_noise,286
3,6,521,1,no_noise,923
3,6,522,4,no_noise,95
3,6,523,1,no_noise,308
3,6,524,4,noise,782
3,6,525,1,noise,438
3,6,526,4,noise,779
3,6,527,1,noise,49
3,6,528,4,noise,711
3,6,529,1,no_noise,393
3,6,530,1,no_noise,497
3,6,531,1,noise,407
3,6,532,4,no_noise,844
3,6,533,4,noise,159
3,6,534,1,no_noise,461
3,6,535,4,noise,268
3,6,536,1,noise,487
3,6,537,1,no_noise,521
3,6,538,4,no_noise,614
3,6,539,4,no_noise,835
3,6,540,4,noise,786
3,6,541,1,noise,313
3,6,542,1,no_noise,995
3,6,543,4,noise,553
3,6,544,4,no_noise,248
3,6,545,4,noise,113
3,6,546,1,noise,50
3,6,547,4,no_noise,60
3,6,548,4,no_noise,24
3,6,549,1,noise,625
3,6,550,1,no_noise,730
3,6,551,1,noise,42
3,6,552,4,noise,768
3,6,553,1,no_noise,621
3,6,554,1,no_noise,791
3,6,555,1,no_noise,686
3,6,556,1,no_noise,946
3,6,557,4,noise,187
3,6,558,4,noise,169
3,6,559,1,no_noise,952
3,6,560,1,noise,927
3,6,561,1,no_noise,458
3,6,562,1,noise,209
3,6,563,1,no_noise,478
3,6,564,1,noise,332
3,6,565,4,noise,570
3,6,566,4,no_noise,493
3,6,567,4,no_noise,899
3,6,568,4,noise,287
3,6,569,1,no_noise,412
3,6,570,4,no_noise,949
3,6,571,1,no_noise,808
3,6,572,4,no_noise,329
3,6,573,4,noise,336
3,6,574,1,noise,938
3,6,575,1,no_noise,823
3,6,576,1,noise,589
3,6,577,1,no_noise,128
3,6,578,4,no_noise,693
3,6,579,1,no_noise,380
3,6,580,4,noise,902
3,6,581,1,no_noise,414
3,6,582,4,no_noise,671
3,6,583,4,no_noise,856
3,6,584,4,noise,815
3,6,585,4,no_noise,532
3,6,586,1,noise,719
3,6,587,1,no_noise,740
3,6,588,4,no_noise,592
3,6,589,4,no_noise,67
3,6,590,1,noise,415
3,6,591,1,no_noise,421
3,6,592,4,noise,258
3,6,593,1,noise,708
3,6,594,1,noise,666
3,6,595,4,no_noise,439
3,6,596,1,noise,109
3,6,597,4,no_noise,519
3,6,598,1,noise,97
3,6,599,4,no_noise,261
3,6,600,4,noise,2
