prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,6,501,4,noise,513
1,6,502,1,no_noise,620
1,6,503,1,noise,241
1,6,504,1,noise,122
1,6,505,4,no_noise,796
1,6,506,4,noise,130
1,6,507,4,no_noise,411
1,6,508,1,noise,540
1,6,509,1,no_noise,534
1,6,510,4,noise,139
1,6,511,4,no_noise,320
1,6,512,1,no_noise,101
1,6,513,1,no_noise,605
1,6,514,1,no_noise,447
1,6,515,1,no_noise,737
1,6,516,4,no_noise,99
1,6,517,1,no_noise,514
1,6,518,4,no_noise,397
1,6,519,1,no_noise,448
1,6,520,4,noise,185
1,6,521,1,no_noise,350
1,6,522,4,noise,700
1,6,523,1,no_noise,508
1,6,524,4,noise,226
1,6,525,1,no_noise,559
1,6,526,4,no_noise,560
1,6,527,4,noise,539
1,6,528,1,no_noise,570
1,6,529,1,noise,434
1,6,530,4,no_noise,329
1,6,531,1,noise,865
1,6,532,1,noise,497
1,6,533,4,no_noise,653
1,6,534,1,no_noise,981
1,6,535,1,noise,86
1,6,536,1,noise,431
1,6,537,4,no_noise,507
1,6,538,1,noise,729
1,6,539,1,no_noise,654
1,6,540,4,no_noise,124
1,6,541,1,no_noise,450
1,6,542,4,noise,129
1,6,543,1,noise,402
1,6,544,4,noise,728
1,6,545,1,noise,586
1,6,546,4,noise,626
1,6,547,4,noise,36
1,6,548,4,noise,990
1,6,549,1,no_noise,759
1,6,550,4,no_noise,383
1,6,551,4,noise,283
1,6,552,4,no_noise,42
1,6,553,4,noise,452
1,6,554,1,noise,412
1,6,555,4,no_noise,652
1,6,556,4,noise,379
1,6,557,4,noise,106
1,6,558,4,noise,464
1,6,559,1,no_noise,609
1,6,560,4,noise,343
1,6,561,4,no_noise,85
1,6,562,1,noise,300
1,6,563,4,noise,190
1,6,564,4,noise,421
1,6,565,1,no_noise,625
1,6,566,1,no_noise,40
1,6,567,1,noise,79
1,6,568,4,no_noise,224
1,6,569,4,noise,523
1,6,570,1,no_noise,661
1,6,571,1,noise,362
1,6,572,4,no_noise,304
1,6,573,1,no_noise,901
1,6,574,4,no_noise,259
1,6,575,1,no_noise,696
1,6,576,1,no_noise,279
1,6,577,1,no_noise,482
1,6,578,4,no_noise,317
1,6,579,4,no_noise,123
1,6,580,4,no_noise,351
1,6,581,4,no_noise,963
1,6,582,1,no_noise,556
1,6,583,1,noise,847
1,6,584,4,no_noise,493
1,6,585,4,no_noise,188
1,6,586,1,noise,731
1,6,587,1,noise,730
1,6,588,1,no_noise,345
1,6,589,1,noise,284
1,6,590,4,no_noise,682
1,6,591,1,noise,656
1,6,592,4,noise,439
1,6,593,1,no_noise,233
1,6,594,4,no_noise,307
1,6,595,1,noise,31
1,6,596,4,noise,842
1,6,597,4,no_noise,592
1,6,598,1,noise,744
1,6,599,4,no_noise,481
1,6,600,1,noise,721
