prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,10,901,1,noise,865
3,10,902,4,no_noise,278
3,10,903,4,no_noise,876
3,10,904,4,noise,154
3,10,905,4,no_noise,171
3,10,906,1,no_noise,749
3,10,907,1,noise,89
3,10,908,1,no_noise,326
3,10,909,1,noise,143
3,10,910,1,no_noise,710
3,10,911,1,noise,201
3,10,912,4,no_noise,291
3,10,913,1,noise,353
3,10,914,1,noise,26
3,10,915,1,no_noise,566
3,10,916,4,no_noise,300
3,10,917,4,noise,377
3,10,918,1,no_noise,467
3,10,919,1,noise,531
3,10,920,4,no_noise,138
3,10,921,4,no_noise,426
3,10,922,1,noise,114
3,10,923,1,no_noise,358
3,10,924,4,no_noise,970
3,10,925,1,no_noise,831
3,10,926,1,noise,165
3,10,927,4,noise,383
3,10,928,1,no_noise,587
3,10,929,1,no_noise,770
3,10,930,4,no_noise,366
3,10,931,1,noise,167
3,10,932,1,no_noise,646
3,10,933,4,noise,530
3,10,934,1,no_noise,506
3,10,935,4,no_noise,408
3,10,936,4,no_noise,120
3,10,937,4,no_noise,654
3,10,938,4,noise,360
3,10,939,1,noise,77
3,10,940,4,noise,359
3,10,941,1,noise,628
3,10,942,4,noise,834
3,10,943,1,no_noise,950
3,10,944,4,noise,47
3,10,945,4,noise,618
3,10,946,1,no_noise,795
3,10,947,1,noise,680
3,10,948,4,noise,75
3,10,949,1,noise,218
3,10,950,4,noise,247
3,10,951,1,no_noise,343
3,10,952,4,no_noise,880
3,10,953,1,no_noise,19
3,10,954,1,no_noise,501
3,10,955,1,no_noise,473
3,10,956,4,noise,878
3,10,957,1,no_noise,684
3,10,958,4,no_noise,452
3,10,959,4,no_noise,116
3,10,960,1,noise,283
3,10,961,4,no_noise,62
3,10,962,1,noise,820
3,10,963,4,noise,422
3,10,964,4,no_noise,599
3,10,965,1,no_noise,134
3,10,966,4,no_noise,828
3,10,967,1,noise,105
3,10,968,4,no_noise,980
3,10,969,4,no_noise,454
3,10,970,4,noise,129
3,10,971,1,noise,503
3,10,972,1,noise,633
3,10,973,1,no_noise,136
3,10,974,4,no_noise,8
3,10,975,4,no_noise,4
3,10,976,1,no_noise,484
3,10,977,1,no_noise,953
3,10,978,1,noise,28
3,10,979,1,no_noise,331
3,10,980,1,no_noise,827
3,10,981,4,no_noise,350
3,10,982,4,noise,748
3,10,983,4,noise,61
3,10,984,1,noise,917
3,10,985,1,noise,46
3,10,986,1,noise,774
3,10,987,4,noise,824
3,10,988,4,no_noise,79
3,10,989,1,noise,747
3,10,990,1,noise,850
3,10,991,1,noise,386
3,10,992,4,noise,477
3,10,993,1,noise,199
3,10,994,4,noise,683
3,10,995,1,noise,442
3,10,996,1,no_noise,56
3,10,997,1,no_noise,512
3,10,998,1,no_noise,670
3,10,999,1,no_noise,456
3,10,1000,4,no_noise,132
