prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
7,4,301,1,noise,225
7,4,302,4,noise,657
7,4,303,1,noise,249
7,4,304,4,no_noise,363
7,4,305,4,no_noise,232
7,4,306,1,no_noise,434
7,4,307,1,noise,772
7,4,308,4,no_noise,918
7,4,309,1,no_noise,405
7,4,310,1,noise,390
7,4,311,1,noise,301
7,4,312,1,noise,853
7,4,313,1,no_noise,153
7,4,314,1,noise,739
7,4,315,4,no_noise,413
7,4,316,4,no_noise,20
7,4,317,1,noise,180
7,4,318,1,noise,557
7,4,319,4,no_noise,697
7,4,320,1,noise,312
7,4,321,4,noise,757
7,4,322,1,noise,406
7,4,323,1,noise,437
7,4,324,4,noise,943
7,4,325,1,noise,687
7,4,326,4,no_noise,774
7,4,327,4,no_noise,883
7,4,328,1,noise,283
7,4,329,4,noise,555
7,4,330,4,noise,261
7,4,331,4,no_noise,99
7,4,332,1,no_noise,614
7,4,333,4,no_noise,42
7,4,334,4,noise,801
7,4,335,4,noise,723
7,4,336,4,noise,720
7,4,337,1,no_noise,233
7,4,338,1,no_noise,612
7,4,339,1,noise,599
7,4,340,1,no_noise,737
7,4,341,4,no_noise,748
7,4,342,4,noise,459
7,4,343,4,no_noise,988
7,4,344,4,no_noise,679
7,4,345,4,no_noise,665
7,4,346,4,noise,220
7,4,347,4,noise,520
7,4,348,1,noise,61
7,4,349,1,no_noise,240
7,4,350,1,noise,119
7,4,351,1,no_noise,281
7,4,352,1,no_noise,709
7,4,353,1,noise,693
7,4,354,4,no_noise,823
7,4,355,1,no_noise,744
7,4,356,1,no_noise,533
7,4,357,1,noise,438
7,4,358,4,noise,907
7,4,359,1,no_noise,843
7,4,360,1,no_noise,783
7,4,361,1,noise,440
7,4,362,1,no_noise,534
7,4,363,4,no_noise,273
7,4,364,4,noise,525
7,4,365,4,noise,897
7,4,366,4,no_noise,794
7,4,367,1,no_noise,342
7,4,368,1,noise,299
7,4,369,1,no_noise,269
7,4,370,1,no_noise,140
7,4,371,4,noise,719
7,4,372,4,no_noise,875
7,4,373,1,no_noise,159
7,4,374,1,noise,196
7,4,375,4,noise,190
7,4,376,1,no_noise,204
7,4,377,1,no_noise,993
7,4,378,1,noise,811
7,4,379,1,noise,722
7,4,380,1,noise,738
7,4,381,1,no_noise,848
7,4,382,1,noise,111
7,4,383,4,no_noise,211
7,4,384,4,no_noise,453
7,4,385,4,no_noise,395
7,4,386,4,no_noise,320
7,4,387,4,noise,195
7,4,388,1,noise,117
7,4,389,1,no_noise,866
7,4,390,1,no_noise,302
7,4,391,1,no_noise,344
7,4,392,1,noise,241
7,4,393,1,noise,495
7,4,394,4,no_noise,732
7,4,395,1,noise,942
7,4,396,1,noise,945
7,4,397,1,no_noise,319
7,4,398,4,no_noise,475
7,4,399,4,no_noise,920
7,4,400,4,noise,432
