prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,9,801,1,noise,84
2,9,802,4,no_noise,693
2,9,803,1,noise,170
2,9,804,1,noise,886
2,9,805,4,noise,906
2,9,806,4,no_noise,933
2,9,807,1,no_noise,647
2,9,808,1,noise,179
2,9,809,1,no_noise,395
2,9,810,4,no_noise,994
2,9,811,1,no_noise,862
2,9,812,4,noise,828
2,9,813,4,noise,131
2,9,814,4,no_noise,902
2,9,815,1,noise,88
2,9,816,4,noise,473
2,9,817,1,noise,439
2,9,818,4,noise,324
2,9,819,4,no_noise,50
2,9,820,4,no_noise,147
2,9,821,4,noise,489
2,9,822,1,no_noise,396
2,9,823,4,no_noise,562
2,9,824,1,noise,504
2,9,825,4,noise,38
2,9,826,4,no_noise,312
2,9,827,1,no_noise,75
2,9,828,4,no_noise,549
2,9,829,1,noise,278
2,9,830,4,no_noise,798
2,9,831,4,noise,766
2,9,832,1,noise,135
2,9,833,4,noise,13
2,9,834,1,no_noise,533
2,9,835,4,no_noise,991
2,9,836,1,no_noise,774
2,9,837,4,noise,560
2,9,838,4,no_noise,900
2,9,839,1,noise,389
2,9,840,4,no_noise,575
2,9,841,1,noise,94
2,9,842,4,noise,429
2,9,843,4,no_noise,426
2,9,844,1,noise,838
2,9,845,4,noise,339
2,9,846,4,noise,629
2,9,847,1,no_noise,155
2,9,848,4,noise,153
2,9,849,1,noise,940
2,9,850,4,no_noise,37
2,9,851,1,noise,671
2,9,852,1,no_noise,403
2,9,853,4,no_noise,71
2,9,854,1,noise,245
2,9,855,4,no_noise,476
2,9,856,1,no_noise,948
2,9,857,4,no_noise,937
2,9,858,4,no_noise,827
2,9,859,1,noise,816
2,9,860,4,noise,897
2,9,861,1,no_noise,225
2,9,862,4,no_noise,785
2,9,863,4,no_noise,378
2,9,864,4,no_noise,846
2,9,865,1,noise,704
2,9,866,4,noise,550
2,9,867,4,noise,309
2,9,868,4,noise,943
2,9,869,4,no_noise,316
2,9,870,4,noise,317
2,9,871,4,noise,53
2,9,872,4,noise,120
2,9,873,1,no_noise,95
2,9,874,4,no_noise,863
2,9,875,1,noise,491
2,9,876,4,noise,366
2,9,877,1,noise,266
2,9,878,1,no_noise,259
2,9,879,4,noise,930
2,9,880,1,noise,422
2,9,881,1,no_noise,844
2,9,882,4,noise,54
2,9,883,1,no_noise,926
2,9,884,4,noise,89
2,9,885,1,no_noise,747
2,9,886,1,no_noise,110
2,9,887,1,no_noise,539
2,9,888,1,noise,194
2,9,889,4,noise,172
2,9,890,4,no_noise,755
2,9,891,4,noise,133
2,9,892,4,noise,867
2,9,893,1,no_noise,905
2,9,894,1,no_noise,1000
2,9,895,1,noise,689
2,9,896,1,noise,118
2,9,897,4,no_noise,698
2,9,898,4,noise,294
2,9,899,4,no_noise,824
2,9,900,4,no_noise,358
