prot_id,prot_subset,trial_id,noise_present,no_targets,trajectory_id
6,9,801,noise,4,912
6,9,802,noise,1,22
6,9,803,noise,4,45
6,9,804,noise,4,886
6,9,805,noise,4,776
6,9,806,no_noise,1,195
6,9,807,noise,4,360
6,9,808,no_noise,1,118
6,9,809,noise,1,782
6,9,810,no_noise,1,520
6,9,811,noise,1,531
6,9,812,noise,1,416
6,9,813,noise,1,986
6,9,814,noise,1,459
6,9,815,noise,4,922
6,9,816,noise,1,609
6,9,817,noise,4,741
6,9,818,no_noise,1,675
6,9,819,no_noise,1,172
6,9,820,no_noise,4,203
6,9,821,no_noise,1,959
6,9,822,no_noise,1,94
6,9,823,no_noise,4,589
6,9,824,noise,1,836
6,9,825,no_noise,1,921
6,9,826,no_noise,1,475
6,9,827,noise,1,492
6,9,828,no_noise,4,323
6,9,829,noise,4,577
6,9,830,noise,1,747
6,9,831,no_noise,4,296
6,9,832,noise,1,706
6,9,833,no_noise,4,481
6,9,834,noise,1,715
6,9,835,noise,4,302
6,9,836,no_noise,1,76
6,9,837,noise,4,974
6,9,838,no_noise,4,669
6,9,839,noise,4,933
6,9,840,noise,4,54
6,9,841,noise,1,33
6,9,842,noise,1,877
6,9,843,noise,4,265
6,9,844,noise,4,714
6,9,845,noise,1,148
6,9,846,no_noise,4,873
6,9,847,no_noise,1,222
6,9,848,noise,1,183
6,9,849,noise,1,825
6,9,850,no_noise,1,339
6,9,851,no_noise,4,768
6,9,852,noise,1,40
6,9,853,no_noise,4,150
6,9,854,no_noise,1,138
6,9,855,noise,1,242
6,9,856,no_noise,1,6
6,9,857,no_noise,4,67
6,9,858,no_noise,1,223
6,9,859,no_noise,1,969
6,9,860,no_noise,1,605
6,9,861,no_noise,4,24
6,9,862,noise,1,670
6,9,863,noise,1,771
6,9,864,noise,4,659
6,9,865,noise,1,770
6,9,866,noise,1,413
6,9,867,no_noise,4,36
6,9,868,noise,1,647
6,9,869,noise,4,478
6,9,870,no_noise,4,645
6,9,871,no_noise,4,230
6,9,872,no_noise,1,846
6,9,873,no_noise,1,682
6,9,874,noise,1,259
6,9,875,noise,1,304
6,9,876,no_noise,4,388
6,9,877,noise,4,832
6,9,878,noise,4,745
6,9,879,noise,4,801
6,9,880,noise,4,85
6,9,881,no_noise,4,120
6,9,882,no_noise,4,103
6,9,883,noise,1,811
6,9,884,no_noise,1,964
6,9,885,no_noise,1,971
6,9,886,no_noise,1,582
6,9,887,noise,1,793
6,9,888,noise,4,627
6,9,889,no_noise,1,439
6,9,890,noise,4,123
6,9,891,noise,4,370
6,9,892,noise,4,326
6,9,893,no_noise,1,176
6,9,894,no_noise,1,2
6,9,895,no_noise,1,421
6,9,896,no_noise,4,493
6,9,897,no_noise,4,518
6,9,898,noise,4,546
6,9,899,noise,4,171
6,9,900,noise,4,136
