prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,4,301,4,noise,952
2,4,302,1,noise,249
2,4,303,4,noise,315
2,4,304,1,noise,783
2,4,305,1,noise,43
2,4,306,1,noise,27
2,4,307,4,no_noise,228
2,4,308,1,noise,705
2,4,309,4,noise,882
2,4,310,4,noise,400
2,4,311,4,no_noise,638
2,4,312,4,no_noise,380
2,4,313,1,no_noise,77
2,4,314,1,no_noise,907
2,4,315,1,noise,515
2,4,316,4,noise,471
2,4,317,1,no_noise,524
2,4,318,4,noise,344
2,4,319,4,noise,814
2,4,320,4,no_noise,229
2,4,321,1,noise,780
2,4,322,1,no_noise,681
2,4,323,4,no_noise,866
2,4,324,4,no_noise,525
2,4,325,4,noise,569
2,4,326,4,no_noise,613
2,4,327,4,noise,257
2,4,328,1,noise,244
2,4,329,4,noise,287
2,4,330,1,no_noise,418
2,4,331,4,noise,42
2,4,332,1,noise,753
2,4,333,4,no_noise,261
2,4,334,1,noise,643
2,4,335,1,noise,109
2,4,336,1,noise,262
2,4,337,1,noise,193
2,4,338,4,noise,74
2,4,339,1,noise,183
2,4,340,4,noise,696
2,4,341,1,noise,532
2,4,342,1,no_noise,466
2,4,343,4,no_noise,143
2,4,344,4,noise,474
2,4,345,1,no_noise,551
2,4,346,1,no_noise,832
2,4,347,4,no_noise,821
2,4,348,1,no_noise,421
2,4,349,4,noise,303
2,4,350,4,no_noise,211
2,4,351,4,no_noise,263
2,4,352,4,noise,220
2,4,353,4,no_noise,796
2,4,354,4,no_noise,5
2,4,355,1,noise,152
2,4,356,1,no_noise,115
2,4,357,1,noise,545
2,4,358,4,noise,116
2,4,359,4,noise,955
2,4,360,4,noise,756
2,4,361,1,noise,864
2,4,362,4,noise,393
2,4,363,1,noise,720
2,4,364,1,noise,682
2,4,365,1,no_noise,52
2,4,366,1,no_noise,765
2,4,367,1,no_noise,513
2,4,368,4,no_noise,979
2,4,369,1,no_noise,875
2,4,370,1,no_noise,548
2,4,371,4,noise,691
2,4,372,4,noise,60
2,4,373,1,no_noise,424
2,4,374,1,noise,687
2,4,375,4,no_noise,626
2,4,376,4,no_noise,427
2,4,377,4,no_noise,145
2,4,378,4,no_noise,750
2,4,379,4,noise,264
2,4,380,4,noise,197
2,4,381,1,no_noise,607
2,4,382,4,noise,239
2,4,383,1,no_noise,407
2,4,384,1,no_noise,450
2,4,385,1,no_noise,527
2,4,386,4,noise,297
2,4,387,4,noise,359
2,4,388,4,noise,329
2,4,389,4,noise,459
2,4,390,1,noise,234
2,4,391,4,no_noise,111
2,4,392,4,noise,156
2,4,393,1,noise,848
2,4,394,1,noise,804
2,4,395,4,no_noise,876
2,4,396,4,no_noise,206
2,4,397,1,no_noise,45
2,4,398,4,no_noise,655
2,4,399,1,no_noise,290
2,4,400,1,noise,25
