prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
9,10,901,1,no_noise,846
9,10,902,1,no_noise,871
9,10,903,4,noise,226
9,10,904,4,no_noise,895
9,10,905,1,no_noise,446
9,10,906,4,noise,559
9,10,907,4,noise,424
9,10,908,1,noise,252
9,10,909,1,no_noise,291
9,10,910,4,noise,547
9,10,911,4,noise,344
9,10,912,1,no_noise,363
9,10,913,4,no_noise,550
9,10,914,4,noise,190
9,10,915,1,no_noise,434
9,10,916,1,noise,76
9,10,917,1,no_noise,762
9,10,918,1,noise,271
9,10,919,1,no_noise,341
9,10,920,1,no_noise,337
9,10,921,1,no_noise,408
9,10,922,4,no_noise,965
9,10,923,4,noise,555
9,10,924,4,no_noise,265
9,10,925,4,noise,969
9,10,926,4,noise,570
9,10,927,4,noise,819
9,10,928,4,no_noise,307
9,10,929,1,noise,713
9,10,930,4,noise,674
9,10,931,4,noise,70
9,10,932,4,no_noise,122
9,10,933,1,noise,888
9,10,934,4,noise,15
9,10,935,1,no_noise,214
9,10,936,4,noise,243
9,10,937,4,no_noise,372
9,10,938,1,no_noise,278
9,10,939,4,noise,313
9,10,940,4,no_noise,423
9,10,941,4,no_noise,315
9,10,942,4,noise,567
9,10,943,1,noise,933
9,10,944,4,no_noise,310
9,10,945,4,noise,828
9,10,946,1,noise,688
9,10,947,4,no_noise,694
9,10,948,4,no_noise,83
9,10,949,4,noise,158
9,10,950,1,no_noise,579
9,10,951,4,no_noise,221
9,10,952,1,noise,976
9,10,953,1,noise,558
9,10,954,1,no_noise,988
9,10,955,1,no_noise,542
9,10,956,4,noise,367
9,10,957,4,noise,285
9,10,958,1,no_noise,774
9,10,959,4,noise,420
9,10,960,1,noise,159
9,10,961,1,noise,714
9,10,962,1,no_noise,908
9,10,963,4,noise,960
9,10,964,1,no_noise,899
9,10,965,4,no_noise,51
9,10,966,1,noise,29
9,10,967,4,no_noise,44
9,10,968,4,noise,199
9,10,969,1,no_noise,917
9,10,970,4,no_noise,747
9,10,971,1,no_noise,84
9,10,972,4,noise,312
9,10,973,4,no_noise,187
9,10,974,1,noise,770
9,10,975,1,noise,413
9,10,976,4,noise,806
9,10,977,1,no_noise,583
9,10,978,1,no_noise,894
9,10,979,4,noise,210
9,10,980,1,noise,171
9,10,981,4,noise,437
9,10,982,4,no_noise,990
9,10,983,4,no_noise,784
9,10,984,1,noise,435
9,10,985,4,noise,229
9,10,986,1,noise,795
9,10,987,4,noise,880
9,10,988,1,no_noise,740
9,10,989,4,noise,67
9,10,990,4,no_noise,912
9,10,991,4,noise,773
9,10,992,1,noise,896
9,10,993,4,no_noise,358
9,10,994,4,noise,961
9,10,995,1,no_noise,599
9,10,996,1,noise,426
9,10,997,4,no_noise,224
9,10,998,4,no_noise,458
9,10,999,4,no_noise,3
9,10,1000,4,no_noise,170
