prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
8,10,901,1,no_noise,750
8,10,902,1,no_noise,789
8,10,903,1,noise,222
8,10,904,1,noise,757
8,10,905,4,no_noise,982
8,10,906,4,no_noise,65
8,10,907,1,no_noise,681
8,10,908,1,no_noise,756
8,10,909,4,no_noise,336
8,10,910,4,noise,518
8,10,911,4,noise,208
8,10,912,4,no_noise,666
8,10,913,4,noise,396
8,10,914,4,noise,352
8,10,915,1,noise,758
8,10,916,4,no_noise,145
8,10,917,1,noise,589
8,10,918,4,no_noise,431
8,10,919,1,noise,781
8,10,920,1,no_noise,254
8,10,921,4,noise,421
8,10,922,1,no_noise,963
8,10,923,4,noise,101
8,10,924,1,noise,468
8,10,925,1,no_noise,996
8,10,926,4,no_noise,592
8,10,927,1,noise,462
8,10,928,4,no_noise,643
8,10,929,1,noise,879
8,10,930,4,no_noise,911
8,10,931,4,no_noise,549
8,10,932,4,noise,390
8,10,933,4,noise,321
8,10,934,4,no_noise,491
8,10,935,4,no_noise,553
8,10,936,1,noise,790
8,10,937,4,no_noise,329
8,10,938,4,no_noise,401
8,10,939,4,noise,187
8,10,940,1,no_noise,569
8,10,941,4,no_noise,63
8,10,942,4,noise,667
8,10,943,1,noise,894
8,10,944,4,no_noise,33
8,10,945,4,no_noise,555
8,10,946,4,noise,677
8,10,947,1,no_noise,248
8,10,948,4,no_noise,886
8,10,949,4,noise,735
8,10,950,1,noise,535
8,10,951,4,noise,645
8,10,952,4,no_noise,866
8,10,953,4,no_noise,216
8,10,954,1,no_noise,330
8,10,955,1,no_noise,48
8,10,956,4,no_noise,76
8,10,957,1,no_noise,844
8,10,958,4,noise,734
8,10,959,4,noise,524
8,10,960,1,no_noise,89
8,10,961,1,noise,32
8,10,962,4,noise,944
8,10,963,1,no_noise,665
8,10,964,1,no_noise,783
8,10,965,4,no_noise,362
8,10,966,1,no_noise,353
8,10,967,1,no_noise,186
8,10,968,4,no_noise,604
8,10,969,1,no_noise,292
8,10,970,4,noise,630
8,10,971,1,noise,755
8,10,972,4,noise,190
8,10,973,4,noise,915
8,10,974,4,no_noise,863
8,10,975,1,noise,581
8,10,976,4,noise,786
8,10,977,1,noise,538
8,10,978,1,noise,121
8,10,979,4,noise,993
8,10,980,4,noise,970
8,10,981,4,no_noise,642
8,10,982,1,noise,37
8,10,983,1,no_noise,989
8,10,984,4,no_noise,763
8,10,985,4,no_noise,907
8,10,986,1,no_noise,83
8,10,987,1,noise,451
8,10,988,1,noise,813
8,10,989,1,noise,738
8,10,990,1,noise,733
8,10,991,4,no_noise,184
8,10,992,1,no_noise,607
8,10,993,4,no_noise,437
8,10,994,1,noise,675
8,10,995,1,no_noise,765
8,10,996,4,noise,584
8,10,997,4,no_noise,892
8,10,998,4,no_noise,342
8,10,999,4,no_noise,975
8,10,1000,4,no_noise,154
