prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,7,601,1,no_noise,776
2,7,602,1,no_noise,953
2,7,603,4,noise,216
2,7,604,4,no_noise,57
2,7,605,4,noise,198
2,7,606,1,noise,802
2,7,607,4,noise,154
2,7,608,4,noise,463
2,7,609,1,noise,640
2,7,610,4,noise,141
2,7,611,4,noise,204
2,7,612,1,noise,677
2,7,613,1,noise,565
2,7,614,1,no_noise,998
2,7,615,1,no_noise,188
2,7,616,1,no_noise,714
2,7,617,1,no_noise,530
2,7,618,1,noise,80
2,7,619,1,no_noise,335
2,7,620,1,no_noise,615
2,7,621,1,no_noise,425
2,7,622,1,noise,519
2,7,623,1,noise,207
2,7,624,4,noise,62
2,7,625,4,no_noise,622
2,7,626,4,noise,668
2,7,627,4,noise,181
2,7,628,1,noise,571
2,7,629,4,noise,146
2,7,630,4,noise,350
2,7,631,1,no_noise,835
2,7,632,4,no_noise,620
2,7,633,4,no_noise,932
2,7,634,1,noise,78
2,7,635,4,no_noise,659
2,7,636,4,noise,857
2,7,637,4,no_noise,649
2,7,638,1,no_noise,593
2,7,639,1,no_noise,896
2,7,640,1,no_noise,189
2,7,641,1,noise,157
2,7,642,4,no_noise,433
2,7,643,1,no_noise,430
2,7,644,4,noise,650
2,7,645,1,no_noise,654
2,7,646,1,noise,351
2,7,647,4,no_noise,734
2,7,648,4,no_noise,176
2,7,649,1,noise,158
2,7,650,4,no_noise,150
2,7,651,1,no_noise,833
2,7,652,1,no_noise,361
2,7,653,1,noise,573
2,7,654,4,no_noise,825
2,7,655,1,noise,308
2,7,656,4,no_noise,679
2,7,657,4,noise,657
2,7,658,1,no_noise,508
2,7,659,1,noise,775
2,7,660,1,noise,66
2,7,661,1,noise,521
2,7,662,4,no_noise,849
2,7,663,1,noise,762
2,7,664,4,no_noise,635
2,7,665,1,no_noise,397
2,7,666,1,noise,190
2,7,667,4,no_noise,341
2,7,668,1,noise,950
2,7,669,4,no_noise,579
2,7,670,1,noise,119
2,7,671,4,no_noise,126
2,7,672,4,no_noise,801
2,7,673,4,no_noise,64
2,7,674,4,no_noise,584
2,7,675,1,no_noise,479
2,7,676,1,no_noise,604
2,7,677,4,no_noise,201
2,7,678,4,no_noise,76
2,7,679,1,no_noise,163
2,7,680,1,noise,963
2,7,681,1,no_noise,536
2,7,682,1,no_noise,286
2,7,683,4,no_noise,534
2,7,684,1,no_noise,878
2,7,685,4,no_noise,470
2,7,686,1,no_noise,587
2,7,687,1,noise,177
2,7,688,1,noise,645
2,7,689,4,noise,672
2,7,690,4,noise,319
2,7,691,4,no_noise,412
2,7,692,1,no_noise,208
2,7,693,1,noise,627
2,7,694,1,no_noise,22
2,7,695,4,no_noise,55
2,7,696,1,noise,29
2,7,697,1,no_noise,340
2,7,698,4,no_noise,196
2,7,699,1,noise,748
2,7,700,1,noise,14
