prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
8,7,601,1,no_noise,832
8,7,602,4,noise,23
8,7,603,4,no_noise,741
8,7,604,1,no_noise,86
8,7,605,4,no_noise,988
8,7,606,1,no_noise,251
8,7,607,1,noise,142
8,7,608,1,noise,940
8,7,609,1,noise,695
8,7,610,1,noise,799
8,7,611,4,noise,339
8,7,612,1,noise,347
8,7,613,1,noise,131
8,7,614,1,noise,932
8,7,615,1,noise,797
8,7,616,4,no_noise,762
8,7,617,4,noise,429
8,7,618,1,no_noise,980
8,7,619,1,no_noise,736
8,7,620,1,noise,700
8,7,621,1,no_noise,104
8,7,622,1,noise,110
8,7,623,1,noise,992
8,7,624,4,noise,185
8,7,625,4,noise,872
8,7,626,1,no_noise,324
8,7,627,4,noise,317
8,7,628,4,no_noise,856
8,7,629,4,noise,249
8,7,630,4,no_noise,615
8,7,631,1,no_noise,658
8,7,632,4,no_noise,824
8,7,633,4,no_noise,822
8,7,634,4,no_noise,720
8,7,635,1,no_noise,240
8,7,636,1,no_noise,369
8,7,637,1,no_noise,662
8,7,638,1,noise,405
8,7,639,4,no_noise,545
8,7,640,4,noise,764
8,7,641,4,noise,701
8,7,642,4,no_noise,304
8,7,643,4,no_noise,941
8,7,644,1,no_noise,948
8,7,645,4,no_noise,995
8,7,646,4,no_noise,103
8,7,647,4,no_noise,270
8,7,648,1,no_noise,530
8,7,649,4,noise,458
8,7,650,1,noise,397
8,7,651,4,noise,172
8,7,652,4,no_noise,713
8,7,653,4,no_noise,108
8,7,654,4,noise,269
8,7,655,1,no_noise,113
8,7,656,1,noise,602
8,7,657,1,noise,78
8,7,658,4,noise,164
8,7,659,1,no_noise,452
8,7,660,4,no_noise,64
8,7,661,4,no_noise,284
8,7,662,1,noise,777
8,7,663,4,no_noise,548
8,7,664,4,noise,374
8,7,665,1,noise,485
8,7,666,4,noise,177
8,7,667,1,noise,705
8,7,668,4,noise,407
8,7,669,1,noise,480
8,7,670,1,noise,533
8,7,671,1,no_noise,664
8,7,672,1,no_noise,12
8,7,673,1,noise,199
8,7,674,4,noise,727
8,7,675,1,no_noise,503
8,7,676,4,no_noise,223
8,7,677,4,noise,15
8,7,678,1,noise,694
8,7,679,4,no_noise,682
8,7,680,4,noise,674
8,7,681,4,noise,961
8,7,682,4,noise,496
8,7,683,4,no_noise,422
8,7,684,1,no_noise,715
8,7,685,1,noise,174
8,7,686,1,no_noise,197
8,7,687,1,noise,570
8,7,688,1,no_noise,365
8,7,689,4,no_noise,492
8,7,690,1,no_noise,234
8,7,691,1,noise,371
8,7,692,4,no_noise,754
8,7,693,4,noise,434
8,7,694,1,no_noise,859
8,7,695,1,noise,459
8,7,696,4,noise,423
8,7,697,1,no_noise,874
8,7,698,4,noise,593
8,7,699,4,no_noise,96
8,7,700,4,noise,77
