prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,3,201,1,no_noise,862
3,3,202,1,no_noise,281
3,3,203,1,no_noise,472
3,3,204,1,noise,758
3,3,205,1,noise,213
3,3,206,1,no_noise,344
3,3,207,4,no_noise,88
3,3,208,1,no_noise,468
3,3,209,1,no_noise,378
3,3,210,4,noise,296
3,3,211,1,noise,389
3,3,212,4,no_noise,901
3,3,213,4,noise,601
3,3,214,1,noise,630
3,3,215,4,no_noise,624
3,3,216,4,no_noise,931
3,3,217,4,no_noise,910
3,3,218,1,no_noise,269
3,3,219,4,noise,94
3,3,220,4,noise,83
3,3,221,1,noise,175
3,3,222,4,noise,672
3,3,223,1,noise,103
3,3,224,4,no_noise,243
3,3,225,4,noise,333
3,3,226,4,no_noise,761
3,3,227,4,noise,173
3,3,228,1,no_noise,997
3,3,229,4,noise,186
3,3,230,4,noise,826
3,3,231,1,no_noise,368
3,3,232,4,no_noise,639
3,3,233,1,noise,803
3,3,234,1,no_noise,147
3,3,235,4,noise,606
3,3,236,1,no_noise,32
3,3,237,4,no_noise,528
3,3,238,4,no_noise,57
3,3,239,4,no_noise,322
3,3,240,4,no_noise,372
3,3,241,1,noise,895
3,3,242,1,noise,417
3,3,243,1,noise,194
3,3,244,4,noise,832
3,3,245,4,noise,122
3,3,246,4,no_noise,135
3,3,247,1,noise,694
3,3,248,1,no_noise,510
3,3,249,1,no_noise,610
3,3,250,1,no_noise,246
3,3,251,1,noise,838
3,3,252,4,no_noise,198
3,3,253,1,no_noise,212
3,3,254,4,no_noise,387
3,3,255,4,no_noise,202
3,3,256,4,noise,955
3,3,257,1,noise,125
3,3,258,1,no_noise,559
3,3,259,4,no_noise,256
3,3,260,1,noise,155
3,3,261,4,no_noise,156
3,3,262,1,no_noise,305
3,3,263,4,noise,82
3,3,264,4,no_noise,469
3,3,265,4,no_noise,240
3,3,266,1,noise,161
3,3,267,4,noise,611
3,3,268,1,no_noise,764
3,3,269,4,no_noise,298
3,3,270,1,no_noise,890
3,3,271,1,no_noise,252
3,3,272,1,no_noise,200
3,3,273,4,no_noise,951
3,3,274,4,no_noise,208
3,3,275,4,no_noise,214
3,3,276,4,no_noise,573
3,3,277,1,no_noise,36
3,3,278,1,noise,507
3,3,279,1,no_noise,769
3,3,280,4,noise,267
3,3,281,1,no_noise,807
3,3,282,1,no_noise,905
3,3,283,4,no_noise,260
3,3,284,4,noise,732
3,3,285,4,no_noise,370
3,3,286,4,no_noise,463
3,3,287,4,no_noise,172
3,3,288,4,noise,797
3,3,289,1,no_noise,275
3,3,290,4,no_noise,192
3,3,291,4,noise,829
3,3,292,4,no_noise,365
3,3,293,4,noise,302
3,3,294,1,no_noise,392
3,3,295,1,noise,309
3,3,296,4,noise,237
3,3,297,1,no_noise,299
3,3,298,4,no_noise,613
3,3,299,1,no_noise,982
3,3,300,1,noise,110
