prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,5,401,1,no_noise,581
1,5,402,1,noise,758
1,5,403,4,noise,804
1,5,404,4,noise,297
1,5,405,4,no_noise,989
1,5,406,1,noise,547
1,5,407,1,noise,800
1,5,408,1,no_noise,760
1,5,409,1,noise,333
1,5,410,4,noise,364
1,5,411,1,no_noise,797
1,5,412,4,noise,234
1,5,413,4,noise,272
1,5,414,1,no_noise,143
1,5,415,4,noise,347
1,5,416,4,noise,150
1,5,417,4,no_noise,136
1,5,418,4,noise,898
1,5,419,4,no_noise,214
1,5,420,4,noise,598
1,5,421,4,no_noise,474
1,5,422,4,noise,521
1,5,423,4,no_noise,67
1,5,424,4,no_noise,425
1,5,425,4,no_noise,870
1,5,426,1,noise,676
1,5,427,4,no_noise,23
1,5,428,1,noise,314
1,5,429,4,no_noise,695
1,5,430,4,no_noise,505
1,5,431,4,no_noise,115
1,5,432,4,no_noise,294
1,5,433,4,noise,542
1,5,434,1,noise,502
1,5,435,4,noise,717
1,5,436,4,noise,936
1,5,437,1,noise,839
1,5,438,4,noise,331
1,5,439,4,noise,353
1,5,440,1,no_noise,328
1,5,441,1,noise,733
1,5,442,4,no_noise,837
1,5,443,4,noise,408
1,5,444,4,no_noise,135
1,5,445,4,no_noise,195
1,5,446,1,noise,207
1,5,447,4,noise,475
1,5,448,4,noise,280
1,5,449,4,noise,943
1,5,450,1,noise,27
1,5,451,4,noise,966
1,5,452,4,noise,637
1,5,453,1,no_noise,914
1,5,454,1,no_noise,225
1,5,455,1,no_noise,77
1,5,456,4,no_noise,791
1,5,457,4,noise,184
1,5,458,1,no_noise,246
1,5,459,4,no_noise,599
1,5,460,4,noise,595
1,5,461,1,noise,846
1,5,462,1,noise,631
1,5,463,4,noise,354
1,5,464,4,noise,203
1,5,465,1,no_noise,473
1,5,466,4,noise,113
1,5,467,1,noise,318
1,5,468,4,noise,511
1,5,469,4,noise,242
1,5,470,4,no_noise,941
1,5,471,1,no_noise,526
1,5,472,4,no_noise,232
1,5,473,1,noise,37
1,5,474,4,no_noise,658
1,5,475,4,noise,909
1,5,476,4,no_noise,274
1,5,477,1,noise,140
1,5,478,4,no_noise,199
1,5,479,4,noise,443
1,5,480,4,noise,191
1,5,481,1,no_noise,957
1,5,482,4,noise,600
1,5,483,1,no_noise,181
1,5,484,4,noise,663
1,5,485,4,noise,426
1,5,486,1,noise,182
1,5,487,1,no_noise,516
1,5,488,1,noise,183
1,5,489,1,noise,446
1,5,490,4,no_noise,552
1,5,491,1,no_noise,642
1,5,492,4,no_noise,495
1,5,493,4,noise,51
1,5,494,4,no_noise,576
1,5,495,4,no_noise,385
1,5,496,1,no_noise,162
1,5,497,4,noise,555
1,5,498,4,noise,266
1,5,499,4,noise,635
1,5,500,4,noise,673
