prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
7,3,201,1,no_noise,844
7,3,202,4,no_noise,317
7,3,203,1,noise,366
7,3,204,1,no_noise,605
7,3,205,4,noise,361
7,3,206,1,noise,639
7,3,207,1,no_noise,551
7,3,208,4,noise,701
7,3,209,4,noise,633
7,3,210,4,no_noise,542
7,3,211,1,noise,162
7,3,212,1,noise,833
7,3,213,1,noise,895
7,3,214,4,no_noise,347
7,3,215,1,noise,950
7,3,216,1,no_noise,188
7,3,217,4,no_noise,919
7,3,218,1,no_noise,31
7,3,219,4,noise,821
7,3,220,4,no_noise,131
7,3,221,4,noise,504
7,3,222,4,noise,123
7,3,223,4,no_noise,124
7,3,224,4,noise,592
7,3,225,4,no_noise,610
7,3,226,4,noise,510
7,3,227,4,noise,677
7,3,228,1,no_noise,626
7,3,229,4,no_noise,787
7,3,230,1,no_noise,747
7,3,231,4,noise,367
7,3,232,1,noise,991
7,3,233,1,noise,412
7,3,234,1,noise,932
7,3,235,1,noise,150
7,3,236,1,no_noise,979
7,3,237,4,noise,735
7,3,238,4,no_noise,734
7,3,239,1,noise,10
7,3,240,1,noise,569
7,3,241,1,no_noise,7
7,3,242,4,noise,812
7,3,243,1,noise,597
7,3,244,4,no_noise,372
7,3,245,1,no_noise,209
7,3,246,4,no_noise,937
7,3,247,1,no_noise,914
7,3,248,1,no_noise,71
7,3,249,1,noise,507
7,3,250,1,noise,398
7,3,251,4,noise,49
7,3,252,4,no_noise,433
7,3,253,1,noise,754
7,3,254,4,noise,477
7,3,255,4,no_noise,890
7,3,256,4,noise,798
7,3,257,4,no_noise,954
7,3,258,4,no_noise,139
7,3,259,4,noise,384
7,3,260,4,no_noise,706
7,3,261,4,no_noise,730
7,3,262,4,noise,837
7,3,263,1,no_noise,258
7,3,264,4,no_noise,337
7,3,265,1,noise,222
7,3,266,4,noise,711
7,3,267,1,no_noise,971
7,3,268,1,no_noise,977
7,3,269,4,no_noise,396
7,3,270,1,noise,860
7,3,271,4,no_noise,638
7,3,272,4,no_noise,47
7,3,273,1,noise,294
7,3,274,4,no_noise,743
7,3,275,1,no_noise,967
7,3,276,1,noise,607
7,3,277,1,noise,126
7,3,278,1,no_noise,671
7,3,279,4,noise,552
7,3,280,4,noise,329
7,3,281,4,noise,984
7,3,282,1,noise,955
7,3,283,4,no_noise,524
7,3,284,1,no_noise,841
7,3,285,1,noise,576
7,3,286,4,no_noise,197
7,3,287,4,noise,158
7,3,288,1,noise,369
7,3,289,1,no_noise,228
7,3,290,4,no_noise,619
7,3,291,1,no_noise,591
7,3,292,4,no_noise,80
7,3,293,1,noise,100
7,3,294,1,noise,148
7,3,295,4,noise,77
7,3,296,1,no_noise,324
7,3,297,1,noise,419
7,3,298,4,noise,177
7,3,299,1,no_noise,469
7,3,300,4,noise,146
