prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,3,201,4,noise,254
2,3,202,4,noise,368
2,3,203,1,no_noise,372
2,3,204,1,no_noise,345
2,3,205,4,noise,16
2,3,206,1,no_noise,934
2,3,207,4,noise,485
2,3,208,1,noise,770
2,3,209,1,noise,320
2,3,210,4,no_noise,543
2,3,211,1,noise,59
2,3,212,4,noise,686
2,3,213,4,no_noise,951
2,3,214,4,no_noise,399
2,3,215,1,no_noise,144
2,3,216,1,no_noise,222
2,3,217,1,noise,295
2,3,218,4,no_noise,636
2,3,219,4,noise,894
2,3,220,4,noise,928
2,3,221,4,noise,708
2,3,222,4,noise,586
2,3,223,4,noise,944
2,3,224,1,noise,895
2,3,225,4,noise,733
2,3,226,1,no_noise,782
2,3,227,4,no_noise,296
2,3,228,4,no_noise,331
2,3,229,4,no_noise,140
2,3,230,1,noise,311
2,3,231,4,no_noise,541
2,3,232,4,no_noise,769
2,3,233,1,no_noise,195
2,3,234,1,noise,929
2,3,235,4,noise,732
2,3,236,4,noise,2
2,3,237,4,no_noise,712
2,3,238,4,no_noise,735
2,3,239,4,no_noise,692
2,3,240,4,no_noise,486
2,3,241,1,no_noise,947
2,3,242,4,noise,248
2,3,243,1,noise,913
2,3,244,1,noise,841
2,3,245,4,noise,854
2,3,246,1,noise,701
2,3,247,1,noise,506
2,3,248,4,noise,690
2,3,249,1,noise,856
2,3,250,1,noise,860
2,3,251,4,noise,855
2,3,252,4,no_noise,408
2,3,253,4,no_noise,390
2,3,254,4,noise,989
2,3,255,1,no_noise,707
2,3,256,4,no_noise,123
2,3,257,1,noise,656
2,3,258,1,noise,34
2,3,259,4,noise,270
2,3,260,4,noise,790
2,3,261,1,no_noise,710
2,3,262,4,no_noise,129
2,3,263,4,noise,881
2,3,264,4,noise,580
2,3,265,4,no_noise,555
2,3,266,4,noise,542
2,3,267,4,no_noise,865
2,3,268,1,no_noise,20
2,3,269,1,no_noise,792
2,3,270,4,noise,1
2,3,271,4,no_noise,544
2,3,272,1,no_noise,492
2,3,273,4,noise,697
2,3,274,1,noise,321
2,3,275,1,noise,813
2,3,276,1,no_noise,921
2,3,277,4,noise,651
2,3,278,1,no_noise,725
2,3,279,1,noise,285
2,3,280,1,noise,219
2,3,281,4,no_noise,69
2,3,282,4,no_noise,214
2,3,283,4,noise,174
2,3,284,1,noise,552
2,3,285,1,noise,160
2,3,286,4,noise,758
2,3,287,1,no_noise,719
2,3,288,4,noise,861
2,3,289,4,no_noise,353
2,3,290,4,noise,731
2,3,291,4,noise,168
2,3,292,1,noise,48
2,3,293,4,no_noise,529
2,3,294,4,no_noise,139
2,3,295,1,no_noise,448
2,3,296,1,noise,241
2,3,297,4,noise,570
2,3,298,4,noise,142
2,3,299,1,no_noise,224
2,3,300,4,no_noise,256
