prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,1,1,1,noise,882
3,1,2,4,noise,619
3,1,3,1,noise,504
3,1,4,1,noise,998
3,1,5,1,noise,394
3,1,6,4,noise,37
3,1,7,4,no_noise,74
3,1,8,1,noise,945
3,1,9,4,noise,375
3,1,10,1,no_noise,884
3,1,11,4,noise,535
3,1,12,4,no_noise,284
3,1,13,4,no_noise,604
3,1,14,4,noise,549
3,1,15,4,no_noise,124
3,1,16,4,no_noise,598
3,1,17,4,noise,471
3,1,18,1,noise,321
3,1,19,4,noise,499
3,1,20,1,noise,388
3,1,21,4,noise,690
3,1,22,1,no_noise,993
3,1,23,4,no_noise,968
3,1,24,4,noise,253
3,1,25,1,no_noise,804
3,1,26,1,noise,759
3,1,27,1,noise,405
3,1,28,4,noise,490
3,1,29,4,noise,752
3,1,30,1,noise,219
3,1,31,1,noise,104
3,1,32,1,no_noise,942
3,1,33,4,noise,848
3,1,34,4,no_noise,863
3,1,35,4,no_noise,790
3,1,36,4,no_noise,345
3,1,37,1,noise,869
3,1,38,1,no_noise,912
3,1,39,1,no_noise,729
3,1,40,1,noise,555
3,1,41,1,no_noise,847
3,1,42,1,noise,107
3,1,43,4,no_noise,84
3,1,44,1,noise,928
3,1,45,4,noise,142
3,1,46,1,noise,9
3,1,47,1,noise,183
3,1,48,4,noise,676
3,1,49,1,no_noise,988
3,1,50,4,noise,739
3,1,51,4,no_noise,638
3,1,52,1,noise,737
3,1,53,1,no_noise,119
3,1,54,1,noise,788
3,1,55,4,no_noise,550
3,1,56,1,noise,821
3,1,57,4,noise,409
3,1,58,4,noise,908
3,1,59,4,no_noise,101
3,1,60,1,noise,81
3,1,61,1,noise,430
3,1,62,4,noise,867
3,1,63,1,noise,91
3,1,64,4,no_noise,367
3,1,65,4,no_noise,381
3,1,66,4,no_noise,440
3,1,67,4,noise,126
3,1,68,1,no_noise,669
3,1,69,4,noise,937
3,1,70,4,no_noise,954
3,1,71,4,no_noise,6
3,1,72,1,no_noise,68
3,1,73,4,no_noise,975
3,1,74,4,noise,811
3,1,75,1,no_noise,655
3,1,76,1,noise,545
3,1,77,1,no_noise,257
3,1,78,4,no_noise,967
3,1,79,1,noise,108
3,1,80,4,noise,636
3,1,81,4,no_noise,251
3,1,82,4,noise,578
3,1,83,1,no_noise,756
3,1,84,4,no_noise,354
3,1,85,4,no_noise,307
3,1,86,4,noise,270
3,1,87,4,noise,687
3,1,88,1,no_noise,396
3,1,89,4,no_noise,705
3,1,90,1,noise,303
3,1,91,4,noise,699
3,1,92,4,noise,320
3,1,93,4,no_noise,689
3,1,94,1,noise,529
3,1,95,1,noise,115
3,1,96,4,no_noise,44
3,1,97,1,no_noise,450
3,1,98,1,noise,379
3,1,99,1,no_noise,647
3,1,100,1,no_noise,411
