prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
3,4,301,4,no_noise,935
3,4,302,4,noise,977
3,4,303,1,noise,805
3,4,304,1,no_noise,205
3,4,305,1,noise,579
3,4,306,4,no_noise,701
3,4,307,4,no_noise,731
3,4,308,1,no_noise,121
3,4,309,1,no_noise,581
3,4,310,4,no_noise,185
3,4,311,4,no_noise,418
3,4,312,1,noise,657
3,4,313,1,no_noise,522
3,4,314,1,noise,644
3,4,315,1,noise,864
3,4,316,1,no_noise,238
3,4,317,4,noise,241
3,4,318,4,noise,765
3,4,319,1,no_noise,918
3,4,320,4,no_noise,698
3,4,321,1,no_noise,462
3,4,322,1,no_noise,355
3,4,323,4,no_noise,650
3,4,324,4,noise,470
3,4,325,1,no_noise,474
3,4,326,4,no_noise,133
3,4,327,1,noise,513
3,4,328,4,noise,178
3,4,329,1,noise,146
3,4,330,4,noise,330
3,4,331,4,noise,806
3,4,332,4,noise,793
3,4,333,1,no_noise,602
3,4,334,1,no_noise,984
3,4,335,1,no_noise,263
3,4,336,1,noise,771
3,4,337,1,no_noise,277
3,4,338,1,no_noise,428
3,4,339,4,no_noise,932
3,4,340,4,noise,957
3,4,341,4,noise,508
3,4,342,1,noise,65
3,4,343,4,no_noise,58
3,4,344,1,noise,814
3,4,345,4,no_noise,189
3,4,346,4,noise,667
3,4,347,4,noise,395
3,4,348,1,noise,341
3,4,349,4,no_noise,603
3,4,350,4,no_noise,357
3,4,351,4,no_noise,825
3,4,352,4,no_noise,754
3,4,353,1,no_noise,255
3,4,354,1,no_noise,491
3,4,355,4,noise,960
3,4,356,1,noise,446
3,4,357,1,no_noise,956
3,4,358,1,noise,318
3,4,359,1,noise,539
3,4,360,4,no_noise,753
3,4,361,1,noise,382
3,4,362,1,noise,55
3,4,363,4,noise,685
3,4,364,4,no_noise,544
3,4,365,4,noise,778
3,4,366,4,noise,406
3,4,367,4,no_noise,641
3,4,368,4,no_noise,1000
3,4,369,1,no_noise,23
3,4,370,4,no_noise,745
3,4,371,1,no_noise,563
3,4,372,1,noise,361
3,4,373,1,noise,348
3,4,374,4,no_noise,897
3,4,375,1,noise,634
3,4,376,1,no_noise,718
3,4,377,1,noise,616
3,4,378,4,no_noise,295
3,4,379,1,noise,586
3,4,380,1,no_noise,140
3,4,381,4,noise,999
3,4,382,4,noise,767
3,4,383,1,noise,448
3,4,384,4,noise,514
3,4,385,4,no_noise,726
3,4,386,1,noise,227
3,4,387,4,no_noise,441
3,4,388,1,no_noise,743
3,4,389,1,no_noise,963
3,4,390,1,noise,118
3,4,391,4,noise,722
3,4,392,1,no_noise,481
3,4,393,1,no_noise,554
3,4,394,4,noise,311
3,4,395,4,no_noise,451
3,4,396,1,noise,911
3,4,397,4,no_noise,163
3,4,398,4,no_noise,728
3,4,399,4,noise,177
3,4,400,4,no_noise,282
