prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
8,9,801,4,noise,315
8,9,802,1,no_noise,954
8,9,803,1,noise,348
8,9,804,1,no_noise,968
8,9,805,4,noise,152
8,9,806,1,noise,543
8,9,807,1,no_noise,998
8,9,808,4,noise,200
8,9,809,4,no_noise,194
8,9,810,1,noise,294
8,9,811,1,noise,571
8,9,812,4,no_noise,849
8,9,813,1,noise,490
8,9,814,4,no_noise,723
8,9,815,1,no_noise,515
8,9,816,1,no_noise,116
8,9,817,4,noise,81
8,9,818,4,noise,770
8,9,819,1,noise,218
8,9,820,1,noise,613
8,9,821,4,no_noise,24
8,9,822,4,noise,759
8,9,823,1,no_noise,729
8,9,824,4,no_noise,601
8,9,825,4,no_noise,61
8,9,826,4,no_noise,420
8,9,827,4,noise,120
8,9,828,1,no_noise,55
8,9,829,4,no_noise,689
8,9,830,4,noise,784
8,9,831,1,noise,669
8,9,832,1,noise,895
8,9,833,1,noise,366
8,9,834,4,noise,679
8,9,835,1,no_noise,508
8,9,836,4,no_noise,697
8,9,837,1,noise,333
8,9,838,4,no_noise,47
8,9,839,4,noise,150
8,9,840,4,noise,36
8,9,841,1,noise,159
8,9,842,1,noise,264
8,9,843,4,noise,440
8,9,844,4,no_noise,861
8,9,845,1,no_noise,472
8,9,846,4,noise,991
8,9,847,1,no_noise,379
8,9,848,4,no_noise,904
8,9,849,1,no_noise,920
8,9,850,1,no_noise,836
8,9,851,1,no_noise,973
8,9,852,4,no_noise,696
8,9,853,1,no_noise,527
8,9,854,1,no_noise,410
8,9,855,1,no_noise,930
8,9,856,4,noise,709
8,9,857,1,no_noise,529
8,9,858,4,noise,523
8,9,859,1,no_noise,522
8,9,860,4,noise,683
8,9,861,1,noise,54
8,9,862,1,no_noise,62
8,9,863,4,noise,143
8,9,864,1,noise,619
8,9,865,4,noise,454
8,9,866,1,noise,289
8,9,867,1,no_noise,136
8,9,868,1,no_noise,887
8,9,869,4,no_noise,994
8,9,870,1,no_noise,345
8,9,871,1,noise,690
8,9,872,4,no_noise,710
8,9,873,4,no_noise,265
8,9,874,1,noise,358
8,9,875,1,noise,217
8,9,876,1,noise,875
8,9,877,1,no_noise,514
8,9,878,4,noise,409
8,9,879,1,no_noise,338
8,9,880,4,noise,934
8,9,881,1,noise,672
8,9,882,4,no_noise,651
8,9,883,1,no_noise,728
8,9,884,4,noise,363
8,9,885,1,no_noise,726
8,9,886,1,noise,906
8,9,887,1,no_noise,488
8,9,888,1,no_noise,399
8,9,889,1,no_noise,226
8,9,890,1,noise,573
8,9,891,4,noise,457
8,9,892,1,no_noise,430
8,9,893,1,no_noise,671
8,9,894,1,noise,227
8,9,895,1,no_noise,260
8,9,896,1,no_noise,394
8,9,897,4,noise,519
8,9,898,1,noise,193
8,9,899,4,noise,221
8,9,900,4,noise,426
