prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
2,10,901,4,no_noise,281
2,10,902,1,no_noise,413
2,10,903,4,no_noise,382
2,10,904,1,no_noise,611
2,10,905,1,no_noise,830
2,10,906,1,no_noise,91
2,10,907,1,no_noise,8
2,10,908,4,no_noise,85
2,10,909,4,noise,495
2,10,910,1,noise,514
2,10,911,4,noise,223
2,10,912,1,noise,781
2,10,913,4,no_noise,768
2,10,914,1,no_noise,880
2,10,915,1,noise,441
2,10,916,4,noise,648
2,10,917,4,no_noise,411
2,10,918,4,noise,721
2,10,919,1,noise,919
2,10,920,4,no_noise,961
2,10,921,1,no_noise,837
2,10,922,1,noise,349
2,10,923,1,no_noise,522
2,10,924,1,noise,465
2,10,925,1,no_noise,159
2,10,926,4,noise,925
2,10,927,1,noise,523
2,10,928,1,noise,526
2,10,929,1,no_noise,352
2,10,930,1,no_noise,409
2,10,931,4,no_noise,12
2,10,932,1,noise,103
2,10,933,1,no_noise,653
2,10,934,1,noise,6
2,10,935,1,no_noise,554
2,10,936,1,noise,243
2,10,937,1,no_noise,101
2,10,938,1,no_noise,965
2,10,939,4,noise,520
2,10,940,1,no_noise,305
2,10,941,1,no_noise,585
2,10,942,4,noise,282
2,10,943,4,noise,105
2,10,944,4,noise,845
2,10,945,4,no_noise,987
2,10,946,4,noise,438
2,10,947,1,noise,822
2,10,948,4,no_noise,736
2,10,949,4,no_noise,642
2,10,950,4,no_noise,859
2,10,951,1,noise,531
2,10,952,4,no_noise,167
2,10,953,1,no_noise,901
2,10,954,1,no_noise,280
2,10,955,4,no_noise,23
2,10,956,4,no_noise,699
2,10,957,1,no_noise,884
2,10,958,4,noise,745
2,10,959,4,noise,581
2,10,960,4,no_noise,456
2,10,961,1,noise,561
2,10,962,4,no_noise,302
2,10,963,4,no_noise,73
2,10,964,1,no_noise,377
2,10,965,4,no_noise,877
2,10,966,1,noise,503
2,10,967,1,no_noise,787
2,10,968,1,no_noise,325
2,10,969,4,no_noise,31
2,10,970,1,noise,499
2,10,971,4,no_noise,728
2,10,972,4,noise,823
2,10,973,1,noise,360
2,10,974,4,noise,661
2,10,975,1,no_noise,974
2,10,976,4,no_noise,602
2,10,977,1,noise,379
2,10,978,1,noise,445
2,10,979,4,no_noise,376
2,10,980,1,no_noise,457
2,10,981,1,no_noise,794
2,10,982,1,no_noise,558
2,10,983,4,no_noise,564
2,10,984,4,noise,975
2,10,985,4,no_noise,255
2,10,986,1,no_noise,590
2,10,987,4,noise,497
2,10,988,4,no_noise,871
2,10,989,1,noise,346
2,10,990,4,noise,106
2,10,991,1,noise,616
2,10,992,1,no_noise,927
2,10,993,4,noise,273
2,10,994,1,noise,236
2,10,995,1,no_noise,803
2,10,996,1,noise,992
2,10,997,1,no_noise,559
2,10,998,1,no_noise,205
2,10,999,4,no_noise,410
2,10,1000,1,no_noise,887
