prot_id,prot_subset,trial_id,noise_present,no_targets,trajectory_id
5,2,101,noise,4,983
5,2,102,noise,1,451
5,2,103,no_noise,1,403
5,2,104,noise,4,393
5,2,105,noise,4,658
5,2,106,no_noise,1,191
5,2,107,noise,4,418
5,2,108,no_noise,1,885
5,2,109,no_noise,4,126
5,2,110,noise,1,257
5,2,111,noise,1,357
5,2,112,noise,4,848
5,2,113,no_noise,4,420
5,2,114,no_noise,1,102
5,2,115,no_noise,4,381
5,2,116,no_noise,4,302
5,2,117,noise,1,198
5,2,118,noise,1,805
5,2,119,noise,1,898
5,2,120,noise,1,515
5,2,121,noise,1,606
5,2,122,no_noise,1,365
5,2,123,noise,4,888
5,2,124,no_noise,4,582
5,2,125,noise,1,573
5,2,126,noise,4,827
5,2,127,noise,4,209
5,2,128,noise,4,349
5,2,129,noise,4,289
5,2,130,no_noise,4,503
5,2,131,no_noise,1,54
5,2,132,noise,4,703
5,2,133,no_noise,4,801
5,2,134,noise,1,241
5,2,135,noise,4,287
5,2,136,no_noise,1,74
5,2,137,no_noise,4,200
5,2,138,noise,4,450
5,2,139,noise,4,603
5,2,140,noise,1,677
5,2,141,noise,1,634
5,2,142,noise,1,635
5,2,143,noise,4,569
5,2,144,no_noise,4,693
5,2,145,no_noise,1,502
5,2,146,noise,4,767
5,2,147,no_noise,1,101
5,2,148,no_noise,1,153
5,2,149,no_noise,4,430
5,2,150,no_noise,1,52
5,2,151,no_noise,1,773
5,2,152,no_noise,1,644
5,2,153,noise,1,162
5,2,154,noise,4,473
5,2,155,noise,1,310
5,2,156,no_noise,1,841
5,2,157,noise,4,28
5,2,158,noise,1,329
5,2,159,no_noise,1,599
5,2,160,noise,4,2
5,2,161,no_noise,1,227
5,2,162,noise,4,407
5,2,163,noise,1,37
5,2,164,no_noise,4,234
5,2,165,noise,1,376
5,2,166,noise,4,764
5,2,167,no_noise,1,854
5,2,168,noise,1,846
5,2,169,noise,4,918
5,2,170,noise,1,700
5,2,171,no_noise,4,643
5,2,172,no_noise,4,504
5,2,173,no_noise,1,715
5,2,174,noise,1,285
5,2,175,no_noise,1,745
5,2,176,noise,1,633
5,2,177,noise,1,799
5,2,178,no_noise,1,469
5,2,179,noise,1,157
5,2,180,no_noise,1,528
5,2,181,noise,1,335
5,2,182,no_noise,4,902
5,2,183,noise,1,33
5,2,184,noise,4,999
5,2,185,noise,4,67
5,2,186,no_noise,1,665
5,2,187,no_noise,1,966
5,2,188,noise,1,520
5,2,189,no_noise,1,239
5,2,190,no_noise,1,378
5,2,191,no_noise,4,222
5,2,192,noise,1,714
5,2,193,no_noise,4,729
5,2,194,no_noise,1,601
5,2,195,no_noise,1,580
5,2,196,noise,1,97
5,2,197,no_noise,1,750
5,2,198,no_noise,4,206
5,2,199,no_noise,4,820
5,2,200,no_noise,4,563
