prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,4,301,1,no_noise,287
1,4,302,4,no_noise,60
1,4,303,4,no_noise,603
1,4,304,4,no_noise,611
1,4,305,4,noise,374
1,4,306,4,no_noise,407
1,4,307,4,noise,911
1,4,308,1,noise,802
1,4,309,4,noise,659
1,4,310,4,noise,167
1,4,311,4,noise,608
1,4,312,1,no_noise,306
1,4,313,1,no_noise,504
1,4,314,4,noise,132
1,4,315,1,noise,788
1,4,316,4,no_noise,163
1,4,317,4,noise,290
1,4,318,1,noise,589
1,4,319,4,no_noise,484
1,4,320,1,no_noise,468
1,4,321,1,noise,967
1,4,322,1,noise,230
1,4,323,1,noise,323
1,4,324,4,noise,213
1,4,325,1,noise,309
1,4,326,4,noise,810
1,4,327,1,noise,913
1,4,328,1,noise,261
1,4,329,4,noise,929
1,4,330,4,no_noise,708
1,4,331,1,noise,583
1,4,332,4,noise,867
1,4,333,4,no_noise,868
1,4,334,1,no_noise,860
1,4,335,1,no_noise,937
1,4,336,1,no_noise,98
1,4,337,4,noise,986
1,4,338,1,no_noise,189
1,4,339,4,noise,772
1,4,340,4,noise,270
1,4,341,4,no_noise,360
1,4,342,4,no_noise,161
1,4,343,1,noise,138
1,4,344,1,no_noise,550
1,4,345,4,no_noise,205
1,4,346,4,no_noise,291
1,4,347,1,noise,104
1,4,348,1,noise,187
1,4,349,4,no_noise,33
1,4,350,4,no_noise,884
1,4,351,1,noise,118
1,4,352,4,noise,593
1,4,353,1,noise,588
1,4,354,1,no_noise,835
1,4,355,1,noise,14
1,4,356,1,no_noise,563
1,4,357,4,noise,587
1,4,358,1,noise,433
1,4,359,4,no_noise,413
1,4,360,4,no_noise,422
1,4,361,4,noise,789
1,4,362,1,noise,275
1,4,363,4,noise,714
1,4,364,4,noise,983
1,4,365,1,noise,262
1,4,366,4,noise,325
1,4,367,4,no_noise,216
1,4,368,4,no_noise,254
1,4,369,1,noise,906
1,4,370,1,noise,457
1,4,371,4,no_noise,843
1,4,372,4,no_noise,120
1,4,373,1,noise,30
1,4,374,4,no_noise,580
1,4,375,1,noise,627
1,4,376,4,noise,931
1,4,377,1,no_noise,604
1,4,378,4,no_noise,469
1,4,379,4,no_noise,70
1,4,380,4,no_noise,276
1,4,381,1,no_noise,790
1,4,382,4,no_noise,75
1,4,383,1,no_noise,296
1,4,384,4,noise,405
1,4,385,4,no_noise,58
1,4,386,4,noise,907
1,4,387,4,noise,299
1,4,388,1,no_noise,823
1,4,389,4,noise,579
1,4,390,4,no_noise,532
1,4,391,4,noise,993
1,4,392,4,no_noise,602
1,4,393,4,no_noise,687
1,4,394,1,noise,886
1,4,395,1,no_noise,217
1,4,396,1,noise,81
1,4,397,4,no_noise,548
1,4,398,4,no_noise,423
1,4,399,1,no_noise,249
1,4,400,1,noise,59
