prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,10,901,4,no_noise,763
1,10,902,1,no_noise,614
1,10,903,4,no_noise,459
1,10,904,1,no_noise,849
1,10,905,1,noise,910
1,10,906,4,noise,923
1,10,907,4,noise,667
1,10,908,1,no_noise,515
1,10,909,1,noise,93
1,10,910,4,noise,391
1,10,911,1,noise,437
1,10,912,1,no_noise,125
1,10,913,1,no_noise,212
1,10,914,4,no_noise,319
1,10,915,1,noise,65
1,10,916,4,no_noise,105
1,10,917,4,no_noise,774
1,10,918,1,noise,381
1,10,919,4,no_noise,883
1,10,920,1,no_noise,501
1,10,921,1,noise,657
1,10,922,4,no_noise,334
1,10,923,1,no_noise,880
1,10,924,4,noise,414
1,10,925,4,noise,962
1,10,926,1,noise,174
1,10,927,4,no_noise,908
1,10,928,1,no_noise,285
1,10,929,4,noise,844
1,10,930,4,no_noise,629
1,10,931,1,no_noise,78
1,10,932,4,no_noise,920
1,10,933,4,noise,895
1,10,934,1,no_noise,97
1,10,935,4,no_noise,200
1,10,936,1,no_noise,531
1,10,937,1,no_noise,690
1,10,938,1,noise,53
1,10,939,1,noise,648
1,10,940,1,noise,444
1,10,941,1,noise,126
1,10,942,4,noise,554
1,10,943,4,noise,669
1,10,944,1,noise,955
1,10,945,1,noise,271
1,10,946,1,no_noise,440
1,10,947,4,no_noise,707
1,10,948,4,noise,308
1,10,949,4,no_noise,585
1,10,950,4,no_noise,112
1,10,951,4,no_noise,361
1,10,952,1,no_noise,378
1,10,953,4,noise,538
1,10,954,4,noise,960
1,10,955,4,no_noise,573
1,10,956,1,noise,178
1,10,957,4,noise,775
1,10,958,1,noise,766
1,10,959,1,no_noise,24
1,10,960,1,noise,66
1,10,961,1,no_noise,856
1,10,962,4,noise,636
1,10,963,4,noise,613
1,10,964,4,no_noise,787
1,10,965,4,noise,753
1,10,966,4,no_noise,701
1,10,967,1,no_noise,116
1,10,968,1,no_noise,386
1,10,969,1,noise,561
1,10,970,1,no_noise,168
1,10,971,1,no_noise,326
1,10,972,1,no_noise,827
1,10,973,4,noise,209
1,10,974,4,noise,706
1,10,975,1,no_noise,704
1,10,976,1,no_noise,133
1,10,977,1,no_noise,160
1,10,978,1,noise,647
1,10,979,1,noise,897
1,10,980,4,noise,855
1,10,981,4,noise,597
1,10,982,1,noise,664
1,10,983,1,no_noise,973
1,10,984,4,noise,281
1,10,985,1,noise,746
1,10,986,4,no_noise,761
1,10,987,1,noise,82
1,10,988,1,noise,480
1,10,989,1,noise,253
1,10,990,4,no_noise,193
1,10,991,4,noise,305
1,10,992,1,no_noise,84
1,10,993,1,noise,630
1,10,994,1,noise,672
1,10,995,4,noise,942
1,10,996,4,noise,745
1,10,997,4,no_noise,436
1,10,998,1,noise,100
1,10,999,4,no_noise,816
1,10,1000,4,no_noise,646
