prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
9,9,801,1,no_noise,100
9,9,802,1,no_noise,486
9,9,803,1,noise,105
9,9,804,4,no_noise,972
9,9,805,4,no_noise,802
9,9,806,1,noise,882
9,9,807,4,noise,783
9,9,808,1,noise,332
9,9,809,1,noise,574
9,9,810,4,no_noise,513
9,9,811,4,noise,396
9,9,812,1,no_noise,75
9,9,813,1,no_noise,610
9,9,814,1,noise,258
9,9,815,1,no_noise,539
9,9,816,1,noise,40
9,9,817,1,no_noise,499
9,9,818,4,noise,469
9,9,819,1,noise,953
9,9,820,4,no_noise,950
9,9,821,1,no_noise,849
9,9,822,4,no_noise,647
9,9,823,1,no_noise,997
9,9,824,1,noise,427
9,9,825,1,no_noise,757
9,9,826,4,noise,624
9,9,827,1,noise,318
9,9,828,4,no_noise,790
9,9,829,1,noise,254
9,9,830,1,noise,233
9,9,831,1,noise,862
9,9,832,1,no_noise,766
9,9,833,4,noise,57
9,9,834,4,noise,650
9,9,835,4,noise,800
9,9,836,4,noise,80
9,9,837,4,no_noise,239
9,9,838,1,noise,184
9,9,839,4,no_noise,487
9,9,840,4,no_noise,818
9,9,841,1,no_noise,577
9,9,842,1,no_noise,50
9,9,843,1,no_noise,801
9,9,844,4,noise,719
9,9,845,4,noise,2
9,9,846,4,noise,900
9,9,847,1,noise,549
9,9,848,1,no_noise,128
9,9,849,1,no_noise,592
9,9,850,4,no_noise,52
9,9,851,1,noise,581
9,9,852,4,noise,807
9,9,853,1,no_noise,147
9,9,854,4,no_noise,222
9,9,855,4,no_noise,81
9,9,856,1,noise,533
9,9,857,4,noise,958
9,9,858,4,noise,19
9,9,859,4,noise,242
9,9,860,4,no_noise,212
9,9,861,1,noise,528
9,9,862,4,noise,835
9,9,863,4,noise,136
9,9,864,4,noise,639
9,9,865,4,noise,510
9,9,866,4,noise,5
9,9,867,1,no_noise,388
9,9,868,4,noise,484
9,9,869,1,no_noise,342
9,9,870,1,noise,842
9,9,871,1,no_noise,397
9,9,872,1,noise,209
9,9,873,1,noise,496
9,9,874,1,no_noise,798
9,9,875,4,no_noise,251
9,9,876,1,no_noise,140
9,9,877,1,noise,107
9,9,878,1,no_noise,380
9,9,879,4,noise,78
9,9,880,4,no_noise,462
9,9,881,4,noise,564
9,9,882,4,noise,369
9,9,883,1,noise,325
9,9,884,4,no_noise,847
9,9,885,1,no_noise,346
9,9,886,4,no_noise,87
9,9,887,4,noise,786
9,9,888,4,no_noise,480
9,9,889,1,noise,235
9,9,890,1,no_noise,812
9,9,891,1,noise,250
9,9,892,4,noise,501
9,9,893,4,noise,903
9,9,894,4,no_noise,844
9,9,895,4,noise,771
9,9,896,1,no_noise,211
9,9,897,4,no_noise,858
9,9,898,1,noise,981
9,9,899,1,noise,88
9,9,900,4,noise,597
