prot_id,prot_subset,trial_id,no_targets,noise_present,trajectory_id
1,7,601,1,no_noise,755
1,7,602,1,no_noise,699
1,7,603,4,noise,718
1,7,604,4,noise,829
1,7,605,4,no_noise,311
1,7,606,4,no_noise,496
1,7,607,4,no_noise,799
1,7,608,4,noise,245
1,7,609,4,noise,709
1,7,610,1,no_noise,371
1,7,611,4,no_noise,44
1,7,612,4,noise,882
1,7,613,4,noise,698
1,7,614,1,noise,220
1,7,615,4,noise,751
1,7,616,4,noise,177
1,7,617,4,no_noise,172
1,7,618,4,noise,322
1,7,619,1,no_noise,818
1,7,620,4,noise,976
1,7,621,1,no_noise,546
1,7,622,1,noise,103
1,7,623,1,noise,94
1,7,624,4,no_noise,56
1,7,625,1,noise,632
1,7,626,1,no_noise,108
1,7,627,4,no_noise,463
1,7,628,1,no_noise,377
1,7,629,1,no_noise,944
1,7,630,4,no_noise,173
1,7,631,1,no_noise,569
1,7,632,1,no_noise,10
1,7,633,4,noise,369
1,7,634,4,no_noise,38
1,7,635,1,no_noise,219
1,7,636,1,noise,400
1,7,637,4,no_noise,215
1,7,638,1,noise,680
1,7,639,1,noise,341
1,7,640,1,no_noise,451
1,7,641,4,noise,591
1,7,642,1,noise,147
1,7,643,4,noise,404
1,7,644,1,noise,512
1,7,645,1,no_noise,370
1,7,646,1,noise,64
1,7,647,4,noise,824
1,7,648,1,noise,879
1,7,649,1,noise,372
1,7,650,1,noise,590
1,7,651,4,no_noise,875
1,7,652,4,no_noise,968
1,7,653,1,no_noise,522
1,7,654,1,no_noise,716
1,7,655,1,no_noise,874
1,7,656,1,noise,618
1,7,657,4,noise,243
1,7,658,4,no_noise,454
1,7,659,4,no_noise,996
1,7,660,1,no_noise,50
1,7,661,4,no_noise,68
1,7,662,4,noise,822
1,7,663,4,noise,998
1,7,664,4,no_noise,821
1,7,665,1,noise,55
1,7,666,1,no_noise,121
1,7,667,4,no_noise,164
1,7,668,4,noise,302
1,7,669,4,no_noise,418
1,7,670,1,noise,780
1,7,671,4,no_noise,634
1,7,672,1,no_noise,520
1,7,673,4,noise,866
1,7,674,1,noise,330
1,7,675,4,no_noise,273
1,7,676,1,no_noise,74
1,7,677,4,no_noise,938
1,7,678,1,no_noise,825
1,7,679,1,noise,694
1,7,680,4,noise,863
1,7,681,4,no_noise,494
1,7,682,4,noise,924
1,7,683,4,noise,169
1,7,684,1,noise,785
1,7,685,4,noise,461
1,7,686,4,no_noise,769
1,7,687,4,no_noise,237
1,7,688,1,noise,417
1,7,689,4,no_noise,263
1,7,690,4,noise,930
1,7,691,4,noise,192
1,7,692,1,no_noise,16
1,7,693,4,no_noise,47
1,7,694,4,no_noise,61
1,7,695,1,no_noise,153
1,7,696,4,no_noise,208
1,7,697,4,noise,577
1,7,698,1,no_noise,578
1,7,699,1,noise,918
1,7,700,4,no_noise,999
