prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
15,1,58,58,2,noMark
15,2,46,46,2,noMark
15,3,47,47,2,noMark
15,4,16,16,2,noMark
15,5,12,12,2,noMark
15,6,51,51,2,noMark
15,7,43,43,2,noMark
15,8,59,59,2,noMark
15,9,34,34,2,noMark
15,10,3,3,2,noMark
15,11,29,29,2,noMark
15,12,15,15,2,noMark
15,13,38,38,2,noMark
15,14,2,2,2,noMark
15,15,32,32,2,noMark
15,16,42,42,2,noMark
15,17,21,21,2,noMark
15,18,37,37,2,noMark
15,19,5,5,2,noMark
15,20,56,56,2,noMark
15,21,9,9,2,noMark
15,22,1,1,2,noMark
15,23,53,53,2,noMark
15,24,45,45,2,noMark
15,25,35,35,2,noMark
15,26,60,60,2,noMark
15,27,24,24,2,noMark
15,28,8,8,2,noMark
15,29,26,26,2,noMark
15,30,18,18,2,noMark
15,31,55,55,2,mark
15,32,28,28,2,mark
15,33,23,23,2,mark
15,34,27,27,2,mark
15,35,10,10,2,mark
15,36,19,19,2,mark
15,37,57,57,2,mark
15,38,54,54,2,mark
15,39,11,11,2,mark
15,40,25,25,2,mark
15,41,52,52,2,mark
15,42,48,48,2,mark
15,43,39,39,2,mark
15,44,33,33,2,mark
15,45,17,17,2,mark
15,46,36,36,2,mark
15,47,14,14,2,mark
15,48,20,20,2,mark
15,49,6,6,2,mark
15,50,7,7,2,mark
15,51,22,22,2,mark
15,52,50,50,2,mark
15,53,30,30,2,mark
15,54,13,13,2,mark
15,55,44,44,2,mark
15,56,41,41,2,mark
15,57,49,49,2,mark
15,58,40,40,2,mark
15,59,31,31,2,mark
15,60,4,4,2,mark
15,61,117,117,1,mark
15,62,73,73,1,mark
15,63,111,111,1,mark
15,64,100,100,1,mark
15,65,89,89,1,mark
15,66,90,90,1,mark
15,67,95,95,1,mark
15,68,104,104,1,mark
15,69,115,115,1,mark
15,70,106,106,1,mark
15,71,77,77,1,mark
15,72,64,64,1,mark
15,73,98,98,1,mark
15,74,70,70,1,mark
15,75,107,107,1,mark
15,76,61,61,1,mark
15,77,105,105,1,mark
15,78,66,66,1,mark
15,79,113,113,1,mark
15,80,116,116,1,mark
15,81,110,110,1,mark
15,82,96,96,1,mark
15,83,84,84,1,mark
15,84,68,68,1,mark
15,85,91,91,1,mark
15,86,92,92,1,mark
15,87,108,108,1,mark
15,88,109,109,1,mark
15,89,82,82,1,mark
15,90,120,120,1,mark
15,91,83,83,1,noMark
15,92,74,74,1,noMark
15,93,114,114,1,noMark
15,94,62,62,1,noMark
15,95,99,99,1,noMark
15,96,80,80,1,noMark
15,97,93,93,1,noMark
15,98,118,118,1,noMark
15,99,67,67,1,noMark
15,100,119,119,1,noMark
15,101,65,65,1,noMark
15,102,63,63,1,noMark
15,103,72,72,1,noMark
15,104,103,103,1,noMark
15,105,79,79,1,noMark
15,106,81,81,1,noMark
15,107,101,101,1,noMark
15,108,97,97,1,noMark
15,109,87,87,1,noMark
15,110,102,102,1,noMark
15,111,88,88,1,noMark
15,112,85,85,1,noMark
15,113,78,78,1,noMark
15,114,112,112,1,noMark
15,115,94,94,1,noMark
15,116,75,75,1,noMark
15,117,76,76,1,noMark
15,118,71,71,1,noMark
15,119,86,86,1,noMark
15,120,69,69,1,noMark
15,121,158,158,3,mark
15,122,132,132,3,mark
15,123,165,165,3,mark
15,124,126,126,3,mark
15,125,180,180,3,mark
15,126,143,143,3,mark
15,127,128,128,3,mark
15,128,135,135,3,mark
15,129,123,123,3,mark
15,130,161,161,3,mark
15,131,166,166,3,mark
15,132,145,145,3,mark
15,133,127,127,3,mark
15,134,137,137,3,mark
15,135,149,149,3,mark
15,136,162,162,3,mark
15,137,159,159,3,mark
15,138,130,130,3,mark
15,139,151,151,3,mark
15,140,147,147,3,mark
15,141,150,150,3,mark
15,142,176,176,3,mark
15,143,174,174,3,mark
15,144,154,154,3,mark
15,145,146,146,3,mark
15,146,131,131,3,mark
15,147,164,164,3,mark
15,148,136,136,3,mark
15,149,163,163,3,mark
15,150,167,167,3,mark
15,151,172,172,3,noMark
15,152,139,139,3,noMark
15,153,138,138,3,noMark
15,154,157,157,3,noMark
15,155,121,121,3,noMark
15,156,152,152,3,noMark
15,157,122,122,3,noMark
15,158,160,160,3,noMark
15,159,168,168,3,noMark
15,160,144,144,3,noMark
15,161,148,148,3,noMark
15,162,155,155,3,noMark
15,163,141,141,3,noMark
15,164,169,169,3,noMark
15,165,175,175,3,noMark
15,166,134,134,3,noMark
15,167,129,129,3,noMark
15,168,170,170,3,noMark
15,169,179,179,3,noMark
15,170,177,177,3,noMark
15,171,173,173,3,noMark
15,172,124,124,3,noMark
15,173,153,153,3,noMark
15,174,156,156,3,noMark
15,175,133,133,3,noMark
15,176,125,125,3,noMark
15,177,140,140,3,noMark
15,178,142,142,3,noMark
15,179,171,171,3,noMark
15,180,178,178,3,noMark
