prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
16,1,224,224,MOT,noMark
16,2,190,190,MOT,noMark
16,3,195,195,MOT,noMark
16,4,208,208,MOT,noMark
16,5,222,222,MOT,noMark
16,6,198,198,MOT,noMark
16,7,239,239,MOT,noMark
16,8,212,212,MOT,noMark
16,9,184,184,MOT,noMark
16,10,226,226,MOT,noMark
16,11,240,240,MOT,noMark
16,12,197,197,MOT,noMark
16,13,192,192,MOT,noMark
16,14,215,215,MOT,noMark
16,15,206,206,MOT,noMark
16,16,210,210,MOT,noMark
16,17,211,211,MOT,noMark
16,18,188,188,MOT,noMark
16,19,218,218,MOT,noMark
16,20,191,191,MOT,noMark
16,21,207,207,MOT,noMark
16,22,209,209,MOT,noMark
16,23,230,230,MOT,noMark
16,24,193,193,MOT,noMark
16,25,223,223,MOT,noMark
16,26,225,225,MOT,noMark
16,27,238,238,MOT,noMark
16,28,231,231,MOT,noMark
16,29,237,237,MOT,noMark
16,30,217,217,MOT,noMark
16,31,232,232,MOT,mark
16,32,228,228,MOT,mark
16,33,199,199,MOT,mark
16,34,221,221,MOT,mark
16,35,214,214,MOT,mark
16,36,202,202,MOT,mark
16,37,229,229,MOT,mark
16,38,185,185,MOT,mark
16,39,220,220,MOT,mark
16,40,204,204,MOT,mark
16,41,213,213,MOT,mark
16,42,187,187,MOT,mark
16,43,201,201,MOT,mark
16,44,227,227,MOT,mark
16,45,181,181,MOT,mark
16,46,205,205,MOT,mark
16,47,216,216,MOT,mark
16,48,233,233,MOT,mark
16,49,189,189,MOT,mark
16,50,182,182,MOT,mark
16,51,196,196,MOT,mark
16,52,186,186,MOT,mark
16,53,200,200,MOT,mark
16,54,234,234,MOT,mark
16,55,236,236,MOT,mark
16,56,194,194,MOT,mark
16,57,183,183,MOT,mark
16,58,203,203,MOT,mark
16,59,235,235,MOT,mark
16,60,219,219,MOT,mark
