prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
7,1,230,230,MOT,mark
7,2,190,190,MOT,mark
7,3,196,196,MOT,mark
7,4,183,183,MOT,mark
7,5,235,235,MOT,mark
7,6,203,203,MOT,mark
7,7,234,234,MOT,mark
7,8,198,198,MOT,mark
7,9,188,188,MOT,mark
7,10,236,236,MOT,mark
7,11,186,186,MOT,mark
7,12,224,224,MOT,mark
7,13,212,212,MOT,mark
7,14,194,194,MOT,mark
7,15,213,213,MOT,mark
7,16,206,206,MOT,mark
7,17,192,192,MOT,mark
7,18,191,191,MOT,mark
7,19,226,226,MOT,mark
7,20,209,209,MOT,mark
7,21,231,231,MOT,mark
7,22,237,237,MOT,mark
7,23,201,201,MOT,mark
7,24,221,221,MOT,mark
7,25,182,182,MOT,mark
7,26,207,207,MOT,mark
7,27,187,187,MOT,mark
7,28,199,199,MOT,mark
7,29,228,228,MOT,mark
7,30,233,233,MOT,mark
7,31,204,204,MOT,noMark
7,32,218,218,MOT,noMark
7,33,210,210,MOT,noMark
7,34,220,220,MOT,noMark
7,35,197,197,MOT,noMark
7,36,222,222,MOT,noMark
7,37,205,205,MOT,noMark
7,38,185,185,MOT,noMark
7,39,216,216,MOT,noMark
7,40,208,208,MOT,noMark
7,41,181,181,MOT,noMark
7,42,184,184,MOT,noMark
7,43,200,200,MOT,noMark
7,44,214,214,MOT,noMark
7,45,238,238,MOT,noMark
7,46,217,217,MOT,noMark
7,47,195,195,MOT,noMark
7,48,202,202,MOT,noMark
7,49,225,225,MOT,noMark
7,50,193,193,MOT,noMark
7,51,189,189,MOT,noMark
7,52,211,211,MOT,noMark
7,53,240,240,MOT,noMark
7,54,219,219,MOT,noMark
7,55,239,239,MOT,noMark
7,56,229,229,MOT,noMark
7,57,223,223,MOT,noMark
7,58,215,215,MOT,noMark
7,59,227,227,MOT,noMark
7,60,232,232,MOT,noMark
