prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
9,1,44,44,2,noMark
9,2,59,59,2,noMark
9,3,41,41,2,noMark
9,4,47,47,2,noMark
9,5,32,32,2,noMark
9,6,52,52,2,noMark
9,7,20,20,2,noMark
9,8,24,24,2,noMark
9,9,39,39,2,noMark
9,10,53,53,2,noMark
9,11,12,12,2,noMark
9,12,50,50,2,noMark
9,13,30,30,2,noMark
9,14,49,49,2,noMark
9,15,26,26,2,noMark
9,16,43,43,2,noMark
9,17,25,25,2,noMark
9,18,16,16,2,noMark
9,19,55,55,2,noMark
9,20,8,8,2,noMark
9,21,29,29,2,noMark
9,22,6,6,2,noMark
9,23,38,38,2,noMark
9,24,60,60,2,noMark
9,25,48,48,2,noMark
9,26,37,37,2,noMark
9,27,13,13,2,noMark
9,28,9,9,2,noMark
9,29,1,1,2,noMark
9,30,17,17,2,noMark
9,31,58,58,2,mark
9,32,18,18,2,mark
9,33,57,57,2,mark
9,34,31,31,2,mark
9,35,54,54,2,mark
9,36,2,2,2,mark
9,37,14,14,2,mark
9,38,21,21,2,mark
9,39,7,7,2,mark
9,40,34,34,2,mark
9,41,10,10,2,mark
9,42,35,35,2,mark
9,43,46,46,2,mark
9,44,56,56,2,mark
9,45,45,45,2,mark
9,46,15,15,2,mark
9,47,22,22,2,mark
9,48,27,27,2,mark
9,49,51,51,2,mark
9,50,23,23,2,mark
9,51,28,28,2,mark
9,52,11,11,2,mark
9,53,42,42,2,mark
9,54,4,4,2,mark
9,55,33,33,2,mark
9,56,36,36,2,mark
9,57,5,5,2,mark
9,58,3,3,2,mark
9,59,40,40,2,mark
9,60,19,19,2,mark
9,61,120,120,1,mark
9,62,99,99,1,mark
9,63,79,79,1,mark
9,64,95,95,1,mark
9,65,76,76,1,mark
9,66,82,82,1,mark
9,67,113,113,1,mark
9,68,68,68,1,mark
9,69,105,105,1,mark
9,70,102,102,1,mark
9,71,83,83,1,mark
9,72,117,117,1,mark
9,73,88,88,1,mark
9,74,73,73,1,mark
9,75,75,75,1,mark
9,76,115,115,1,mark
9,77,97,97,1,mark
9,78,85,85,1,mark
9,79,81,81,1,mark
9,80,69,69,1,mark
9,81,108,108,1,mark
9,82,92,92,1,mark
9,83,62,62,1,mark
9,84,66,66,1,mark
9,85,103,103,1,mark
9,86,70,70,1,mark
9,87,90,90,1,mark
9,88,78,78,1,mark
9,89,111,111,1,mark
9,90,101,101,1,mark
9,91,65,65,1,noMark
9,92,91,91,1,noMark
9,93,96,96,1,noMark
9,94,112,112,1,noMark
9,95,71,71,1,noMark
9,96,74,74,1,noMark
9,97,104,104,1,noMark
9,98,118,118,1,noMark
9,99,72,72,1,noMark
9,100,89,89,1,noMark
9,101,84,84,1,noMark
9,102,107,107,1,noMark
9,103,67,67,1,noMark
9,104,61,61,1,noMark
9,105,106,106,1,noMark
9,106,63,63,1,noMark
9,107,86,86,1,noMark
9,108,94,94,1,noMark
9,109,77,77,1,noMark
9,110,64,64,1,noMark
9,111,109,109,1,noMark
9,112,100,100,1,noMark
9,113,98,98,1,noMark
9,114,87,87,1,noMark
9,115,119,119,1,noMark
9,116,93,93,1,noMark
9,117,80,80,1,noMark
9,118,110,110,1,noMark
9,119,116,116,1,noMark
9,120,114,114,1,noMark
9,121,154,154,3,mark
9,122,141,141,3,mark
9,123,125,125,3,mark
9,124,126,126,3,mark
9,125,164,164,3,mark
9,126,160,160,3,mark
9,127,130,130,3,mark
9,128,148,148,3,mark
9,129,132,132,3,mark
9,130,159,159,3,mark
9,131,155,155,3,mark
9,132,138,138,3,mark
9,133,147,147,3,mark
9,134,133,133,3,mark
9,135,137,137,3,mark
9,136,168,168,3,mark
9,137,136,136,3,mark
9,138,169,169,3,mark
9,139,121,121,3,mark
9,140,162,162,3,mark
9,141,143,143,3,mark
9,142,144,144,3,mark
9,143,163,163,3,mark
9,144,123,123,3,mark
9,145,142,142,3,mark
9,146,134,134,3,mark
9,147,177,177,3,mark
9,148,153,153,3,mark
9,149,173,173,3,mark
9,150,179,179,3,mark
9,151,127,127,3,noMark
9,152,165,165,3,noMark
9,153,175,175,3,noMark
9,154,128,128,3,noMark
9,155,157,157,3,noMark
9,156,152,152,3,noMark
9,157,166,166,3,noMark
9,158,135,135,3,noMark
9,159,124,124,3,noMark
9,160,176,176,3,noMark
9,161,178,178,3,noMark
9,162,146,146,3,noMark
9,163,151,151,3,noMark
9,164,161,161,3,noMark
9,165,158,158,3,noMark
9,166,122,122,3,noMark
9,167,139,139,3,noMark
9,168,149,149,3,noMark
9,169,174,174,3,noMark
9,170,150,150,3,noMark
9,171,145,145,3,noMark
9,172,180,180,3,noMark
9,173,140,140,3,noMark
9,174,156,156,3,noMark
9,175,167,167,3,noMark
9,176,172,172,3,noMark
9,177,131,131,3,noMark
9,178,171,171,3,noMark
9,179,170,170,3,noMark
9,180,129,129,3,noMark
