prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
4,1,227,227,MOT,mark
4,2,212,212,MOT,mark
4,3,232,232,MOT,mark
4,4,216,216,MOT,mark
4,5,194,194,MOT,mark
4,6,198,198,MOT,mark
4,7,207,207,MOT,mark
4,8,195,195,MOT,mark
4,9,184,184,MOT,mark
4,10,206,206,MOT,mark
4,11,209,209,MOT,mark
4,12,220,220,MOT,mark
4,13,208,208,MOT,mark
4,14,210,210,MOT,mark
4,15,219,219,MOT,mark
4,16,182,182,MOT,mark
4,17,197,197,MOT,mark
4,18,214,214,MOT,mark
4,19,185,185,MOT,mark
4,20,201,201,MOT,mark
4,21,187,187,MOT,mark
4,22,200,200,MOT,mark
4,23,217,217,MOT,mark
4,24,226,226,MOT,mark
4,25,230,230,MOT,mark
4,26,204,204,MOT,mark
4,27,236,236,MOT,mark
4,28,225,225,MOT,mark
4,29,224,224,MOT,mark
4,30,186,186,MOT,mark
4,31,231,231,MOT,noMark
4,32,229,229,MOT,noMark
4,33,222,222,MOT,noMark
4,34,196,196,MOT,noMark
4,35,239,239,MOT,noMark
4,36,213,213,MOT,noMark
4,37,199,199,MOT,noMark
4,38,215,215,MOT,noMark
4,39,211,211,MOT,noMark
4,40,223,223,MOT,noMark
4,41,237,237,MOT,noMark
4,42,183,183,MOT,noMark
4,43,228,228,MOT,noMark
4,44,188,188,MOT,noMark
4,45,221,221,MOT,noMark
4,46,235,235,MOT,noMark
4,47,190,190,MOT,noMark
4,48,238,238,MOT,noMark
4,49,240,240,MOT,noMark
4,50,191,191,MOT,noMark
4,51,181,181,MOT,noMark
4,52,233,233,MOT,noMark
4,53,189,189,MOT,noMark
4,54,203,203,MOT,noMark
4,55,193,193,MOT,noMark
4,56,234,234,MOT,noMark
4,57,218,218,MOT,noMark
4,58,202,202,MOT,noMark
4,59,205,205,MOT,noMark
4,60,192,192,MOT,noMark
