prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
15,1,196,196,MOT,mark
15,2,237,237,MOT,mark
15,3,182,182,MOT,mark
15,4,204,204,MOT,mark
15,5,239,239,MOT,mark
15,6,235,235,MOT,mark
15,7,206,206,MOT,mark
15,8,214,214,MOT,mark
15,9,202,202,MOT,mark
15,10,231,231,MOT,mark
15,11,203,203,MOT,mark
15,12,233,233,MOT,mark
15,13,236,236,MOT,mark
15,14,187,187,MOT,mark
15,15,215,215,MOT,mark
15,16,228,228,MOT,mark
15,17,192,192,MOT,mark
15,18,223,223,MOT,mark
15,19,188,188,MOT,mark
15,20,199,199,MOT,mark
15,21,218,218,MOT,mark
15,22,222,222,MOT,mark
15,23,224,224,MOT,mark
15,24,207,207,MOT,mark
15,25,229,229,MOT,mark
15,26,213,213,MOT,mark
15,27,183,183,MOT,mark
15,28,219,219,MOT,mark
15,29,221,221,MOT,mark
15,30,190,190,MOT,mark
15,31,201,201,MOT,noMark
15,32,211,211,MOT,noMark
15,33,200,200,MOT,noMark
15,34,198,198,MOT,noMark
15,35,226,226,MOT,noMark
15,36,227,227,MOT,noMark
15,37,189,189,MOT,noMark
15,38,217,217,MOT,noMark
15,39,220,220,MOT,noMark
15,40,191,191,MOT,noMark
15,41,194,194,MOT,noMark
15,42,209,209,MOT,noMark
15,43,185,185,MOT,noMark
15,44,212,212,MOT,noMark
15,45,208,208,MOT,noMark
15,46,193,193,MOT,noMark
15,47,232,232,MOT,noMark
15,48,234,234,MOT,noMark
15,49,186,186,MOT,noMark
15,50,195,195,MOT,noMark
15,51,240,240,MOT,noMark
15,52,238,238,MOT,noMark
15,53,205,205,MOT,noMark
15,54,216,216,MOT,noMark
15,55,197,197,MOT,noMark
15,56,210,210,MOT,noMark
15,57,230,230,MOT,noMark
15,58,184,184,MOT,noMark
15,59,181,181,MOT,noMark
15,60,225,225,MOT,noMark
