prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
11,1,60,60,1,noMark
11,2,7,7,1,noMark
11,3,55,55,1,noMark
11,4,30,30,1,noMark
11,5,57,57,1,noMark
11,6,20,20,1,noMark
11,7,13,13,1,noMark
11,8,28,28,1,noMark
11,9,23,23,1,noMark
11,10,43,43,1,noMark
11,11,56,56,1,noMark
11,12,37,37,1,noMark
11,13,40,40,1,noMark
11,14,25,25,1,noMark
11,15,31,31,1,noMark
11,16,44,44,1,noMark
11,17,50,50,1,noMark
11,18,58,58,1,noMark
11,19,4,4,1,noMark
11,20,1,1,1,noMark
11,21,54,54,1,noMark
11,22,48,48,1,noMark
11,23,19,19,1,noMark
11,24,9,9,1,noMark
11,25,49,49,1,noMark
11,26,32,32,1,noMark
11,27,14,14,1,noMark
11,28,47,47,1,noMark
11,29,38,38,1,noMark
11,30,33,33,1,noMark
11,31,26,26,1,mark
11,32,34,34,1,mark
11,33,29,29,1,mark
11,34,46,46,1,mark
11,35,39,39,1,mark
11,36,21,21,1,mark
11,37,27,27,1,mark
11,38,17,17,1,mark
11,39,8,8,1,mark
11,40,10,10,1,mark
11,41,3,3,1,mark
11,42,15,15,1,mark
11,43,41,41,1,mark
11,44,22,22,1,mark
11,45,5,5,1,mark
11,46,42,42,1,mark
11,47,51,51,1,mark
11,48,59,59,1,mark
11,49,53,53,1,mark
11,50,16,16,1,mark
11,51,24,24,1,mark
11,52,35,35,1,mark
11,53,36,36,1,mark
11,54,45,45,1,mark
11,55,12,12,1,mark
11,56,2,2,1,mark
11,57,18,18,1,mark
11,58,52,52,1,mark
11,59,6,6,1,mark
11,60,11,11,1,mark
11,61,100,100,2,mark
11,62,111,111,2,mark
11,63,80,80,2,mark
11,64,61,61,2,mark
11,65,104,104,2,mark
11,66,70,70,2,mark
11,67,87,87,2,mark
11,68,96,96,2,mark
11,69,64,64,2,mark
11,70,106,106,2,mark
11,71,94,94,2,mark
11,72,101,101,2,mark
11,73,67,67,2,mark
11,74,71,71,2,mark
11,75,115,115,2,mark
11,76,107,107,2,mark
11,77,85,85,2,mark
11,78,114,114,2,mark
11,79,77,77,2,mark
11,80,84,84,2,mark
11,81,75,75,2,mark
11,82,109,109,2,mark
11,83,65,65,2,mark
11,84,66,66,2,mark
11,85,99,99,2,mark
11,86,105,105,2,mark
11,87,118,118,2,mark
11,88,119,119,2,mark
11,89,117,117,2,mark
11,90,63,63,2,mark
11,91,68,68,2,noMark
11,92,92,92,2,noMark
11,93,108,108,2,noMark
11,94,98,98,2,noMark
11,95,69,69,2,noMark
11,96,79,79,2,noMark
11,97,95,95,2,noMark
11,98,103,103,2,noMark
11,99,112,112,2,noMark
11,100,110,110,2,noMark
11,101,78,78,2,noMark
11,102,86,86,2,noMark
11,103,90,90,2,noMark
11,104,116,116,2,noMark
11,105,93,93,2,noMark
11,106,89,89,2,noMark
11,107,62,62,2,noMark
11,108,88,88,2,noMark
11,109,83,83,2,noMark
11,110,81,81,2,noMark
11,111,113,113,2,noMark
11,112,120,120,2,noMark
11,113,97,97,2,noMark
11,114,91,91,2,noMark
11,115,73,73,2,noMark
11,116,76,76,2,noMark
11,117,72,72,2,noMark
11,118,74,74,2,noMark
11,119,82,82,2,noMark
11,120,102,102,2,noMark
11,121,143,143,3,noMark
11,122,174,174,3,noMark
11,123,149,149,3,noMark
11,124,146,146,3,noMark
11,125,155,155,3,noMark
11,126,180,180,3,noMark
11,127,131,131,3,noMark
11,128,133,133,3,noMark
11,129,138,138,3,noMark
11,130,162,162,3,noMark
11,131,168,168,3,noMark
11,132,164,164,3,noMark
11,133,139,139,3,noMark
11,134,156,156,3,noMark
11,135,153,153,3,noMark
11,136,169,169,3,noMark
11,137,147,147,3,noMark
11,138,121,121,3,noMark
11,139,141,141,3,noMark
11,140,126,126,3,noMark
11,141,160,160,3,noMark
11,142,123,123,3,noMark
11,143,175,175,3,noMark
11,144,128,128,3,noMark
11,145,129,129,3,noMark
11,146,154,154,3,noMark
11,147,152,152,3,noMark
11,148,157,157,3,noMark
11,149,173,173,3,noMark
11,150,165,165,3,noMark
11,151,134,134,3,mark
11,152,144,144,3,mark
11,153,179,179,3,mark
11,154,167,167,3,mark
11,155,122,122,3,mark
11,156,142,142,3,mark
11,157,170,170,3,mark
11,158,132,132,3,mark
11,159,172,172,3,mark
11,160,145,145,3,mark
11,161,171,171,3,mark
11,162,137,137,3,mark
11,163,163,163,3,mark
11,164,125,125,3,mark
11,165,150,150,3,mark
11,166,159,159,3,mark
11,167,140,140,3,mark
11,168,161,161,3,mark
11,169,178,178,3,mark
11,170,158,158,3,mark
11,171,148,148,3,mark
11,172,136,136,3,mark
11,173,166,166,3,mark
11,174,176,176,3,mark
11,175,130,130,3,mark
11,176,177,177,3,mark
11,177,127,127,3,mark
11,178,151,151,3,mark
11,179,124,124,3,mark
11,180,135,135,3,mark
