prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
11,1,183,183,MOT,noMark
11,2,223,223,MOT,noMark
11,3,229,229,MOT,noMark
11,4,181,181,MOT,noMark
11,5,211,211,MOT,noMark
11,6,210,210,MOT,noMark
11,7,230,230,MOT,noMark
11,8,190,190,MOT,noMark
11,9,201,201,MOT,noMark
11,10,228,228,MOT,noMark
11,11,231,231,MOT,noMark
11,12,207,207,MOT,noMark
11,13,233,233,MOT,noMark
11,14,225,225,MOT,noMark
11,15,194,194,MOT,noMark
11,16,203,203,MOT,noMark
11,17,202,202,MOT,noMark
11,18,227,227,MOT,noMark
11,19,239,239,MOT,noMark
11,20,185,185,MOT,noMark
11,21,197,197,MOT,noMark
11,22,199,199,MOT,noMark
11,23,195,195,MOT,noMark
11,24,217,217,MOT,noMark
11,25,212,212,MOT,noMark
11,26,237,237,MOT,noMark
11,27,220,220,MOT,noMark
11,28,200,200,MOT,noMark
11,29,189,189,MOT,noMark
11,30,209,209,MOT,noMark
11,31,221,221,MOT,mark
11,32,206,206,MOT,mark
11,33,205,205,MOT,mark
11,34,191,191,MOT,mark
11,35,219,219,MOT,mark
11,36,192,192,MOT,mark
11,37,238,238,MOT,mark
11,38,184,184,MOT,mark
11,39,226,226,MOT,mark
11,40,198,198,MOT,mark
11,41,232,232,MOT,mark
11,42,224,224,MOT,mark
11,43,187,187,MOT,mark
11,44,215,215,MOT,mark
11,45,218,218,MOT,mark
11,46,235,235,MOT,mark
11,47,222,222,MOT,mark
11,48,182,182,MOT,mark
11,49,214,214,MOT,mark
11,50,234,234,MOT,mark
11,51,193,193,MOT,mark
11,52,188,188,MOT,mark
11,53,196,196,MOT,mark
11,54,208,208,MOT,mark
11,55,236,236,MOT,mark
11,56,213,213,MOT,mark
11,57,216,216,MOT,mark
11,58,204,204,MOT,mark
11,59,186,186,MOT,mark
11,60,240,240,MOT,mark
