prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
3,1,26,26,1,noMark
3,2,7,7,1,noMark
3,3,30,30,1,noMark
3,4,34,34,1,noMark
3,5,23,23,1,noMark
3,6,6,6,1,noMark
3,7,39,39,1,noMark
3,8,43,43,1,noMark
3,9,18,18,1,noMark
3,10,41,41,1,noMark
3,11,29,29,1,noMark
3,12,40,40,1,noMark
3,13,20,20,1,noMark
3,14,4,4,1,noMark
3,15,27,27,1,noMark
3,16,50,50,1,noMark
3,17,12,12,1,noMark
3,18,24,24,1,noMark
3,19,55,55,1,noMark
3,20,37,37,1,noMark
3,21,25,25,1,noMark
3,22,31,31,1,noMark
3,23,3,3,1,noMark
3,24,45,45,1,noMark
3,25,44,44,1,noMark
3,26,2,2,1,noMark
3,27,56,56,1,noMark
3,28,10,10,1,noMark
3,29,60,60,1,noMark
3,30,19,19,1,noMark
3,31,49,49,1,mark
3,32,15,15,1,mark
3,33,11,11,1,mark
3,34,48,48,1,mark
3,35,32,32,1,mark
3,36,13,13,1,mark
3,37,28,28,1,mark
3,38,38,38,1,mark
3,39,33,33,1,mark
3,40,57,57,1,mark
3,41,53,53,1,mark
3,42,1,1,1,mark
3,43,52,52,1,mark
3,44,46,46,1,mark
3,45,22,22,1,mark
3,46,21,21,1,mark
3,47,54,54,1,mark
3,48,58,58,1,mark
3,49,8,8,1,mark
3,50,14,14,1,mark
3,51,51,51,1,mark
3,52,59,59,1,mark
3,53,42,42,1,mark
3,54,36,36,1,mark
3,55,47,47,1,mark
3,56,9,9,1,mark
3,57,5,5,1,mark
3,58,17,17,1,mark
3,59,35,35,1,mark
3,60,16,16,1,mark
3,61,72,72,2,mark
3,62,107,107,2,mark
3,63,117,117,2,mark
3,64,73,73,2,mark
3,65,112,112,2,mark
3,66,113,113,2,mark
3,67,105,105,2,mark
3,68,94,94,2,mark
3,69,67,67,2,mark
3,70,68,68,2,mark
3,71,96,96,2,mark
3,72,64,64,2,mark
3,73,100,100,2,mark
3,74,75,75,2,mark
3,75,83,83,2,mark
3,76,69,69,2,mark
3,77,74,74,2,mark
3,78,95,95,2,mark
3,79,86,86,2,mark
3,80,76,76,2,mark
3,81,108,108,2,mark
3,82,118,118,2,mark
3,83,111,111,2,mark
3,84,77,77,2,mark
3,85,101,101,2,mark
3,86,82,82,2,mark
3,87,85,85,2,mark
3,88,90,90,2,mark
3,89,120,120,2,mark
3,90,103,103,2,mark
3,91,84,84,2,noMark
3,92,79,79,2,noMark
3,93,99,99,2,noMark
3,94,87,87,2,noMark
3,95,70,70,2,noMark
3,96,71,71,2,noMark
3,97,61,61,2,noMark
3,98,78,78,2,noMark
3,99,102,102,2,noMark
3,100,98,98,2,noMark
3,101,116,116,2,noMark
3,102,106,106,2,noMark
3,103,65,65,2,noMark
3,104,63,63,2,noMark
3,105,62,62,2,noMark
3,106,88,88,2,noMark
3,107,104,104,2,noMark
3,108,66,66,2,noMark
3,109,92,92,2,noMark
3,110,89,89,2,noMark
3,111,110,110,2,noMark
3,112,97,97,2,noMark
3,113,91,91,2,noMark
3,114,109,109,2,noMark
3,115,80,80,2,noMark
3,116,114,114,2,noMark
3,117,119,119,2,noMark
3,118,115,115,2,noMark
3,119,81,81,2,noMark
3,120,93,93,2,noMark
3,121,127,127,3,mark
3,122,174,174,3,mark
3,123,133,133,3,mark
3,124,163,163,3,mark
3,125,151,151,3,mark
3,126,176,176,3,mark
3,127,179,179,3,mark
3,128,121,121,3,mark
3,129,126,126,3,mark
3,130,129,129,3,mark
3,131,146,146,3,mark
3,132,177,177,3,mark
3,133,148,148,3,mark
3,134,122,122,3,mark
3,135,156,156,3,mark
3,136,136,136,3,mark
3,137,150,150,3,mark
3,138,172,172,3,mark
3,139,125,125,3,mark
3,140,137,137,3,mark
3,141,152,152,3,mark
3,142,145,145,3,mark
3,143,169,169,3,mark
3,144,139,139,3,mark
3,145,131,131,3,mark
3,146,162,162,3,mark
3,147,168,168,3,mark
3,148,135,135,3,mark
3,149,128,128,3,mark
3,150,173,173,3,mark
3,151,167,167,3,noMark
3,152,160,160,3,noMark
3,153,170,170,3,noMark
3,154,143,143,3,noMark
3,155,132,132,3,noMark
3,156,161,161,3,noMark
3,157,164,164,3,noMark
3,158,180,180,3,noMark
3,159,141,141,3,noMark
3,160,165,165,3,noMark
3,161,149,149,3,noMark
3,162,157,157,3,noMark
3,163,138,138,3,noMark
3,164,140,140,3,noMark
3,165,158,158,3,noMark
3,166,134,134,3,noMark
3,167,175,175,3,noMark
3,168,130,130,3,noMark
3,169,178,178,3,noMark
3,170,144,144,3,noMark
3,171,171,171,3,noMark
3,172,166,166,3,noMark
3,173,153,153,3,noMark
3,174,147,147,3,noMark
3,175,154,154,3,noMark
3,176,124,124,3,noMark
3,177,142,142,3,noMark
3,178,155,155,3,noMark
3,179,123,123,3,noMark
3,180,159,159,3,noMark
