prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
13,1,227,227,MOT,noMark
13,2,210,210,MOT,noMark
13,3,209,209,MOT,noMark
13,4,193,193,MOT,noMark
13,5,212,212,MOT,noMark
13,6,187,187,MOT,noMark
13,7,232,232,MOT,noMark
13,8,183,183,MOT,noMark
13,9,223,223,MOT,noMark
13,10,200,200,MOT,noMark
13,11,182,182,MOT,noMark
13,12,231,231,MOT,noMark
13,13,197,197,MOT,noMark
13,14,192,192,MOT,noMark
13,15,208,208,MOT,noMark
13,16,195,195,MOT,noMark
13,17,201,201,MOT,noMark
13,18,211,211,MOT,noMark
13,19,226,226,MOT,noMark
13,20,204,204,MOT,noMark
13,21,202,202,MOT,noMark
13,22,237,237,MOT,noMark
13,23,188,188,MOT,noMark
13,24,215,215,MOT,noMark
13,25,228,228,MOT,noMark
13,26,213,213,MOT,noMark
13,27,196,196,MOT,noMark
13,28,203,203,MOT,noMark
13,29,194,194,MOT,noMark
13,30,221,221,MOT,noMark
13,31,207,207,MOT,mark
13,32,214,214,MOT,mark
13,33,219,219,MOT,mark
13,34,220,220,MOT,mark
13,35,190,190,MOT,mark
13,36,234,234,MOT,mark
13,37,236,236,MOT,mark
13,38,238,238,MOT,mark
13,39,222,222,MOT,mark
13,40,205,205,MOT,mark
13,41,185,185,MOT,mark
13,42,181,181,MOT,mark
13,43,217,217,MOT,mark
13,44,230,230,MOT,mark
13,45,229,229,MOT,mark
13,46,198,198,MOT,mark
13,47,191,191,MOT,mark
13,48,184,184,MOT,mark
13,49,199,199,MOT,mark
13,50,216,216,MOT,mark
13,51,235,235,MOT,mark
13,52,186,186,MOT,mark
13,53,240,240,MOT,mark
13,54,206,206,MOT,mark
13,55,233,233,MOT,mark
13,56,239,239,MOT,mark
13,57,224,224,MOT,mark
13,58,218,218,MOT,mark
13,59,189,189,MOT,mark
13,60,225,225,MOT,mark
