prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
19,1,20,20,2,noMark
19,2,15,15,2,noMark
19,3,25,25,2,noMark
19,4,29,29,2,noMark
19,5,17,17,2,noMark
19,6,7,7,2,noMark
19,7,27,27,2,noMark
19,8,59,59,2,noMark
19,9,60,60,2,noMark
19,10,47,47,2,noMark
19,11,38,38,2,noMark
19,12,1,1,2,noMark
19,13,52,52,2,noMark
19,14,16,16,2,noMark
19,15,13,13,2,noMark
19,16,56,56,2,noMark
19,17,14,14,2,noMark
19,18,3,3,2,noMark
19,19,11,11,2,noMark
19,20,50,50,2,noMark
19,21,54,54,2,noMark
19,22,48,48,2,noMark
19,23,51,51,2,noMark
19,24,53,53,2,noMark
19,25,58,58,2,noMark
19,26,45,45,2,noMark
19,27,39,39,2,noMark
19,28,26,26,2,noMark
19,29,4,4,2,noMark
19,30,24,24,2,noMark
19,31,49,49,2,mark
19,32,46,46,2,mark
19,33,10,10,2,mark
19,34,22,22,2,mark
19,35,23,23,2,mark
19,36,34,34,2,mark
19,37,2,2,2,mark
19,38,30,30,2,mark
19,39,33,33,2,mark
19,40,28,28,2,mark
19,41,32,32,2,mark
19,42,12,12,2,mark
19,43,6,6,2,mark
19,44,40,40,2,mark
19,45,43,43,2,mark
19,46,35,35,2,mark
19,47,44,44,2,mark
19,48,19,19,2,mark
19,49,41,41,2,mark
19,50,55,55,2,mark
19,51,37,37,2,mark
19,52,31,31,2,mark
19,53,42,42,2,mark
19,54,9,9,2,mark
19,55,36,36,2,mark
19,56,21,21,2,mark
19,57,18,18,2,mark
19,58,8,8,2,mark
19,59,57,57,2,mark
19,60,5,5,2,mark
19,61,88,88,1,noMark
19,62,98,98,1,noMark
19,63,69,69,1,noMark
19,64,97,97,1,noMark
19,65,108,108,1,noMark
19,66,75,75,1,noMark
19,67,67,67,1,noMark
19,68,104,104,1,noMark
19,69,116,116,1,noMark
19,70,82,82,1,noMark
19,71,110,110,1,noMark
19,72,80,80,1,noMark
19,73,99,99,1,noMark
19,74,115,115,1,noMark
19,75,114,114,1,noMark
19,76,92,92,1,noMark
19,77,109,109,1,noMark
19,78,65,65,1,noMark
19,79,71,71,1,noMark
19,80,84,84,1,noMark
19,81,94,94,1,noMark
19,82,62,62,1,noMark
19,83,101,101,1,noMark
19,84,61,61,1,noMark
19,85,106,106,1,noMark
19,86,89,89,1,noMark
19,87,66,66,1,noMark
19,88,107,107,1,noMark
19,89,102,102,1,noMark
19,90,117,117,1,noMark
19,91,83,83,1,mark
19,92,77,77,1,mark
19,93,118,118,1,mark
19,94,79,79,1,mark
19,95,119,119,1,mark
19,96,87,87,1,mark
19,97,105,105,1,mark
19,98,103,103,1,mark
19,99,120,120,1,mark
19,100,85,85,1,mark
19,101,70,70,1,mark
19,102,112,112,1,mark
19,103,113,113,1,mark
19,104,72,72,1,mark
19,105,100,100,1,mark
19,106,111,111,1,mark
19,107,78,78,1,mark
19,108,95,95,1,mark
19,109,63,63,1,mark
19,110,90,90,1,mark
19,111,64,64,1,mark
19,112,76,76,1,mark
19,113,81,81,1,mark
19,114,73,73,1,mark
19,115,96,96,1,mark
19,116,68,68,1,mark
19,117,86,86,1,mark
19,118,91,91,1,mark
19,119,93,93,1,mark
19,120,74,74,1,mark
19,121,131,131,3,mark
19,122,158,158,3,mark
19,123,148,148,3,mark
19,124,121,121,3,mark
19,125,174,174,3,mark
19,126,130,130,3,mark
19,127,171,171,3,mark
19,128,133,133,3,mark
19,129,156,156,3,mark
19,130,139,139,3,mark
19,131,163,163,3,mark
19,132,145,145,3,mark
19,133,173,173,3,mark
19,134,122,122,3,mark
19,135,143,143,3,mark
19,136,164,164,3,mark
19,137,151,151,3,mark
19,138,165,165,3,mark
19,139,155,155,3,mark
19,140,140,140,3,mark
19,141,179,179,3,mark
19,142,132,132,3,mark
19,143,141,141,3,mark
19,144,144,144,3,mark
19,145,167,167,3,mark
19,146,180,180,3,mark
19,147,178,178,3,mark
19,148,150,150,3,mark
19,149,159,159,3,mark
19,150,172,172,3,mark
19,151,166,166,3,noMark
19,152,149,149,3,noMark
19,153,157,157,3,noMark
19,154,125,125,3,noMark
19,155,123,123,3,noMark
19,156,175,175,3,noMark
19,157,124,124,3,noMark
19,158,160,160,3,noMark
19,159,137,137,3,noMark
19,160,152,152,3,noMark
19,161,127,127,3,noMark
19,162,146,146,3,noMark
19,163,153,153,3,noMark
19,164,129,129,3,noMark
19,165,168,168,3,noMark
19,166,176,176,3,noMark
19,167,134,134,3,noMark
19,168,136,136,3,noMark
19,169,162,162,3,noMark
19,170,154,154,3,noMark
19,171,126,126,3,noMark
19,172,169,169,3,noMark
19,173,161,161,3,noMark
19,174,177,177,3,noMark
19,175,135,135,3,noMark
19,176,147,147,3,noMark
19,177,142,142,3,noMark
19,178,138,138,3,noMark
19,179,170,170,3,noMark
19,180,128,128,3,noMark
