prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
6,1,4,4,2,mark
6,2,39,39,2,mark
6,3,6,6,2,mark
6,4,28,28,2,mark
6,5,52,52,2,mark
6,6,35,35,2,mark
6,7,9,9,2,mark
6,8,24,24,2,mark
6,9,18,18,2,mark
6,10,30,30,2,mark
6,11,11,11,2,mark
6,12,46,46,2,mark
6,13,27,27,2,mark
6,14,25,25,2,mark
6,15,19,19,2,mark
6,16,43,43,2,mark
6,17,40,40,2,mark
6,18,1,1,2,mark
6,19,26,26,2,mark
6,20,56,56,2,mark
6,21,8,8,2,mark
6,22,31,31,2,mark
6,23,44,44,2,mark
6,24,2,2,2,mark
6,25,20,20,2,mark
6,26,29,29,2,mark
6,27,32,32,2,mark
6,28,14,14,2,mark
6,29,49,49,2,mark
6,30,47,47,2,mark
6,31,41,41,2,noMark
6,32,59,59,2,noMark
6,33,23,23,2,noMark
6,34,55,55,2,noMark
6,35,22,22,2,noMark
6,36,48,48,2,noMark
6,37,10,10,2,noMark
6,38,58,58,2,noMark
6,39,57,57,2,noMark
6,40,15,15,2,noMark
6,41,33,33,2,noMark
6,42,5,5,2,noMark
6,43,17,17,2,noMark
6,44,13,13,2,noMark
6,45,37,37,2,noMark
6,46,16,16,2,noMark
6,47,3,3,2,noMark
6,48,34,34,2,noMark
6,49,45,45,2,noMark
6,50,7,7,2,noMark
6,51,54,54,2,noMark
6,52,38,38,2,noMark
6,53,51,51,2,noMark
6,54,42,42,2,noMark
6,55,12,12,2,noMark
6,56,36,36,2,noMark
6,57,53,53,2,noMark
6,58,21,21,2,noMark
6,59,50,50,2,noMark
6,60,60,60,2,noMark
6,61,90,90,1,noMark
6,62,105,105,1,noMark
6,63,70,70,1,noMark
6,64,77,77,1,noMark
6,65,95,95,1,noMark
6,66,76,76,1,noMark
6,67,113,113,1,noMark
6,68,87,87,1,noMark
6,69,111,111,1,noMark
6,70,64,64,1,noMark
6,71,72,72,1,noMark
6,72,103,103,1,noMark
6,73,120,120,1,noMark
6,74,74,74,1,noMark
6,75,68,68,1,noMark
6,76,69,69,1,noMark
6,77,82,82,1,noMark
6,78,119,119,1,noMark
6,79,86,86,1,noMark
6,80,102,102,1,noMark
6,81,92,92,1,noMark
6,82,96,96,1,noMark
6,83,100,100,1,noMark
6,84,67,67,1,noMark
6,85,89,89,1,noMark
6,86,117,117,1,noMark
6,87,71,71,1,noMark
6,88,84,84,1,noMark
6,89,63,63,1,noMark
6,90,106,106,1,noMark
6,91,83,83,1,mark
6,92,88,88,1,mark
6,93,61,61,1,mark
6,94,98,98,1,mark
6,95,75,75,1,mark
6,96,107,107,1,mark
6,97,80,80,1,mark
6,98,116,116,1,mark
6,99,104,104,1,mark
6,100,73,73,1,mark
6,101,93,93,1,mark
6,102,108,108,1,mark
6,103,101,101,1,mark
6,104,65,65,1,mark
6,105,99,99,1,mark
6,106,115,115,1,mark
6,107,62,62,1,mark
6,108,94,94,1,mark
6,109,110,110,1,mark
6,110,78,78,1,mark
6,111,114,114,1,mark
6,112,81,81,1,mark
6,113,66,66,1,mark
6,114,112,112,1,mark
6,115,118,118,1,mark
6,116,109,109,1,mark
6,117,85,85,1,mark
6,118,97,97,1,mark
6,119,79,79,1,mark
6,120,91,91,1,mark
6,121,129,129,3,noMark
6,122,168,168,3,noMark
6,123,159,159,3,noMark
6,124,158,158,3,noMark
6,125,144,144,3,noMark
6,126,135,135,3,noMark
6,127,146,146,3,noMark
6,128,145,145,3,noMark
6,129,139,139,3,noMark
6,130,171,171,3,noMark
6,131,157,157,3,noMark
6,132,162,162,3,noMark
6,133,150,150,3,noMark
6,134,138,138,3,noMark
6,135,163,163,3,noMark
6,136,124,124,3,noMark
6,137,137,137,3,noMark
6,138,143,143,3,noMark
6,139,141,141,3,noMark
6,140,172,172,3,noMark
6,141,170,170,3,noMark
6,142,166,166,3,noMark
6,143,121,121,3,noMark
6,144,178,178,3,noMark
6,145,155,155,3,noMark
6,146,128,128,3,noMark
6,147,160,160,3,noMark
6,148,173,173,3,noMark
6,149,147,147,3,noMark
6,150,134,134,3,noMark
6,151,179,179,3,mark
6,152,167,167,3,mark
6,153,130,130,3,mark
6,154,142,142,3,mark
6,155,148,148,3,mark
6,156,151,151,3,mark
6,157,154,154,3,mark
6,158,164,164,3,mark
6,159,122,122,3,mark
6,160,161,161,3,mark
6,161,132,132,3,mark
6,162,152,152,3,mark
6,163,140,140,3,mark
6,164,123,123,3,mark
6,165,136,136,3,mark
6,166,125,125,3,mark
6,167,175,175,3,mark
6,168,180,180,3,mark
6,169,131,131,3,mark
6,170,126,126,3,mark
6,171,174,174,3,mark
6,172,176,176,3,mark
6,173,156,156,3,mark
6,174,149,149,3,mark
6,175,133,133,3,mark
6,176,127,127,3,mark
6,177,165,165,3,mark
6,178,177,177,3,mark
6,179,153,153,3,mark
6,180,169,169,3,mark
