prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
2,1,4,4,2,noMark
2,2,51,51,2,noMark
2,3,14,14,2,noMark
2,4,22,22,2,noMark
2,5,58,58,2,noMark
2,6,32,32,2,noMark
2,7,54,54,2,noMark
2,8,57,57,2,noMark
2,9,25,25,2,noMark
2,10,30,30,2,noMark
2,11,46,46,2,noMark
2,12,13,13,2,noMark
2,13,43,43,2,noMark
2,14,45,45,2,noMark
2,15,39,39,2,noMark
2,16,24,24,2,noMark
2,17,26,26,2,noMark
2,18,34,34,2,noMark
2,19,10,10,2,noMark
2,20,47,47,2,noMark
2,21,52,52,2,noMark
2,22,35,35,2,noMark
2,23,5,5,2,noMark
2,24,6,6,2,noMark
2,25,17,17,2,noMark
2,26,31,31,2,noMark
2,27,48,48,2,noMark
2,28,50,50,2,noMark
2,29,28,28,2,noMark
2,30,29,29,2,noMark
2,31,33,33,2,mark
2,32,56,56,2,mark
2,33,16,16,2,mark
2,34,9,9,2,mark
2,35,44,44,2,mark
2,36,20,20,2,mark
2,37,3,3,2,mark
2,38,18,18,2,mark
2,39,38,38,2,mark
2,40,23,23,2,mark
2,41,15,15,2,mark
2,42,59,59,2,mark
2,43,36,36,2,mark
2,44,12,12,2,mark
2,45,8,8,2,mark
2,46,7,7,2,mark
2,47,11,11,2,mark
2,48,1,1,2,mark
2,49,49,49,2,mark
2,50,53,53,2,mark
2,51,21,21,2,mark
2,52,19,19,2,mark
2,53,41,41,2,mark
2,54,60,60,2,mark
2,55,2,2,2,mark
2,56,40,40,2,mark
2,57,55,55,2,mark
2,58,37,37,2,mark
2,59,27,27,2,mark
2,60,42,42,2,mark
2,61,118,118,3,mark
2,62,82,82,3,mark
2,63,114,114,3,mark
2,64,115,115,3,mark
2,65,83,83,3,mark
2,66,102,102,3,mark
2,67,76,76,3,mark
2,68,112,112,3,mark
2,69,81,81,3,mark
2,70,85,85,3,mark
2,71,98,98,3,mark
2,72,97,97,3,mark
2,73,71,71,3,mark
2,74,90,90,3,mark
2,75,87,87,3,mark
2,76,88,88,3,mark
2,77,120,120,3,mark
2,78,104,104,3,mark
2,79,94,94,3,mark
2,80,72,72,3,mark
2,81,66,66,3,mark
2,82,107,107,3,mark
2,83,100,100,3,mark
2,84,65,65,3,mark
2,85,110,110,3,mark
2,86,84,84,3,mark
2,87,116,116,3,mark
2,88,95,95,3,mark
2,89,113,113,3,mark
2,90,92,92,3,mark
2,91,79,79,3,noMark
2,92,78,78,3,noMark
2,93,80,80,3,noMark
2,94,68,68,3,noMark
2,95,74,74,3,noMark
2,96,105,105,3,noMark
2,97,99,99,3,noMark
2,98,111,111,3,noMark
2,99,64,64,3,noMark
2,100,63,63,3,noMark
2,101,109,109,3,noMark
2,102,106,106,3,noMark
2,103,73,73,3,noMark
2,104,117,117,3,noMark
2,105,69,69,3,noMark
2,106,108,108,3,noMark
2,107,77,77,3,noMark
2,108,67,67,3,noMark
2,109,101,101,3,noMark
2,110,61,61,3,noMark
2,111,70,70,3,noMark
2,112,89,89,3,noMark
2,113,86,86,3,noMark
2,114,91,91,3,noMark
2,115,119,119,3,noMark
2,116,75,75,3,noMark
2,117,103,103,3,noMark
2,118,96,96,3,noMark
2,119,62,62,3,noMark
2,120,93,93,3,noMark
2,121,148,148,1,mark
2,122,169,169,1,mark
2,123,167,167,1,mark
2,124,143,143,1,mark
2,125,126,126,1,mark
2,126,155,155,1,mark
2,127,134,134,1,mark
2,128,138,138,1,mark
2,129,123,123,1,mark
2,130,159,159,1,mark
2,131,158,158,1,mark
2,132,173,173,1,mark
2,133,124,124,1,mark
2,134,129,129,1,mark
2,135,128,128,1,mark
2,136,166,166,1,mark
2,137,132,132,1,mark
2,138,180,180,1,mark
2,139,161,161,1,mark
2,140,174,174,1,mark
2,141,141,141,1,mark
2,142,127,127,1,mark
2,143,150,150,1,mark
2,144,131,131,1,mark
2,145,142,142,1,mark
2,146,177,177,1,mark
2,147,160,160,1,mark
2,148,164,164,1,mark
2,149,137,137,1,mark
2,150,168,168,1,mark
2,151,171,171,1,noMark
2,152,147,147,1,noMark
2,153,136,136,1,noMark
2,154,146,146,1,noMark
2,155,133,133,1,noMark
2,156,163,163,1,noMark
2,157,139,139,1,noMark
2,158,176,176,1,noMark
2,159,179,179,1,noMark
2,160,135,135,1,noMark
2,161,157,157,1,noMark
2,162,175,175,1,noMark
2,163,144,144,1,noMark
2,164,154,154,1,noMark
2,165,156,156,1,noMark
2,166,122,122,1,noMark
2,167,125,125,1,noMark
2,168,178,178,1,noMark
2,169,172,172,1,noMark
2,170,165,165,1,noMark
2,171,170,170,1,noMark
2,172,153,153,1,noMark
2,173,145,145,1,noMark
2,174,152,152,1,noMark
2,175,121,121,1,noMark
2,176,151,151,1,noMark
2,177,149,149,1,noMark
2,178,140,140,1,noMark
2,179,130,130,1,noMark
2,180,162,162,1,noMark
