prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
20,1,239,239,MOT,noMark
20,2,232,232,MOT,noMark
20,3,183,183,MOT,noMark
20,4,182,182,MOT,noMark
20,5,218,218,MOT,noMark
20,6,192,192,MOT,noMark
20,7,194,194,MOT,noMark
20,8,222,222,MOT,noMark
20,9,185,185,MOT,noMark
20,10,197,197,MOT,noMark
20,11,231,231,MOT,noMark
20,12,200,200,MOT,noMark
20,13,228,228,MOT,noMark
20,14,214,214,MOT,noMark
20,15,229,229,MOT,noMark
20,16,206,206,MOT,noMark
20,17,238,238,MOT,noMark
20,18,210,210,MOT,noMark
20,19,234,234,MOT,noMark
20,20,212,212,MOT,noMark
20,21,219,219,MOT,noMark
20,22,215,215,MOT,noMark
20,23,181,181,MOT,noMark
20,24,223,223,MOT,noMark
20,25,201,201,MOT,noMark
20,26,198,198,MOT,noMark
20,27,186,186,MOT,noMark
20,28,230,230,MOT,noMark
20,29,233,233,MOT,noMark
20,30,191,191,MOT,noMark
20,31,217,217,MOT,mark
20,32,209,209,MOT,mark
20,33,235,235,MOT,mark
20,34,205,205,MOT,mark
20,35,221,221,MOT,mark
20,36,220,220,MOT,mark
20,37,216,216,MOT,mark
20,38,226,226,MOT,mark
20,39,236,236,MOT,mark
20,40,224,224,MOT,mark
20,41,225,225,MOT,mark
20,42,208,208,MOT,mark
20,43,203,203,MOT,mark
20,44,237,237,MOT,mark
20,45,184,184,MOT,mark
20,46,204,204,MOT,mark
20,47,227,227,MOT,mark
20,48,193,193,MOT,mark
20,49,187,187,MOT,mark
20,50,207,207,MOT,mark
20,51,196,196,MOT,mark
20,52,202,202,MOT,mark
20,53,213,213,MOT,mark
20,54,188,188,MOT,mark
20,55,240,240,MOT,mark
20,56,199,199,MOT,mark
20,57,211,211,MOT,mark
20,58,195,195,MOT,mark
20,59,190,190,MOT,mark
20,60,189,189,MOT,mark
