prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
14,1,22,22,3,noMark
14,2,27,27,3,noMark
14,3,25,25,3,noMark
14,4,26,26,3,noMark
14,5,10,10,3,noMark
14,6,51,51,3,noMark
14,7,39,39,3,noMark
14,8,35,35,3,noMark
14,9,52,52,3,noMark
14,10,54,54,3,noMark
14,11,8,8,3,noMark
14,12,30,30,3,noMark
14,13,50,50,3,noMark
14,14,33,33,3,noMark
14,15,32,32,3,noMark
14,16,42,42,3,noMark
14,17,41,41,3,noMark
14,18,18,18,3,noMark
14,19,24,24,3,noMark
14,20,5,5,3,noMark
14,21,40,40,3,noMark
14,22,29,29,3,noMark
14,23,34,34,3,noMark
14,24,57,57,3,noMark
14,25,20,20,3,noMark
14,26,1,1,3,noMark
14,27,37,37,3,noMark
14,28,59,59,3,noMark
14,29,6,6,3,noMark
14,30,60,60,3,noMark
14,31,21,21,3,mark
14,32,58,58,3,mark
14,33,13,13,3,mark
14,34,45,45,3,mark
14,35,44,44,3,mark
14,36,28,28,3,mark
14,37,49,49,3,mark
14,38,4,4,3,mark
14,39,15,15,3,mark
14,40,2,2,3,mark
14,41,43,43,3,mark
14,42,46,46,3,mark
14,43,17,17,3,mark
14,44,55,55,3,mark
14,45,9,9,3,mark
14,46,31,31,3,mark
14,47,16,16,3,mark
14,48,56,56,3,mark
14,49,38,38,3,mark
14,50,48,48,3,mark
14,51,3,3,3,mark
14,52,36,36,3,mark
14,53,11,11,3,mark
14,54,19,19,3,mark
14,55,12,12,3,mark
14,56,14,14,3,mark
14,57,47,47,3,mark
14,58,23,23,3,mark
14,59,7,7,3,mark
14,60,53,53,3,mark
14,61,116,116,1,mark
14,62,118,118,1,mark
14,63,97,97,1,mark
14,64,108,108,1,mark
14,65,79,79,1,mark
14,66,99,99,1,mark
14,67,110,110,1,mark
14,68,77,77,1,mark
14,69,112,112,1,mark
14,70,93,93,1,mark
14,71,117,117,1,mark
14,72,91,91,1,mark
14,73,71,71,1,mark
14,74,103,103,1,mark
14,75,101,101,1,mark
14,76,65,65,1,mark
14,77,107,107,1,mark
14,78,114,114,1,mark
14,79,104,104,1,mark
14,80,61,61,1,mark
14,81,86,86,1,mark
14,82,94,94,1,mark
14,83,72,72,1,mark
14,84,100,100,1,mark
14,85,109,109,1,mark
14,86,82,82,1,mark
14,87,92,92,1,mark
14,88,95,95,1,mark
14,89,80,80,1,mark
14,90,87,87,1,mark
14,91,67,67,1,noMark
14,92,96,96,1,noMark
14,93,98,98,1,noMark
14,94,74,74,1,noMark
14,95,119,119,1,noMark
14,96,120,120,1,noMark
14,97,75,75,1,noMark
14,98,83,83,1,noMark
14,99,66,66,1,noMark
14,100,73,73,1,noMark
14,101,62,62,1,noMark
14,102,63,63,1,noMark
14,103,90,90,1,noMark
14,104,88,88,1,noMark
14,105,102,102,1,noMark
14,106,115,115,1,noMark
14,107,113,113,1,noMark
14,108,70,70,1,noMark
14,109,85,85,1,noMark
14,110,76,76,1,noMark
14,111,78,78,1,noMark
14,112,68,68,1,noMark
14,113,105,105,1,noMark
14,114,69,69,1,noMark
14,115,106,106,1,noMark
14,116,111,111,1,noMark
14,117,84,84,1,noMark
14,118,89,89,1,noMark
14,119,81,81,1,noMark
14,120,64,64,1,noMark
14,121,144,144,2,noMark
14,122,150,150,2,noMark
14,123,152,152,2,noMark
14,124,141,141,2,noMark
14,125,135,135,2,noMark
14,126,167,167,2,noMark
14,127,139,139,2,noMark
14,128,165,165,2,noMark
14,129,154,154,2,noMark
14,130,173,173,2,noMark
14,131,121,121,2,noMark
14,132,161,161,2,noMark
14,133,177,177,2,noMark
14,134,171,171,2,noMark
14,135,142,142,2,noMark
14,136,176,176,2,noMark
14,137,148,148,2,noMark
14,138,179,179,2,noMark
14,139,145,145,2,noMark
14,140,169,169,2,noMark
14,141,153,153,2,noMark
14,142,127,127,2,noMark
14,143,170,170,2,noMark
14,144,160,160,2,noMark
14,145,175,175,2,noMark
14,146,146,146,2,noMark
14,147,137,137,2,noMark
14,148,156,156,2,noMark
14,149,143,143,2,noMark
14,150,151,151,2,noMark
14,151,180,180,2,mark
14,152,138,138,2,mark
14,153,178,178,2,mark
14,154,132,132,2,mark
14,155,131,131,2,mark
14,156,162,162,2,mark
14,157,128,128,2,mark
14,158,164,164,2,mark
14,159,158,158,2,mark
14,160,130,130,2,mark
14,161,126,126,2,mark
14,162,136,136,2,mark
14,163,140,140,2,mark
14,164,174,174,2,mark
14,165,172,172,2,mark
14,166,133,133,2,mark
14,167,163,163,2,mark
14,168,149,149,2,mark
14,169,166,166,2,mark
14,170,125,125,2,mark
14,171,168,168,2,mark
14,172,157,157,2,mark
14,173,123,123,2,mark
14,174,129,129,2,mark
14,175,124,124,2,mark
14,176,159,159,2,mark
14,177,122,122,2,mark
14,178,147,147,2,mark
14,179,134,134,2,mark
14,180,155,155,2,mark
