prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
3,1,206,206,MOT,noMark
3,2,239,239,MOT,noMark
3,3,185,185,MOT,noMark
3,4,191,191,MOT,noMark
3,5,226,226,MOT,noMark
3,6,219,219,MOT,noMark
3,7,196,196,MOT,noMark
3,8,183,183,MOT,noMark
3,9,214,214,MOT,noMark
3,10,227,227,MOT,noMark
3,11,209,209,MOT,noMark
3,12,189,189,MOT,noMark
3,13,228,228,MOT,noMark
3,14,220,220,MOT,noMark
3,15,234,234,MOT,noMark
3,16,186,186,MOT,noMark
3,17,190,190,MOT,noMark
3,18,197,197,MOT,noMark
3,19,212,212,MOT,noMark
3,20,201,201,MOT,noMark
3,21,213,213,MOT,noMark
3,22,232,232,MOT,noMark
3,23,199,199,MOT,noMark
3,24,235,235,MOT,noMark
3,25,229,229,MOT,noMark
3,26,223,223,MOT,noMark
3,27,192,192,MOT,noMark
3,28,211,211,MOT,noMark
3,29,218,218,MOT,noMark
3,30,210,210,MOT,noMark
3,31,208,208,MOT,mark
3,32,188,188,MOT,mark
3,33,204,204,MOT,mark
3,34,216,216,MOT,mark
3,35,181,181,MOT,mark
3,36,215,215,MOT,mark
3,37,187,187,MOT,mark
3,38,198,198,MOT,mark
3,39,217,217,MOT,mark
3,40,238,238,MOT,mark
3,41,224,224,MOT,mark
3,42,236,236,MOT,mark
3,43,207,207,MOT,mark
3,44,231,231,MOT,mark
3,45,230,230,MOT,mark
3,46,184,184,MOT,mark
3,47,205,205,MOT,mark
3,48,225,225,MOT,mark
3,49,195,195,MOT,mark
3,50,233,233,MOT,mark
3,51,203,203,MOT,mark
3,52,221,221,MOT,mark
3,53,193,193,MOT,mark
3,54,237,237,MOT,mark
3,55,194,194,MOT,mark
3,56,182,182,MOT,mark
3,57,222,222,MOT,mark
3,58,200,200,MOT,mark
3,59,240,240,MOT,mark
3,60,202,202,MOT,mark
