prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
19,1,200,200,MOT,mark
19,2,236,236,MOT,mark
19,3,207,207,MOT,mark
19,4,225,225,MOT,mark
19,5,234,234,MOT,mark
19,6,228,228,MOT,mark
19,7,240,240,MOT,mark
19,8,230,230,MOT,mark
19,9,205,205,MOT,mark
19,10,204,204,MOT,mark
19,11,195,195,MOT,mark
19,12,182,182,MOT,mark
19,13,209,209,MOT,mark
19,14,235,235,MOT,mark
19,15,220,220,MOT,mark
19,16,218,218,MOT,mark
19,17,222,222,MOT,mark
19,18,227,227,MOT,mark
19,19,219,219,MOT,mark
19,20,229,229,MOT,mark
19,21,185,185,MOT,mark
19,22,188,188,MOT,mark
19,23,214,214,MOT,mark
19,24,186,186,MOT,mark
19,25,193,193,MOT,mark
19,26,224,224,MOT,mark
19,27,211,211,MOT,mark
19,28,237,237,MOT,mark
19,29,194,194,MOT,mark
19,30,221,221,MOT,mark
19,31,217,217,MOT,noMark
19,32,187,187,MOT,noMark
19,33,233,233,MOT,noMark
19,34,226,226,MOT,noMark
19,35,203,203,MOT,noMark
19,36,189,189,MOT,noMark
19,37,215,215,MOT,noMark
19,38,183,183,MOT,noMark
19,39,199,199,MOT,noMark
19,40,196,196,MOT,noMark
19,41,184,184,MOT,noMark
19,42,192,192,MOT,noMark
19,43,216,216,MOT,noMark
19,44,190,190,MOT,noMark
19,45,231,231,MOT,noMark
19,46,239,239,MOT,noMark
19,47,198,198,MOT,noMark
19,48,223,223,MOT,noMark
19,49,232,232,MOT,noMark
19,50,202,202,MOT,noMark
19,51,238,238,MOT,noMark
19,52,210,210,MOT,noMark
19,53,208,208,MOT,noMark
19,54,197,197,MOT,noMark
19,55,206,206,MOT,noMark
19,56,212,212,MOT,noMark
19,57,191,191,MOT,noMark
19,58,181,181,MOT,noMark
19,59,213,213,MOT,noMark
19,60,201,201,MOT,noMark
