prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
8,1,208,208,MOT,mark
8,2,202,202,MOT,mark
8,3,211,211,MOT,mark
8,4,210,210,MOT,mark
8,5,204,204,MOT,mark
8,6,203,203,MOT,mark
8,7,219,219,MOT,mark
8,8,233,233,MOT,mark
8,9,189,189,MOT,mark
8,10,237,237,MOT,mark
8,11,195,195,MOT,mark
8,12,212,212,MOT,mark
8,13,232,232,MOT,mark
8,14,205,205,MOT,mark
8,15,235,235,MOT,mark
8,16,184,184,MOT,mark
8,17,234,234,MOT,mark
8,18,194,194,MOT,mark
8,19,230,230,MOT,mark
8,20,220,220,MOT,mark
8,21,227,227,MOT,mark
8,22,186,186,MOT,mark
8,23,218,218,MOT,mark
8,24,239,239,MOT,mark
8,25,238,238,MOT,mark
8,26,185,185,MOT,mark
8,27,193,193,MOT,mark
8,28,214,214,MOT,mark
8,29,196,196,MOT,mark
8,30,217,217,MOT,mark
8,31,200,200,MOT,noMark
8,32,236,236,MOT,noMark
8,33,222,222,MOT,noMark
8,34,224,224,MOT,noMark
8,35,216,216,MOT,noMark
8,36,183,183,MOT,noMark
8,37,201,201,MOT,noMark
8,38,199,199,MOT,noMark
8,39,181,181,MOT,noMark
8,40,206,206,MOT,noMark
8,41,192,192,MOT,noMark
8,42,213,213,MOT,noMark
8,43,231,231,MOT,noMark
8,44,207,207,MOT,noMark
8,45,223,223,MOT,noMark
8,46,187,187,MOT,noMark
8,47,228,228,MOT,noMark
8,48,215,215,MOT,noMark
8,49,221,221,MOT,noMark
8,50,209,209,MOT,noMark
8,51,225,225,MOT,noMark
8,52,198,198,MOT,noMark
8,53,191,191,MOT,noMark
8,54,240,240,MOT,noMark
8,55,226,226,MOT,noMark
8,56,197,197,MOT,noMark
8,57,188,188,MOT,noMark
8,58,190,190,MOT,noMark
8,59,182,182,MOT,noMark
8,60,229,229,MOT,noMark
