prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
17,1,14,14,3,mark
17,2,44,44,3,mark
17,3,22,22,3,mark
17,4,58,58,3,mark
17,5,35,35,3,mark
17,6,12,12,3,mark
17,7,60,60,3,mark
17,8,30,30,3,mark
17,9,51,51,3,mark
17,10,56,56,3,mark
17,11,16,16,3,mark
17,12,25,25,3,mark
17,13,3,3,3,mark
17,14,15,15,3,mark
17,15,2,2,3,mark
17,16,1,1,3,mark
17,17,21,21,3,mark
17,18,53,53,3,mark
17,19,6,6,3,mark
17,20,54,54,3,mark
17,21,9,9,3,mark
17,22,40,40,3,mark
17,23,10,10,3,mark
17,24,36,36,3,mark
17,25,26,26,3,mark
17,26,42,42,3,mark
17,27,43,43,3,mark
17,28,8,8,3,mark
17,29,23,23,3,mark
17,30,13,13,3,mark
17,31,57,57,3,noMark
17,32,52,52,3,noMark
17,33,24,24,3,noMark
17,34,55,55,3,noMark
17,35,27,27,3,noMark
17,36,7,7,3,noMark
17,37,59,59,3,noMark
17,38,32,32,3,noMark
17,39,20,20,3,noMark
17,40,38,38,3,noMark
17,41,33,33,3,noMark
17,42,28,28,3,noMark
17,43,48,48,3,noMark
17,44,18,18,3,noMark
17,45,5,5,3,noMark
17,46,41,41,3,noMark
17,47,49,49,3,noMark
17,48,4,4,3,noMark
17,49,46,46,3,noMark
17,50,34,34,3,noMark
17,51,37,37,3,noMark
17,52,11,11,3,noMark
17,53,47,47,3,noMark
17,54,17,17,3,noMark
17,55,31,31,3,noMark
17,56,19,19,3,noMark
17,57,29,29,3,noMark
17,58,45,45,3,noMark
17,59,39,39,3,noMark
17,60,50,50,3,noMark
17,61,70,70,2,noMark
17,62,87,87,2,noMark
17,63,102,102,2,noMark
17,64,107,107,2,noMark
17,65,119,119,2,noMark
17,66,86,86,2,noMark
17,67,99,99,2,noMark
17,68,100,100,2,noMark
17,69,61,61,2,noMark
17,70,65,65,2,noMark
17,71,89,89,2,noMark
17,72,115,115,2,noMark
17,73,109,109,2,noMark
17,74,82,82,2,noMark
17,75,108,108,2,noMark
17,76,79,79,2,noMark
17,77,83,83,2,noMark
17,78,63,63,2,noMark
17,79,104,104,2,noMark
17,80,77,77,2,noMark
17,81,98,98,2,noMark
17,82,116,116,2,noMark
17,83,91,91,2,noMark
17,84,85,85,2,noMark
17,85,110,110,2,noMark
17,86,97,97,2,noMark
17,87,112,112,2,noMark
17,88,73,73,2,noMark
17,89,62,62,2,noMark
17,90,67,67,2,noMark
17,91,90,90,2,mark
17,92,68,68,2,mark
17,93,75,75,2,mark
17,94,80,80,2,mark
17,95,94,94,2,mark
17,96,84,84,2,mark
17,97,78,78,2,mark
17,98,66,66,2,mark
17,99,64,64,2,mark
17,100,88,88,2,mark
17,101,114,114,2,mark
17,102,81,81,2,mark
17,103,120,120,2,mark
17,104,69,69,2,mark
17,105,118,118,2,mark
17,106,96,96,2,mark
17,107,101,101,2,mark
17,108,71,71,2,mark
17,109,76,76,2,mark
17,110,106,106,2,mark
17,111,111,111,2,mark
17,112,105,105,2,mark
17,113,113,113,2,mark
17,114,93,93,2,mark
17,115,117,117,2,mark
17,116,103,103,2,mark
17,117,74,74,2,mark
17,118,92,92,2,mark
17,119,72,72,2,mark
17,120,95,95,2,mark
17,121,173,173,1,noMark
17,122,147,147,1,noMark
17,123,139,139,1,noMark
17,124,163,163,1,noMark
17,125,171,171,1,noMark
17,126,142,142,1,noMark
17,127,146,146,1,noMark
17,128,164,164,1,noMark
17,129,180,180,1,noMark
17,130,132,132,1,noMark
17,131,155,155,1,noMark
17,132,153,153,1,noMark
17,133,121,121,1,noMark
17,134,150,150,1,noMark
17,135,148,148,1,noMark
17,136,129,129,1,noMark
17,137,149,149,1,noMark
17,138,179,179,1,noMark
17,139,134,134,1,noMark
17,140,157,157,1,noMark
17,141,128,128,1,noMark
17,142,176,176,1,noMark
17,143,143,143,1,noMark
17,144,160,160,1,noMark
17,145,137,137,1,noMark
17,146,156,156,1,noMark
17,147,152,152,1,noMark
17,148,122,122,1,noMark
17,149,174,174,1,noMark
17,150,123,123,1,noMark
17,151,175,175,1,mark
17,152,124,124,1,mark
17,153,130,130,1,mark
17,154,127,127,1,mark
17,155,145,145,1,mark
17,156,140,140,1,mark
17,157,135,135,1,mark
17,158,131,131,1,mark
17,159,172,172,1,mark
17,160,125,125,1,mark
17,161,154,154,1,mark
17,162,177,177,1,mark
17,163,165,165,1,mark
17,164,126,126,1,mark
17,165,162,162,1,mark
17,166,166,166,1,mark
17,167,136,136,1,mark
17,168,161,161,1,mark
17,169,169,169,1,mark
17,170,159,159,1,mark
17,171,133,133,1,mark
17,172,170,170,1,mark
17,173,151,151,1,mark
17,174,138,138,1,mark
17,175,144,144,1,mark
17,176,167,167,1,mark
17,177,178,178,1,mark
17,178,168,168,1,mark
17,179,141,141,1,mark
17,180,158,158,1,mark
