prot_id,trial_id,noise_id,trajectory_id,t_contr,mark_type
17,1,239,239,MOT,mark
17,2,228,228,MOT,mark
17,3,205,205,MOT,mark
17,4,197,197,MOT,mark
17,5,207,207,MOT,mark
17,6,223,223,MOT,mark
17,7,229,229,MOT,mark
17,8,217,217,MOT,mark
17,9,238,238,MOT,mark
17,10,215,215,MOT,mark
17,11,236,236,MOT,mark
17,12,235,235,MOT,mark
17,13,182,182,MOT,mark
17,14,184,184,MOT,mark
17,15,196,196,MOT,mark
17,16,219,219,MOT,mark
17,17,201,201,MOT,mark
17,18,194,194,MOT,mark
17,19,195,195,MOT,mark
17,20,203,203,MOT,mark
17,21,227,227,MOT,mark
17,22,234,234,MOT,mark
17,23,202,202,MOT,mark
17,24,186,186,MOT,mark
17,25,206,206,MOT,mark
17,26,212,212,MOT,mark
17,27,189,189,MOT,mark
17,28,213,213,MOT,mark
17,29,190,190,MOT,mark
17,30,181,181,MOT,mark
17,31,225,225,MOT,noMark
17,32,240,240,MOT,noMark
17,33,231,231,MOT,noMark
17,34,233,233,MOT,noMark
17,35,200,200,MOT,noMark
17,36,185,185,MOT,noMark
17,37,230,230,MOT,noMark
17,38,198,198,MOT,noMark
17,39,232,232,MOT,noMark
17,40,226,226,MOT,noMark
17,41,237,237,MOT,noMark
17,42,199,199,MOT,noMark
17,43,187,187,MOT,noMark
17,44,220,220,MOT,noMark
17,45,183,183,MOT,noMark
17,46,209,209,MOT,noMark
17,47,218,218,MOT,noMark
17,48,193,193,MOT,noMark
17,49,191,191,MOT,noMark
17,50,211,211,MOT,noMark
17,51,224,224,MOT,noMark
17,52,188,188,MOT,noMark
17,53,221,221,MOT,noMark
17,54,214,214,MOT,noMark
17,55,210,210,MOT,noMark
17,56,192,192,MOT,noMark
17,57,204,204,MOT,noMark
17,58,208,208,MOT,noMark
17,59,216,216,MOT,noMark
17,60,222,222,MOT,noMark
