prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
501,1,37,500,1000,noise,2.642355863493596
501,2,52,1000,500,no_noise,3.1160630214924283
501,3,2,500,1000,no_noise,4.9985712543965395
501,4,84,500,500,no_noise,2.563196257332546
501,5,33,500,500,no_noise,6.208608449896993
501,6,7,500,500,noise,0.5902819122281233
501,7,98,500,500,noise,1.5604322207568506
501,8,104,500,1000,no_noise,5.584308238567309
501,9,22,1000,1000,no_noise,3.348325533461189
501,10,25,1000,1000,no_noise,5.067557004089917
501,11,48,500,500,noise,6.178337099465169
501,12,95,500,500,noise,4.459769003668667
501,13,28,1000,500,no_noise,3.667539533639877
501,14,73,1000,1000,no_noise,3.7199406418877974
501,15,49,500,500,no_noise,1.729221177894419
501,16,45,1000,1000,noise,1.547761572744931
501,17,12,1000,1000,no_noise,3.1337938680304998
501,18,93,500,1000,no_noise,4.669837722971165
501,19,67,1000,500,noise,2.622748474881444
501,20,29,500,500,no_noise,3.3274466042499813
501,21,77,500,1000,noise,4.986741703819704
501,22,43,1000,500,noise,5.986381566192432
501,23,13,1000,500,no_noise,4.407771635941017
501,24,21,1000,500,noise,0.33919912886808845
501,25,80,500,500,no_noise,2.676326891323262
501,26,31,1000,500,noise,2.8875331874275423
501,27,58,500,1000,no_noise,2.851619988092924
501,28,51,500,500,noise,1.9087928653188406
501,29,39,1000,1000,noise,3.8018627259971423
501,30,94,500,500,no_noise,1.4485957075057438
501,31,90,1000,500,no_noise,2.4517101246647686
501,32,46,500,1000,noise,3.47706079276147
501,33,89,1000,1000,noise,0.4999825008837586
501,34,100,500,1000,noise,3.1141499020776116
501,35,79,1000,500,no_noise,2.752922161549427
501,36,26,500,1000,noise,6.137272016139618
501,37,76,500,1000,no_noise,4.852815847327358
501,38,91,500,1000,noise,0.09237085360539199
501,39,103,1000,500,no_noise,1.714182349318273
501,40,65,500,1000,no_noise,1.7010153200357943
501,41,11,500,1000,no_noise,2.533614156365015
501,42,47,500,1000,no_noise,0.06215648236983817
501,43,81,500,500,noise,2.4254844654036503
501,44,54,1000,1000,noise,5.4067040603889724
501,45,57,1000,500,no_noise,1.208571718777466
501,46,74,1000,500,noise,1.536682054415663
501,47,101,1000,1000,noise,2.8753861265737006
501,48,66,1000,500,no_noise,1.5393258238764158
501,49,87,500,1000,noise,3.0289411457508906
501,50,3,500,500,no_noise,4.057225719462251
501,51,55,500,1000,noise,3.0872124731912884
501,52,15,500,500,noise,5.656993604215969
501,53,75,500,500,noise,4.271662916957972
501,54,88,1000,1000,noise,2.9818045003546936
501,55,85,1000,500,no_noise,1.528483323145597
501,56,71,500,500,no_noise,4.231735612316898
501,57,69,500,1000,noise,0.036736436002873255
501,58,10,500,1000,noise,6.129786211662957
501,59,24,500,500,no_noise,3.339593205747546
501,60,36,1000,500,no_noise,4.032149628542411
501,61,72,500,500,noise,4.488115462583889
501,62,56,500,1000,no_noise,0.12369843966795457
501,63,59,500,500,no_noise,5.434926213692082
501,64,50,1000,1000,no_noise,4.341281084674098
501,65,18,1000,500,no_noise,2.8827940321255587
501,66,63,500,1000,noise,0.8889655497605142
501,67,5,1000,500,noise,2.878108677098858
501,68,38,500,500,noise,5.864754444437468
501,69,16,500,500,no_noise,2.850909739902521
501,70,64,1000,500,noise,2.441496067208277
501,71,6,500,1000,noise,0.1657996157052124
501,72,9,1000,500,noise,0.7855177949862986
501,73,14,1000,1000,noise,1.283244957491875
501,74,42,1000,500,no_noise,4.932002979754988
501,75,53,1000,500,noise,2.6039770239923103
501,76,4,1000,1000,noise,5.770214628988967
501,77,83,1000,1000,no_noise,4.963248769678984
501,78,20,1000,1000,noise,4.874118740438364
501,79,8,1000,1000,no_noise,3.057802921948289
501,80,96,1000,500,noise,4.871752227600748
501,81,60,500,500,noise,2.9440081158349956
501,82,35,1000,1000,no_noise,0.0248511716539066
501,83,82,1000,500,noise,1.4442556172378493
501,84,41,500,500,no_noise,4.3377759607516175
501,85,27,500,500,noise,2.049491777970448
501,86,70,1000,1000,noise,2.192628624583219
501,87,30,1000,1000,noise,1.3227316063378671
501,88,102,1000,1000,no_noise,1.4924052602580353
501,89,99,500,500,no_noise,4.632490986803982
501,90,19,500,500,noise,0.2890519560599114
501,91,97,1000,500,noise,2.728080531047233
501,92,34,1000,500,noise,3.4275788819498407
501,93,40,500,1000,no_noise,6.2282017520709605
501,94,44,1000,1000,no_noise,5.595965461783161
501,95,62,1000,1000,noise,5.393890096144499
501,96,61,1000,1000,no_noise,4.296127838740164
501,97,32,500,1000,no_noise,1.766606239589441
501,98,92,1000,1000,no_noise,5.930316171460843
501,99,23,500,1000,no_noise,2.7099222929923044
501,100,78,1000,1000,noise,2.2113857886143897
501,101,68,1000,1000,no_noise,2.037299501244612
501,102,1,1000,500,no_noise,2.105768935945683
501,103,86,500,1000,no_noise,5.499917363165754
501,104,17,500,1000,noise,0.06010118633565131
