prot_id,trial_id,no_targets,noise_present,trajectory_id
11,1,4,noise,171
11,2,4,noise,128
11,3,2,noise,113
11,4,4,no_noise,179
11,5,2,noise,43
11,6,1,no_noise,123
11,7,2,no_noise,95
11,8,2,no_noise,35
11,9,2,no_noise,106
11,10,1,no_noise,108
11,11,2,noise,153
11,12,2,no_noise,78
11,13,2,noise,143
11,14,1,no_noise,114
11,15,4,no_noise,23
11,16,1,noise,162
11,17,4,noise,177
11,18,1,noise,82
11,19,1,noise,176
11,20,1,no_noise,180
11,21,1,noise,5
11,22,1,no_noise,157
11,23,4,noise,131
11,24,1,no_noise,165
11,25,4,no_noise,26
11,26,4,no_noise,169
11,27,1,noise,178
11,28,2,no_noise,140
11,29,4,noise,14
11,30,1,noise,21
11,31,2,noise,151
11,32,4,noise,69
11,33,4,no_noise,88
11,34,1,no_noise,163
11,35,4,noise,74
11,36,2,no_noise,118
11,37,1,no_noise,8
11,38,1,no_noise,32
11,39,2,no_noise,119
11,40,1,noise,149
11,41,2,noise,40
11,42,1,no_noise,90
11,43,4,noise,112
11,44,1,noise,50
11,45,1,no_noise,44
11,46,4,no_noise,65
11,47,4,noise,77
11,48,2,no_noise,51
11,49,2,noise,98
11,50,4,noise,12
11,51,1,no_noise,45
11,52,2,no_noise,130
11,53,4,no_noise,89
11,54,4,noise,29
11,55,4,no_noise,147
11,56,4,noise,15
11,57,2,no_noise,3
11,58,2,noise,142
11,59,1,noise,72
11,60,2,no_noise,101
11,61,2,no_noise,161
11,62,1,no_noise,117
11,63,2,no_noise,57
11,64,2,noise,4
11,65,2,no_noise,54
11,66,4,no_noise,7
11,67,4,noise,104
11,68,1,noise,59
11,69,2,no_noise,42
11,70,2,noise,96
11,71,2,noise,67
11,72,1,no_noise,11
11,73,2,no_noise,73
11,74,2,noise,124
11,75,1,no_noise,137
11,76,4,noise,70
11,77,2,no_noise,81
11,78,4,noise,47
11,79,2,no_noise,66
11,80,4,no_noise,75
11,81,2,no_noise,49
11,82,4,no_noise,99
11,83,2,noise,39
11,84,1,noise,103
11,85,4,no_noise,34
11,86,1,noise,154
11,87,4,no_noise,28
11,88,2,no_noise,56
11,89,1,noise,9
11,90,4,noise,145
11,91,1,noise,105
11,92,1,no_noise,175
11,93,4,noise,79
11,94,4,no_noise,133
11,95,2,noise,10
11,96,4,noise,83
11,97,4,noise,122
11,98,2,noise,97
11,99,2,noise,107
11,100,4,noise,115
11,101,2,no_noise,41
11,102,2,noise,110
11,103,1,no_noise,164
11,104,2,no_noise,87
11,105,2,noise,13
11,106,4,no_noise,132
11,107,2,noise,158
11,108,1,no_noise,167
11,109,1,noise,76
11,110,1,no_noise,120
11,111,1,noise,48
11,112,4,noise,53
11,113,4,noise,60
11,114,1,noise,30
11,115,4,no_noise,155
11,116,2,noise,80
11,117,2,no_noise,172
11,118,2,no_noise,152
11,119,1,no_noise,111
11,120,4,no_noise,85
11,121,1,no_noise,71
11,122,2,noise,146
11,123,4,no_noise,126
11,124,4,no_noise,94
11,125,2,noise,33
11,126,2,noise,27
11,127,1,noise,31
11,128,4,no_noise,136
11,129,4,no_noise,135
11,130,2,no_noise,36
11,131,2,noise,52
11,132,2,noise,1
11,133,2,noise,92
11,134,1,no_noise,173
11,135,4,no_noise,121
11,136,1,noise,24
11,137,1,no_noise,141
11,138,1,noise,134
11,139,1,noise,16
11,140,2,no_noise,84
11,141,2,no_noise,38
11,142,1,noise,17
11,143,4,noise,22
11,144,4,no_noise,61
11,145,4,no_noise,102
11,146,1,noise,58
11,147,4,no_noise,37
11,148,4,no_noise,174
11,149,1,no_noise,19
11,150,1,noise,46
11,151,4,noise,159
11,152,1,noise,170
11,153,4,noise,109
11,154,2,no_noise,150
11,155,4,noise,86
11,156,2,noise,68
11,157,4,noise,2
11,158,1,noise,64
11,159,1,no_noise,100
11,160,1,noise,156
11,161,1,no_noise,93
11,162,2,noise,166
11,163,4,no_noise,63
11,164,2,noise,91
11,165,4,noise,125
11,166,2,no_noise,139
11,167,4,no_noise,129
11,168,1,no_noise,138
11,169,4,noise,144
11,170,1,no_noise,55
11,171,1,noise,116
11,172,2,no_noise,148
11,173,4,no_noise,6
11,174,1,no_noise,168
11,175,4,no_noise,160
11,176,4,noise,127
11,177,1,noise,20
11,178,2,noise,62
11,179,1,no_noise,18
11,180,1,noise,25
