prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
805,417,497,1000,500,noise,1.9716699387099013
805,418,456,1000,1000,no_noise,5.710994425086913
805,419,513,500,500,noise,5.782281855477386
805,420,501,1000,500,no_noise,3.7320473115734707
805,421,478,1000,500,noise,4.478993217462907
805,422,512,1000,1000,no_noise,3.5943882432121512
805,423,441,1000,500,no_noise,2.4810700654298636
805,424,483,1000,1000,noise,4.753234109588269
805,425,498,500,1000,no_noise,0.7014784456329289
805,426,471,1000,1000,noise,0.02840343225981945
805,427,419,500,1000,no_noise,1.6576990149835362
805,428,469,1000,500,noise,5.475070764593763
805,429,446,1000,500,noise,5.855323959551348
805,430,448,1000,1000,no_noise,1.751493773568857
805,431,443,1000,1000,noise,0.9580876712143223
805,432,420,1000,500,noise,5.56364487911259
805,433,435,500,1000,noise,4.011871480287571
805,434,437,1000,1000,noise,0.7709155552929747
805,435,479,1000,1000,noise,4.831822967038202
805,436,444,500,500,noise,4.009867882315387
805,437,455,500,1000,noise,0.14822563202110883
805,438,476,500,500,noise,2.514133016120186
805,439,508,500,500,no_noise,5.2857373013179085
805,440,438,1000,1000,no_noise,1.2987084945931215
805,441,428,500,500,no_noise,1.93131403857039
805,442,519,1000,500,no_noise,5.745771696328424
805,443,507,1000,500,noise,1.9747827606685737
805,444,502,500,500,no_noise,2.7874361514242127
805,445,457,1000,1000,no_noise,2.7843309527316515
805,446,465,500,500,noise,0.5833524993845498
805,447,472,1000,500,no_noise,3.1445013575147014
805,448,509,500,500,noise,3.8229017452596
805,449,477,500,1000,noise,5.70959098779383
805,450,453,500,500,noise,0.5470425478893253
805,451,475,500,1000,no_noise,5.658666658773979
805,452,417,1000,1000,noise,3.3362036377241466
805,453,516,1000,1000,no_noise,4.300671709107746
805,454,488,1000,500,noise,0.6752752831260334
805,455,451,500,1000,no_noise,0.7334202378510719
805,456,459,1000,500,no_noise,2.868641452488095
805,457,517,500,1000,no_noise,2.914978133316843
805,458,418,1000,1000,no_noise,2.4410386858707946
805,459,467,500,1000,noise,0.7910069752212596
805,460,423,500,500,noise,3.700691587744571
805,461,449,500,500,no_noise,2.9024061006126463
805,462,445,500,1000,no_noise,5.551899689169713
805,463,495,500,1000,noise,3.198368302363457
805,464,464,1000,500,noise,4.449574610756997
805,465,492,500,500,no_noise,0.7360723708144841
805,466,421,500,1000,noise,2.769514777361334
805,467,460,500,500,no_noise,0.44635762801541556
805,468,504,500,500,noise,4.386896694644493
805,469,470,500,1000,no_noise,2.752418047293902
805,470,430,1000,500,no_noise,1.919568708187378
805,471,493,500,1000,no_noise,0.2625396072798809
805,472,422,1000,500,no_noise,0.3608746784160157
805,473,429,1000,1000,noise,3.8196640398361734
805,474,442,500,500,no_noise,1.024055200009541
805,475,447,500,1000,noise,2.0366887607419617
805,476,426,1000,500,noise,1.8519512447914748
805,477,434,500,500,no_noise,0.14425269615523995
805,478,466,1000,1000,no_noise,1.336791929972497
805,479,494,500,500,noise,5.430477880652584
805,480,458,1000,1000,noise,1.2373120537563498
805,481,496,1000,500,noise,5.960604025071518
805,482,482,1000,500,no_noise,3.269364111738173
805,483,514,500,1000,noise,1.6133618564372032
805,484,491,1000,1000,no_noise,0.6233325539257262
805,485,499,1000,1000,no_noise,0.9686535224330077
805,486,484,500,1000,noise,5.1012934252101285
805,487,500,1000,1000,noise,0.4351160242146377
805,488,481,500,500,no_noise,5.57139463204662
805,489,487,500,1000,no_noise,3.2004284216385503
805,490,462,500,1000,noise,1.9998713946480253
805,491,520,1000,500,noise,6.266670442537756
805,492,480,1000,1000,no_noise,4.845814154627324
805,493,427,500,1000,no_noise,3.019484629700468
805,494,489,1000,1000,noise,5.712298135254532
805,495,432,500,1000,noise,4.289540296685454
805,496,473,500,500,no_noise,4.5983157107408434
805,497,450,1000,500,noise,0.32407653506564094
805,498,510,1000,500,no_noise,0.45950275448841094
805,499,505,1000,1000,noise,2.6639820644259564
805,500,436,500,1000,no_noise,1.2115287472752863
805,501,515,500,500,no_noise,4.081452914130726
805,502,425,500,500,noise,3.46561762810773
805,503,431,1000,1000,no_noise,1.7762105001254431
805,504,518,1000,1000,noise,4.626187660473711
805,505,439,500,500,noise,1.633418597892419
805,506,454,1000,500,no_noise,3.88992266723573
805,507,486,1000,1000,no_noise,5.3351671278571615
805,508,503,500,1000,noise,1.7135348003338295
805,509,463,500,1000,no_noise,6.129300141039021
805,510,452,1000,1000,noise,0.6183672987829194
805,511,424,500,500,no_noise,3.2342748585870775
805,512,461,500,500,noise,6.066787641462495
805,513,440,1000,500,noise,3.6748128580430333
805,514,485,500,500,noise,4.029395281492802
805,515,474,1000,500,no_noise,4.1475490129442605
805,516,433,1000,500,no_noise,2.451995730161384
805,517,506,500,1000,noise,5.144713939768845
805,518,490,1000,500,no_noise,0.34578981619666926
805,519,468,500,500,no_noise,3.2165845261022934
805,520,511,500,1000,no_noise,5.135460530875794
