prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
902,105,159,500,500,no_noise,4.2482297986116775
902,106,125,500,1000,noise,2.0358031437838893
902,107,130,1000,1000,noise,3.0206527068812856
902,108,208,1000,1000,noise,4.498854663743295
902,109,158,500,500,noise,2.087066245132111
902,110,141,500,1000,noise,1.170326538786492
902,111,195,1000,1000,no_noise,3.496313223319623
902,112,153,500,1000,noise,1.676377359914433
902,113,132,500,500,noise,1.825413411978503
902,114,146,500,500,no_noise,0.9918414162104288
902,115,180,500,1000,no_noise,6.141947663241945
902,116,116,1000,1000,noise,4.140490790163807
902,117,198,1000,500,noise,0.63537892359109
902,118,163,500,1000,noise,4.427656055886922
902,119,175,1000,500,noise,0.3566253475857586
902,120,189,500,500,no_noise,4.324300328900319
902,121,174,1000,1000,noise,5.65717848487699
902,122,107,1000,1000,no_noise,5.940160433948176
902,123,142,1000,500,no_noise,4.316388202299915
902,124,149,1000,500,noise,4.330796832100039
902,125,138,1000,500,noise,3.500796741001845
902,126,199,500,500,no_noise,4.5825365417494055
902,127,120,500,500,no_noise,2.9936754705311075
902,128,122,1000,1000,noise,0.11138062701590101
902,129,145,500,1000,no_noise,2.2731595569855108
902,130,135,1000,500,no_noise,3.8021907956168444
902,131,178,500,1000,noise,1.6555953987651915
902,132,201,500,500,noise,4.215858976408429
902,133,111,1000,1000,noise,2.930052545912349
902,134,196,500,1000,no_noise,4.543267547318165
902,135,110,500,1000,noise,4.113536723510169
902,136,131,1000,500,noise,6.242585589798393
902,137,160,1000,1000,noise,2.425374353022742
902,138,121,500,500,noise,5.637879624224838
902,139,109,500,500,no_noise,1.0580335482812757
902,140,164,500,500,no_noise,2.186394428446783
902,141,191,500,1000,no_noise,0.7935848577775584
902,142,108,1000,500,noise,1.8462754503375685
902,143,124,1000,1000,no_noise,2.082749451834629
902,144,161,500,500,noise,4.453669875832654
902,145,200,500,1000,noise,2.3553961216685195
902,146,150,500,500,noise,3.7797782469585166
902,147,114,500,1000,noise,0.7969584419580237
902,148,119,1000,500,noise,3.16909064342573
902,149,171,1000,500,no_noise,3.5954670516688534
902,150,165,500,1000,no_noise,1.162716081986133
902,151,134,1000,1000,no_noise,4.904004328150193
902,152,197,1000,1000,noise,0.1177535531367111
902,153,118,1000,500,no_noise,3.1191572219668693
902,154,205,500,1000,no_noise,1.9759925895313737
902,155,187,500,1000,noise,5.989350643283553
902,156,190,1000,500,noise,4.490292129616522
902,157,127,1000,500,no_noise,1.3221836250208163
902,158,115,500,1000,no_noise,4.7745986954175965
902,159,157,1000,500,no_noise,5.357375039145808
902,160,204,500,1000,noise,4.3712645196616595
902,161,117,1000,1000,no_noise,0.7899089718164394
902,162,173,500,1000,noise,1.6304611422225195
902,163,156,500,1000,no_noise,0.09472322148809953
902,164,128,1000,500,noise,0.7773993398829138
902,165,172,500,500,noise,1.0474498202036617
902,166,151,1000,1000,noise,3.3380620322994545
902,167,166,1000,500,noise,4.566537942360666
902,168,177,1000,500,noise,5.644727195579385
902,169,105,500,500,noise,3.309565325845819
902,170,154,1000,500,noise,0.9551573833960729
902,171,152,1000,500,no_noise,0.19242417761651298
902,172,207,1000,1000,no_noise,0.42341436632504603
902,173,167,1000,500,no_noise,2.7585374497115756
902,174,184,1000,500,no_noise,5.086079276142608
902,175,129,500,500,no_noise,0.505171430349213
902,176,137,500,1000,no_noise,5.997904145354104
902,177,143,500,500,noise,0.5424110136187608
902,178,169,1000,1000,no_noise,0.3118331995730026
902,179,170,500,500,no_noise,4.98892303756101
902,180,147,1000,1000,no_noise,1.780165332380081
902,181,202,1000,500,noise,4.121329679340916
902,182,126,500,1000,no_noise,1.2467731019269825
902,183,181,500,500,no_noise,2.997902927810243
902,184,183,1000,1000,noise,3.2874635595042507
902,185,136,500,1000,no_noise,5.5659006666066215
902,186,106,500,1000,no_noise,1.346819117199379
902,187,179,500,500,noise,0.09180414401109127
902,188,192,1000,1000,noise,5.752476972567236
902,189,176,500,1000,no_noise,0.82977808157632
902,190,203,1000,500,no_noise,0.8150680701710148
902,191,168,1000,1000,noise,3.3166582870789822
902,192,139,500,500,no_noise,5.417400045485399
902,193,112,1000,500,no_noise,5.469622127670451
902,194,193,1000,500,no_noise,2.8704824471157684
902,195,113,500,500,noise,3.666925166563308
902,196,194,500,500,noise,5.267761619347173
902,197,123,500,500,no_noise,0.5009878240395036
902,198,188,500,500,noise,4.482886734432088
902,199,140,1000,1000,no_noise,5.952729470596145
902,200,186,1000,1000,no_noise,4.538182929763435
902,201,182,1000,1000,no_noise,0.3264381588310359
902,202,144,1000,1000,noise,5.376264714296599
902,203,185,1000,500,no_noise,2.586788959560436
902,204,148,500,1000,noise,0.5969259726599088
902,205,155,1000,1000,no_noise,6.041078449337164
902,206,206,500,500,no_noise,4.623354219295227
902,207,133,500,1000,noise,1.9441308906151527
902,208,162,1000,1000,no_noise,0.21095314251941755
