prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
601,1,39,1000,1000,noise,3.8018627259971423
601,2,63,500,1000,noise,0.8889655497605142
601,3,21,1000,500,noise,0.33919912886808845
601,4,41,500,500,no_noise,4.3377759607516175
601,5,102,1000,1000,no_noise,1.4924052602580353
601,6,29,500,500,no_noise,3.3274466042499813
601,7,50,1000,1000,no_noise,4.341281084674098
601,8,61,1000,1000,no_noise,4.296127838740164
601,9,46,500,1000,noise,3.47706079276147
601,10,59,500,500,no_noise,5.434926213692082
601,11,98,500,500,noise,1.5604322207568506
601,12,11,500,1000,no_noise,2.533614156365015
601,13,69,500,1000,noise,0.036736436002873255
601,14,90,1000,500,no_noise,2.4517101246647686
601,15,1,1000,500,no_noise,2.105768935945683
601,16,77,500,1000,noise,4.986741703819704
601,17,93,500,1000,no_noise,4.669837722971165
601,18,54,1000,1000,noise,5.4067040603889724
601,19,97,1000,500,noise,2.728080531047233
601,20,51,500,500,noise,1.9087928653188406
601,21,33,500,500,no_noise,6.208608449896993
601,22,8,1000,1000,no_noise,3.057802921948289
601,23,55,500,1000,noise,3.0872124731912884
601,24,100,500,1000,noise,3.1141499020776116
601,25,37,500,1000,noise,2.642355863493596
601,26,101,1000,1000,noise,2.8753861265737006
601,27,84,500,500,no_noise,2.563196257332546
601,28,94,500,500,no_noise,1.4485957075057438
601,29,17,500,1000,noise,0.06010118633565131
601,30,36,1000,500,no_noise,4.032149628542411
601,31,80,500,500,no_noise,2.676326891323262
601,32,79,1000,500,no_noise,2.752922161549427
601,33,5,1000,500,noise,2.878108677098858
601,34,28,1000,500,no_noise,3.667539533639877
601,35,74,1000,500,noise,1.536682054415663
601,36,81,500,500,noise,2.4254844654036503
601,37,30,1000,1000,noise,1.3227316063378671
601,38,83,1000,1000,no_noise,4.963248769678984
601,39,20,1000,1000,noise,4.874118740438364
601,40,31,1000,500,noise,2.8875331874275423
601,41,9,1000,500,noise,0.7855177949862986
601,42,82,1000,500,noise,1.4442556172378493
601,43,99,500,500,no_noise,4.632490986803982
601,44,25,1000,1000,no_noise,5.067557004089917
601,45,26,500,1000,noise,6.137272016139618
601,46,40,500,1000,no_noise,6.2282017520709605
601,47,23,500,1000,no_noise,2.7099222929923044
601,48,18,1000,500,no_noise,2.8827940321255587
601,49,53,1000,500,noise,2.6039770239923103
601,50,45,1000,1000,noise,1.547761572744931
601,51,78,1000,1000,noise,2.2113857886143897
601,52,16,500,500,no_noise,2.850909739902521
601,53,60,500,500,noise,2.9440081158349956
601,54,86,500,1000,no_noise,5.499917363165754
601,55,13,1000,500,no_noise,4.407771635941017
601,56,38,500,500,noise,5.864754444437468
601,57,48,500,500,noise,6.178337099465169
601,58,7,500,500,noise,0.5902819122281233
601,59,58,500,1000,no_noise,2.851619988092924
601,60,70,1000,1000,noise,2.192628624583219
601,61,19,500,500,noise,0.2890519560599114
601,62,85,1000,500,no_noise,1.528483323145597
601,63,44,1000,1000,no_noise,5.595965461783161
601,64,49,500,500,no_noise,1.729221177894419
601,65,95,500,500,noise,4.459769003668667
601,66,22,1000,1000,no_noise,3.348325533461189
601,67,66,1000,500,no_noise,1.5393258238764158
601,68,65,500,1000,no_noise,1.7010153200357943
601,69,91,500,1000,noise,0.09237085360539199
601,70,47,500,1000,no_noise,0.06215648236983817
601,71,88,1000,1000,noise,2.9818045003546936
601,72,56,500,1000,no_noise,0.12369843966795457
601,73,103,1000,500,no_noise,1.714182349318273
601,74,89,1000,1000,noise,0.4999825008837586
601,75,96,1000,500,noise,4.871752227600748
601,76,73,1000,1000,no_noise,3.7199406418877974
601,77,42,1000,500,no_noise,4.932002979754988
601,78,24,500,500,no_noise,3.339593205747546
601,79,3,500,500,no_noise,4.057225719462251
601,80,4,1000,1000,noise,5.770214628988967
601,81,67,1000,500,noise,2.622748474881444
601,82,27,500,500,noise,2.049491777970448
601,83,92,1000,1000,no_noise,5.930316171460843
601,84,12,1000,1000,no_noise,3.1337938680304998
601,85,10,500,1000,noise,6.129786211662957
601,86,6,500,1000,noise,0.1657996157052124
601,87,15,500,500,noise,5.656993604215969
601,88,35,1000,1000,no_noise,0.0248511716539066
601,89,34,1000,500,noise,3.4275788819498407
601,90,14,1000,1000,noise,1.283244957491875
601,91,62,1000,1000,noise,5.393890096144499
601,92,68,1000,1000,no_noise,2.037299501244612
601,93,76,500,1000,no_noise,4.852815847327358
601,94,75,500,500,noise,4.271662916957972
601,95,2,500,1000,no_noise,4.9985712543965395
601,96,104,500,1000,no_noise,5.584308238567309
601,97,71,500,500,no_noise,4.231735612316898
601,98,57,1000,500,no_noise,1.208571718777466
601,99,32,500,1000,no_noise,1.766606239589441
601,100,64,1000,500,noise,2.441496067208277
601,101,72,500,500,noise,4.488115462583889
601,102,52,1000,500,no_noise,3.1160630214924283
601,103,43,1000,500,noise,5.986381566192432
601,104,87,500,1000,noise,3.0289411457508906
