prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
102,105,142,1000,500,no_noise,4.316388202299915
102,106,199,500,500,no_noise,4.5825365417494055
102,107,144,1000,1000,noise,5.376264714296599
102,108,150,500,500,noise,3.7797782469585166
102,109,147,1000,1000,no_noise,1.780165332380081
102,110,197,1000,1000,noise,0.1177535531367111
102,111,166,1000,500,noise,4.566537942360666
102,112,191,500,1000,no_noise,0.7935848577775584
102,113,137,500,1000,no_noise,5.997904145354104
102,114,117,1000,1000,no_noise,0.7899089718164394
102,115,186,1000,1000,no_noise,4.538182929763435
102,116,195,1000,1000,no_noise,3.496313223319623
102,117,206,500,500,no_noise,4.623354219295227
102,118,187,500,1000,noise,5.989350643283553
102,119,128,1000,500,noise,0.7773993398829138
102,120,119,1000,500,noise,3.16909064342573
102,121,192,1000,1000,noise,5.752476972567236
102,122,134,1000,1000,no_noise,4.904004328150193
102,123,156,500,1000,no_noise,0.09472322148809953
102,124,203,1000,500,no_noise,0.8150680701710148
102,125,154,1000,500,noise,0.9551573833960729
102,126,121,500,500,noise,5.637879624224838
102,127,169,1000,1000,no_noise,0.3118331995730026
102,128,135,1000,500,no_noise,3.8021907956168444
102,129,171,1000,500,no_noise,3.5954670516688534
102,130,160,1000,1000,noise,2.425374353022742
102,131,165,500,1000,no_noise,1.162716081986133
102,132,173,500,1000,noise,1.6304611422225195
102,133,155,1000,1000,no_noise,6.041078449337164
102,134,179,500,500,noise,0.09180414401109127
102,135,189,500,500,no_noise,4.324300328900319
102,136,168,1000,1000,noise,3.3166582870789822
102,137,164,500,500,no_noise,2.186394428446783
102,138,202,1000,500,noise,4.121329679340916
102,139,163,500,1000,noise,4.427656055886922
102,140,188,500,500,noise,4.482886734432088
102,141,157,1000,500,no_noise,5.357375039145808
102,142,180,500,1000,no_noise,6.141947663241945
102,143,201,500,500,noise,4.215858976408429
102,144,208,1000,1000,noise,4.498854663743295
102,145,146,500,500,no_noise,0.9918414162104288
102,146,190,1000,500,noise,4.490292129616522
102,147,138,1000,500,noise,3.500796741001845
102,148,140,1000,1000,no_noise,5.952729470596145
102,149,124,1000,1000,no_noise,2.082749451834629
102,150,129,500,500,no_noise,0.505171430349213
102,151,143,500,500,noise,0.5424110136187608
102,152,127,1000,500,no_noise,1.3221836250208163
102,153,133,500,1000,noise,1.9441308906151527
102,154,113,500,500,noise,3.666925166563308
102,155,185,1000,500,no_noise,2.586788959560436
102,156,183,1000,1000,noise,3.2874635595042507
102,157,120,500,500,no_noise,2.9936754705311075
102,158,172,500,500,noise,1.0474498202036617
102,159,174,1000,1000,noise,5.65717848487699
102,160,178,500,1000,noise,1.6555953987651915
102,161,162,1000,1000,no_noise,0.21095314251941755
102,162,110,500,1000,noise,4.113536723510169
102,163,115,500,1000,no_noise,4.7745986954175965
102,164,181,500,500,no_noise,2.997902927810243
102,165,152,1000,500,no_noise,0.19242417761651298
102,166,207,1000,1000,no_noise,0.42341436632504603
102,167,141,500,1000,noise,1.170326538786492
102,168,125,500,1000,noise,2.0358031437838893
102,169,205,500,1000,no_noise,1.9759925895313737
102,170,167,1000,500,no_noise,2.7585374497115756
102,171,132,500,500,noise,1.825413411978503
102,172,151,1000,1000,noise,3.3380620322994545
102,173,116,1000,1000,noise,4.140490790163807
102,174,136,500,1000,no_noise,5.5659006666066215
102,175,109,500,500,no_noise,1.0580335482812757
102,176,122,1000,1000,noise,0.11138062701590101
102,177,107,1000,1000,no_noise,5.940160433948176
102,178,118,1000,500,no_noise,3.1191572219668693
102,179,139,500,500,no_noise,5.417400045485399
102,180,112,1000,500,no_noise,5.469622127670451
102,181,123,500,500,no_noise,0.5009878240395036
102,182,111,1000,1000,noise,2.930052545912349
102,183,105,500,500,noise,3.309565325845819
102,184,148,500,1000,noise,0.5969259726599088
102,185,145,500,1000,no_noise,2.2731595569855108
102,186,176,500,1000,no_noise,0.82977808157632
102,187,182,1000,1000,no_noise,0.3264381588310359
102,188,175,1000,500,noise,0.3566253475857586
102,189,177,1000,500,noise,5.644727195579385
102,190,130,1000,1000,noise,3.0206527068812856
102,191,194,500,500,noise,5.267761619347173
102,192,126,500,1000,no_noise,1.2467731019269825
102,193,131,1000,500,noise,6.242585589798393
102,194,184,1000,500,no_noise,5.086079276142608
102,195,200,500,1000,noise,2.3553961216685195
102,196,114,500,1000,noise,0.7969584419580237
102,197,158,500,500,noise,2.087066245132111
102,198,159,500,500,no_noise,4.2482297986116775
102,199,161,500,500,noise,4.453669875832654
102,200,196,500,1000,no_noise,4.543267547318165
102,201,204,500,1000,noise,4.3712645196616595
102,202,106,500,1000,no_noise,1.346819117199379
102,203,108,1000,500,noise,1.8462754503375685
102,204,198,1000,500,noise,0.63537892359109
102,205,193,1000,500,no_noise,2.8704824471157684
102,206,170,500,500,no_noise,4.98892303756101
102,207,149,1000,500,noise,4.330796832100039
102,208,153,500,1000,noise,1.676377359914433
