prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
11,1,45,1500,2000,2500,noise,4.80784028888625
11,2,149,1500,2500,2000,no_noise,5.645470745636943
11,3,173,2500,1500,2000,no_noise,6.19234799256082
11,4,58,2500,2000,1500,noise,6.272152387179897
11,5,82,2500,1500,2000,no_noise,0.33117588339913784
11,6,177,1500,2500,2000,noise,3.379302583871106
11,7,133,2500,2000,1500,no_noise,4.878521895641738
11,8,84,2000,2500,1500,no_noise,0.704015416222223
11,9,110,2000,1500,2500,noise,2.5166490728326183
11,10,135,2500,2000,1500,no_noise,0.321018805138916
11,11,184,1500,2000,2500,no_noise,4.210197702879376
11,12,147,1500,2000,2500,noise,3.384097332985938
11,13,116,2500,2000,1500,no_noise,5.545756645995879
11,14,125,1500,2500,2000,noise,0.4697470884974706
11,15,205,2500,2000,1500,noise,5.974375671081567
11,16,32,2000,2500,1500,no_noise,6.249884834184078
11,17,49,1500,2000,2500,no_noise,3.846299762349501
11,18,3,2000,2500,1500,noise,5.544699749126168
11,19,159,1500,2000,2500,noise,3.1640760630740443
11,20,38,2000,2500,1500,noise,6.023922395015781
11,21,234,2500,2000,1500,no_noise,3.0232684819416735
11,22,27,1500,2000,2500,no_noise,3.5449542649113885
11,23,87,2500,1500,2000,no_noise,4.709268350832229
11,24,53,1500,2000,2500,no_noise,2.969406026788503
11,25,183,1500,2500,2000,noise,3.6540869032495378
11,26,43,1500,2500,2000,no_noise,2.6877982420196345
11,27,154,2500,2000,1500,no_noise,2.996614477341109
11,28,78,2000,1500,2500,noise,2.942175392546143
11,29,169,1500,2500,2000,no_noise,3.2073816069009116
11,30,191,2500,1500,2000,no_noise,5.701282248010039
11,31,224,2500,1500,2000,noise,0.08187695893827174
11,32,227,2000,1500,2500,noise,3.5589247463580174
11,33,145,2500,2000,1500,no_noise,0.3996930735979882
11,34,46,1500,2000,2500,no_noise,6.021027048995855
11,35,107,2500,1500,2000,no_noise,0.02305651641931261
11,36,50,2500,1500,2000,noise,4.404183342199894
11,37,77,2500,2000,1500,no_noise,3.827131411545036
11,38,206,2000,2500,1500,noise,5.586611674766101
11,39,7,2000,2500,1500,noise,4.2731650441676
11,40,153,1500,2000,2500,noise,3.138375407075705
11,41,187,1500,2000,2500,noise,1.3624400569713648
11,42,122,2000,1500,2500,no_noise,1.8681345609944096
11,43,5,1500,2000,2500,no_noise,0.2504639470687344
11,44,67,1500,2500,2000,noise,5.8317534000515066
11,45,168,2000,1500,2500,noise,5.981187490181174
11,46,139,1500,2500,2000,no_noise,4.504077161326996
11,47,222,2500,1500,2000,no_noise,3.455324568686205
11,48,47,2000,2500,1500,noise,5.384325834714621
11,49,121,2500,1500,2000,noise,5.828619447704098
11,50,44,2500,2000,1500,no_noise,2.8960581523551214
11,51,165,2500,1500,2000,no_noise,4.8019100651829145
11,52,146,2500,1500,2000,noise,4.966625317731478
11,53,15,1500,2500,2000,noise,5.523201249238783
11,54,144,2000,1500,2500,no_noise,0.9472523563371089
11,55,59,2000,2500,1500,noise,3.8475364928128606
11,56,239,2500,1500,2000,no_noise,1.5959942524582136
11,57,181,1500,2000,2500,no_noise,2.6854216701573055
11,58,63,2000,1500,2500,noise,1.3672281439572638
11,59,226,1500,2000,2500,noise,3.4128940137175636
11,60,115,2500,1500,2000,no_noise,5.325218478850283
11,61,80,2000,2500,1500,no_noise,2.773829761029152
11,62,207,2000,2500,1500,noise,3.2386941717206366
11,63,73,1500,2000,2500,noise,4.974375979137636
11,64,156,2500,2000,1500,no_noise,4.236914917244309
11,65,171,1500,2500,2000,no_noise,0.002980265488591538
11,66,92,1500,2500,2000,no_noise,4.234341019676858
11,67,118,1500,2500,2000,noise,5.992464876958172
11,68,130,2500,2000,1500,noise,4.318042295976699
11,69,175,2500,2000,1500,noise,2.8964507732350713
11,70,204,2500,2000,1500,noise,3.1605486925563326
11,71,24,2500,1500,2000,noise,2.9591198211381786
11,72,51,2500,2000,1500,noise,6.192532937590237
11,73,120,2000,2500,1500,noise,0.15888633007054498
11,74,23,1500,2500,2000,no_noise,5.500502869794456
11,75,209,2000,2500,1500,noise,3.4422555870992353
11,76,126,2000,1500,2500,no_noise,1.1338538186370144
11,77,201,2000,1500,2500,no_noise,0.7620510543937882
11,78,217,2500,1500,2000,noise,5.880287932429593
11,79,69,2000,2500,1500,no_noise,1.1829519372793023
11,80,9,2000,1500,2500,noise,0.9515936593640912
11,81,237,1500,2500,2000,noise,1.8094454943706415
11,82,113,2000,2500,1500,no_noise,5.58591364194166
11,83,100,2500,2000,1500,no_noise,1.8146109205942338
11,84,140,2500,2000,1500,noise,2.022829313314632
11,85,16,2000,1500,2500,noise,0.12246561080711249
11,86,21,2000,2500,1500,noise,2.2878152970559116
11,87,162,2500,2000,1500,noise,0.42267590137073086
11,88,42,2000,1500,2500,noise,2.4889217954573644
11,89,94,2500,2000,1500,no_noise,2.284965374642347
11,90,111,2500,1500,2000,no_noise,1.3664655130591967
11,91,172,2500,1500,2000,noise,1.6972984109258968
11,92,41,2500,1500,2000,noise,2.0400685008817048
11,93,138,2500,2000,1500,noise,2.759022253448454
11,94,68,2000,2500,1500,noise,4.096385622629403
11,95,236,2500,1500,2000,no_noise,2.8787617354327875
11,96,235,2000,2500,1500,no_noise,3.217260313794421
11,97,52,1500,2000,2500,no_noise,0.09287254234274167
11,98,102,2000,1500,2500,noise,1.1498526872026797
11,99,197,2500,1500,2000,noise,3.2339232608559065
11,100,101,2500,1500,2000,no_noise,1.3153269484641452
11,101,88,2500,2000,1500,no_noise,3.6872048245496067
11,102,99,2000,2500,1500,noise,2.9302384667081256
11,103,167,1500,2500,2000,no_noise,1.9671190638905562
11,104,31,1500,2000,2500,no_noise,6.173287654849819
11,105,97,2500,2000,1500,noise,0.7564924279746865
11,106,198,2000,1500,2500,no_noise,0.29210100064199995
11,107,194,2000,1500,2500,no_noise,1.4762143661394491
11,108,48,1500,2500,2000,noise,5.197347523254578
11,109,127,1500,2000,2500,noise,4.877227082941877
11,110,225,1500,2000,2500,noise,1.9007851823724184
11,111,93,1500,2000,2500,no_noise,4.324641314623743
11,112,164,1500,2000,2500,noise,4.088542396544697
11,113,79,2500,1500,2000,noise,1.5069281044613607
11,114,95,2000,1500,2500,no_noise,3.3653699817623046
11,115,119,2500,2000,1500,noise,1.3502141228892794
11,116,11,1500,2500,2000,noise,5.373080525342348
11,117,91,1500,2500,2000,noise,2.0184633820617846
11,118,174,2000,2500,1500,noise,0.5102753540338356
11,119,134,2000,2500,1500,noise,5.980464947627234
11,120,98,2500,1500,2000,no_noise,6.126637946125061
11,121,4,2500,2000,1500,noise,5.368524934075115
11,122,74,2500,2000,1500,noise,2.1372033340459673
11,123,216,1500,2500,2000,no_noise,5.848635982318823
11,124,61,1500,2500,2000,noise,3.286432766944746
11,125,137,2000,1500,2500,no_noise,5.68615664059635
11,126,13,2000,2500,1500,no_noise,4.206478333141269
11,127,166,1500,2000,2500,no_noise,3.0069358705599947
11,128,70,2000,1500,2500,no_noise,1.0551944880344495
11,129,123,1500,2500,2000,no_noise,2.4648170338658613
11,130,29,2000,2500,1500,no_noise,1.929085345782104
11,131,36,2000,2500,1500,no_noise,3.737005739277601
11,132,178,1500,2500,2000,noise,0.2493564229930536
11,133,109,2000,1500,2500,no_noise,4.472150865800067
11,134,185,2500,1500,2000,no_noise,0.07411321758156753
11,135,160,1500,2000,2500,noise,2.8970656815913296
11,136,188,2500,2000,1500,no_noise,5.750041213965257
11,137,231,2000,1500,2500,no_noise,0.4119371259204856
11,138,212,2500,1500,2000,noise,3.830055362002166
11,139,180,2500,1500,2000,noise,2.2868897526747016
